Date,C44RO
1/31/2008,69.6258065
2/29/2008,74.03793109
3/31/2008,55.76451616
4/30/2008,18.24666668
5/31/2008,40.32258067
6/30/2008,90.40000006
7/31/2008,322.2903228
8/31/2008,991.0054841
9/30/2008,351.5966664
10/31/2008,96.48387088
11/30/2008,0
12/31/2008,19.54838709
1/31/2009,15.76774195
2/28/2009,1.67857143
3/31/2009,13.29032259
4/30/2009,4.56466667
5/31/2009,214.4451614
6/30/2009,233.7333335
7/31/2009,236.8
8/31/2009,271.7838709
9/30/2009,394.05
10/31/2009,49.71935486
11/30/2009,0.800000001
12/31/2009,45.45161293
1/31/2010,52.983871
2/28/2010,40.43571431
3/31/2010,346.4741936
4/30/2010,371.3233332
5/31/2010,49.51612887
6/30/2010,165.433333
7/31/2010,175.9999997
8/31/2010,254.6096774
9/30/2010,151.9599999
10/31/2010,17.12258065
11/30/2010,0
12/31/2010,7.064516135
1/31/2011,43.70967745
2/28/2011,8.346428574
3/31/2011,11.83870968
4/30/2011,16.48000001
5/31/2011,15.1935484
6/30/2011,20.93333334
7/31/2011,143.0064517
8/31/2011,43.03225809
9/30/2011,129.5033334
10/31/2011,236.419355
11/30/2011,46.06666669
12/31/2011,98.46451618
1/31/2012,17.03225808
2/29/2012,29.9034483
3/31/2012,28.66129034
4/30/2012,19.53333334
5/31/2012,188.1548388
6/30/2012,112.4366667
7/31/2012,113.967742
8/31/2012,701.7741939
9/30/2012,647.2
10/31/2012,530.5483866
11/30/2012,27.83333327
12/31/2012,70.51612904
1/31/2013,39.02258065
2/28/2013,105.9107143
3/31/2013,29.06645163
4/30/2013,13.86666666
5/31/2013,173.1419355
6/30/2013,705.2066665
7/31/2013,1138.516128
8/31/2013,825.96774
9/30/2013,1112.96
10/31/2013,286.1290319
11/30/2013,45.46666668
12/31/2013,32.51290323
1/31/2014,167.5483872
2/28/2014,143.9285715
3/31/2014,66.51612907
4/30/2014,18.23333335
5/31/2014,33.52580647
6/30/2014,553.3166667
7/31/2014,491.2703226
8/31/2014,106.883871
9/30/2014,393.4276667
10/31/2014,183.4096774
11/30/2014,67.32666668
12/31/2014,19.62580646
1/31/2015,39.81935478
2/28/2015,99.07142853
3/31/2015,60.83870965
4/30/2015,25.26666668
5/31/2015,53.93548369
6/30/2015,68.80166669
7/31/2015,62.87419359
8/31/2015,102.6790323
9/30/2015,734.6666667
10/31/2015,89.8516129
11/30/2015,38.35
12/31/2015,270.2580645
1/31/2016,528.8387097
2/29/2016,741.7586187
3/31/2016,338.1935475
4/30/2016,176.3666662
5/31/2016,219.9677416
6/30/2016,306.7499991
7/31/2016,55.12903199
8/31/2016,183.0322579
9/30/2016,234.3866665
10/31/2016,309.3870965
11/30/2016,18.89799994
12/31/2016,23.00000002
1/31/2017,42.6154839
2/28/2017,39.58928574
3/31/2017,0.406451613
4/30/2017,9.196666672
5/31/2017,54.25483874
6/30/2017,787.0466672
7/31/2017,276.387097
8/31/2017,279.115484
9/30/2017,655.523666
10/31/2017,1073.704126
11/30/2017,590.9579881
12/31/2017,130.8883521
1/31/2018,46.41935484
2/28/2018,4.071428571
3/31/2018,0
4/30/2018,19.51666668
5/31/2018,1143.296774
6/30/2018,407.3333326
7/31/2018,232.6064515
8/31/2018,160.7741932
9/30/2018,238.8333329
10/31/2018,9.224838651
11/30/2018,24.13333335
12/31/2018,18.97967743
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
