date,C44RO_cmd,C44RO
7/31/2020,639834.7506,261.5225806
8/31/2020,557620.3416,227.9187097
9/30/2020,729177.3758,298.04
10/31/2020,1083990.811,443.0645161
11/30/2020,1910938.607,781.0666667
12/31/2020,295167.5014,120.6451613
1/31/2021,12864.25207,5.258064516
2/28/2021,85105.87793,34.78571429
3/31/2021,28175.07968,11.51612903
4/30/2021,349452.5405,142.8333333
5/31/2021,0,0
6/30/2021,71603.11099,29.26666667
7/31/2021,515682.8799,210.7774194
8/31/2021,687961.2592,281.1935484
9/30/2021,866332.4009,354.1
10/31/2021,379455.975,155.0967742
11/30/2021,254688.5144,104.1
12/31/2021,91312.51313,37.32258065
1/31/2022,55166.33248,22.5483871
2/28/2022,0,0
3/31/2022,13890.23536,5.677419355
4/30/2022,0,0
5/31/2022,0,0
6/30/2022,371063.9578,151.6666667
7/31/2022,360790.9713,147.4677419
8/31/2022,23913.30292,9.774193548
9/30/2022,979771.9538,400.4666667
10/31/2022,180020.6071,73.58064516
11/30/2022,745553.1215,304.7333333
12/31/2022,137955.2921,56.38709677
1/31/2023,18862.30824,7.709677419
2/28/2023,121455.0003,49.64285714
3/31/2023,31489.79493,12.87096774
