date,S65_Q,S71_Q,S72_Q,S84_Q,S127_C_Q,S127_P_Q,S129_C_Q,S129_P_Q,S133_P_Q,S135_C_Q,S135_P_Q,S154_Q,S191_Q,S308_Q,S351_Q,S352_Q,S354_Q,FISHP_Q,L8_Q,S2_P_Q,S3_P_Q,S4_P_Q,S77_Q,INDUST_Q,S127_In,S129_In,S135_In,S308_In,S77_In,S351_In,S352_In,S354_In,L8_In,S308_Out,S77_Out,INDUST_Out,S351_Out,S352_Out,S354_Out,L8_Out,Inflows,Netflows,Outflows
12/30/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/2008,454451.4077,0,0,0,0,0,0,0,0,0,0,0,0,-137008.2306,0,0,0,31805.4821,15168.76839,0,0,0,0,95416.4463,0,0,0,137008.2306,0,0,0,0,0,0,0,95416.4463,0,0,0,15168.76839,623265.1204,527848.6741,110585.2147
1/2/2008,609808.9549,0,0,0,0,0,0,0,0,0,0,0,0,-124775.3529,0,0,0,31805.4821,-39145.20874,0,0,0,234871.2524,161473.9861,0,0,0,124775.3529,0,0,0,0,39145.20874,0,234871.2524,161473.9861,0,0,0,0,805534.9986,644061.0125,396345.2385
1/3/2008,419636.6377,0,0,0,0,0,0,0,0,0,0,0,0,-36698.63319,0,0,0,29358.90655,-34252.05765,0,0,0,1037348.032,232424.6769,0,0,0,36698.63319,0,0,0,0,34252.05765,0,1037348.032,232424.6769,0,0,0,0,519946.2351,287521.5582,1269772.709
1/4/2008,0,0,0,0,0,0,0,0,0,0,0,0,0,107649.324,0,0,0,26912.33101,-31805.4821,0,0,0,518674.0158,105202.7485,0,0,0,0,0,0,0,0,31805.4821,107649.324,518674.0158,105202.7485,0,0,0,0,58717.81311,-46484.93538,731526.0883
1/5/2008,153106.6977,0,0,0,0,0,0,0,0,0,0,0,0,23487.12524,0,0,0,26912.33101,-29358.90655,0,0,0,-56271.23756,-23731.7828,0,0,0,0,56271.23756,0,0,0,29358.90655,23487.12524,0,0,0,0,0,0,265649.1728,265649.1728,23487.12524
1/6/2008,257746.7338,0,0,0,0,0,0,0,0,0,0,0,0,-129668.504,0,0,0,24465.75546,-24465.75546,0,0,0,-195726.0437,-11009.58996,0,0,0,129668.504,195726.0437,0,0,0,24465.75546,0,0,0,0,0,0,0,632072.7924,632072.7924,0
1/7/2008,219188.7032,0,0,0,0,0,0,0,0,0,0,0,0,124775.3529,0,0,0,24221.09791,-36698.63319,0,0,0,-20551.23459,61164.38866,0,0,0,0,20551.23459,0,0,0,36698.63319,124775.3529,0,61164.38866,0,0,0,0,300659.6689,239495.2802,185939.7415
1/8/2008,665052.6307,0,0,0,0,0,0,0,0,0,0,0,0,362093.1808,0,0,0,22997.81013,-24465.75546,0,0,0,274016.4612,212852.0725,0,0,0,0,0,0,0,0,24465.75546,362093.1808,274016.4612,212852.0725,0,0,0,0,712516.1963,499664.1238,848961.7146
1/9/2008,393874.1972,0,0,0,0,0,0,0,0,0,0,0,0,320501.3966,0,0,0,22019.17992,-20061.91948,0,0,0,-39145.20874,190832.8926,0,0,0,0,39145.20874,0,0,0,20061.91948,320501.3966,0,190832.8926,0,0,0,0,475100.5053,284267.6127,511334.2892
1/10/2008,405544.3625,0,0,0,0,0,0,0,0,0,0,0,0,357200.0298,0,0,0,21285.20725,-22753.15258,0,0,0,0,161473.9861,0,0,0,0,0,0,0,0,22753.15258,357200.0298,0,161473.9861,0,0,0,0,449582.7224,288108.7363,518674.0158
1/11/2008,363022.8796,0,0,0,0,0,0,0,0,0,0,0,0,83183.56857,0,0,0,20551.23459,-19817.26192,0,0,0,0,168813.7127,0,0,0,0,0,0,0,0,19817.26192,83183.56857,0,168813.7127,0,0,0,0,403391.3761,234577.6634,251997.2813
1/12/2008,518820.8103,0,0,0,0,0,0,0,0,0,0,0,0,-114989.0507,0,0,0,19817.26192,-15658.0835,0,0,0,0,-4403.835983,0,0,0,114989.0507,0,0,0,0,15658.0835,0,0,0,0,0,0,0,669285.2064,669285.2064,0
1/13/2008,293295.4765,0,0,0,0,0,0,0,0,0,0,0,0,-227531.5258,0,0,0,19572.60437,-31805.4821,0,0,0,0,-13700.82306,0,0,0,227531.5258,0,0,0,0,31805.4821,0,0,0,0,0,0,0,572205.0888,572205.0888,0
1/14/2008,309760.9299,0,0,0,0,0,0,0,0,0,0,0,0,-423257.5695,0,0,0,18838.63171,-19327.94682,0,0,46925.31898,39145.20874,56271.23756,0,0,0,423257.5695,0,0,0,0,19327.94682,0,39145.20874,56271.23756,0,0,0,0,818110.3969,761839.1593,95416.4463
1/15/2008,311718.1903,0,0,0,0,0,0,0,0,0,0,0,0,-217745.2236,0,0,0,18104.65904,-17370.68638,0,0,0,0,134561.655,0,0,0,217745.2236,0,0,0,0,17370.68638,0,0,134561.655,0,0,0,0,564938.7594,430377.1043,134561.655
1/16/2008,301785.0936,0,0,0,0,0,0,0,0,0,0,0,0,-31805.4821,0,0,0,17370.68638,-26912.33101,0,0,0,411024.6918,207958.9214,0,0,0,31805.4821,0,0,0,0,26912.33101,0,411024.6918,207958.9214,0,0,0,0,377873.5931,169914.6717,618983.6132
1/17/2008,294323.0382,0,0,0,0,0,0,0,0,0,0,0,0,-46484.93538,0,0,0,17370.68638,-22263.83747,0,0,0,215298.6481,178600.0149,0,0,0,46484.93538,0,0,0,0,22263.83747,0,215298.6481,178600.0149,0,0,0,0,380442.4974,201842.4826,393898.663
1/18/2008,218650.4566,0,0,0,0,0,0,0,0,0,0,0,0,-320501.3966,0,0,0,17615.34393,-34252.05765,0,0,0,107649.324,68504.11529,0,0,0,320501.3966,0,0,0,0,34252.05765,0,107649.324,68504.11529,0,0,0,0,591019.2547,522515.1394,176153.4393
1/19/2008,426584.9122,0,0,0,0,0,0,0,0,0,0,0,0,-207958.9214,0,0,0,17615.34393,-73397.26639,0,0,0,-234871.2524,-29358.90655,0,0,0,207958.9214,234871.2524,0,0,0,73397.26639,0,0,0,0,0,0,0,960427.6964,960427.6964,0
1/20/2008,505193.3845,0,0,0,0,0,0,0,0,0,0,0,0,-951717.8875,0,0,0,19083.28926,-36698.63319,0,0,0,342520.5765,-44038.35983,0,0,0,951717.8875,0,0,0,0,36698.63319,0,342520.5765,0,0,0,0,0,1512693.194,1512693.194,342520.5765
1/21/2008,523395.9066,0,0,0,0,0,0,0,0,0,0,0,0,-626323.3398,0,0,0,19327.94682,-36698.63319,0,0,0,68504.11529,-215298.6481,0,0,0,626323.3398,0,0,0,0,36698.63319,0,68504.11529,0,0,0,0,0,1205745.826,1205745.826,68504.11529
1/22/2008,293686.9286,0,0,0,0,0,0,0,0,0,0,0,0,254443.8568,0,0,0,19083.28926,-17615.34393,0,0,93997.43249,-303375.3677,-53824.66202,0,0,0,0,303375.3677,0,0,0,17615.34393,254443.8568,0,0,0,0,0,0,727758.362,727758.362,254443.8568
1/23/2008,322213.9994,0,0,0,0,0,0,0,0,0,0,0,0,-97863.02185,0,0,0,18593.97415,-24465.75546,0,0,0,-303375.3677,-22019.17992,0,0,0,97863.02185,303375.3677,0,0,0,24465.75546,0,0,0,0,0,0,0,766512.1186,766512.1186,0
1/24/2008,494281.6576,0,0,0,0,0,0,0,0,0,0,0,0,-119882.2018,0,0,0,18349.3166,-19083.28926,0,0,0,-156580.835,-4893.151092,0,0,0,119882.2018,156580.835,0,0,0,19083.28926,0,0,0,0,0,0,0,808177.3002,808177.3002,0
1/25/2008,393507.2109,0,0,0,0,0,0,0,0,0,0,0,0,-477082.2315,0,0,0,17860.00149,-19572.60437,0,0,0,313161.6699,-12966.8504,0,0,0,477082.2315,0,0,0,0,19572.60437,0,313161.6699,0,0,0,0,0,908022.0482,908022.0482,313161.6699
1/26/2008,280132.9,0,0,0,0,0,0,0,0,0,0,0,0,-168813.7127,0,0,0,17370.68638,-12722.19284,0,0,0,-362093.1808,-11254.24751,0,0,0,168813.7127,362093.1808,0,0,0,12722.19284,0,0,0,0,0,0,0,841132.6728,841132.6728,0
1/27/2008,272646.3789,0,0,0,0,0,0,0,0,0,0,0,0,-254443.8568,0,0,0,16881.37127,-19817.26192,0,0,0,-97863.02185,7339.726639,0,0,0,254443.8568,97863.02185,0,0,0,19817.26192,0,0,7339.726639,0,0,0,0,661651.8907,654312.1641,7339.726639
1/28/2008,274407.9133,0,0,0,0,0,0,0,0,0,0,0,0,-237317.828,0,0,0,16147.39861,11498.90507,0,0,0,-92969.87076,56271.23756,0,0,0,237317.828,92969.87076,0,0,0,0,0,0,56271.23756,0,0,0,11498.90507,620843.0106,564571.7731,67770.14263
1/29/2008,212656.3465,0,0,0,0,0,0,0,0,0,0,0,0,-183493.166,0,0,0,15413.42594,58717.81311,0,0,0,264230.159,132115.0795,0,0,0,183493.166,0,0,0,0,0,0,264230.159,132115.0795,0,0,0,58717.81311,411562.9384,279447.8589,455063.0516
1/30/2008,157681.794,0,0,0,0,0,0,0,0,0,0,0,0,-124775.3529,0,0,0,14924.11083,31805.4821,0,0,0,92969.87076,146794.5328,0,0,0,124775.3529,0,0,0,0,0,0,92969.87076,146794.5328,0,0,0,31805.4821,297381.2576,150586.7249,271569.8856
1/31/2008,228461.2245,0,0,0,0,0,0,0,0,0,0,0,0,-20551.23459,0,0,0,14434.79572,-17860.00149,0,0,0,641002.7931,168813.7127,0,0,0,20551.23459,0,0,0,0,17860.00149,0,641002.7931,168813.7127,0,0,0,0,281307.2563,112493.5436,809816.5058
2/1/2008,292194.5175,0,0,0,0,0,0,0,0,0,0,0,0,-63610.9642,0,0,0,13945.48061,-19572.60437,0,0,0,73397.26639,156580.835,0,0,0,63610.9642,0,0,0,0,19572.60437,0,73397.26639,156580.835,0,0,0,0,389323.5667,232742.7317,229978.1013
2/2/2008,308464.2449,0,0,0,0,0,0,0,0,0,0,0,0,-63610.9642,0,0,0,13456.1655,-13945.48061,0,0,0,31805.4821,-6361.09642,0,0,0,63610.9642,0,0,0,0,13945.48061,0,31805.4821,0,0,0,0,0,399476.8552,399476.8552,31805.4821
2/3/2008,147773.163,0,0,0,0,0,0,0,0,0,0,0,0,-139454.8061,0,0,0,12966.8504,-53824.66202,0,0,0,-308268.5188,-12232.87773,0,0,0,139454.8061,308268.5188,0,0,0,53824.66202,0,0,0,0,0,0,0,662288.0003,662288.0003,0
2/4/2008,259483.8024,0,0,0,0,0,0,0,0,0,0,0,0,-61164.38866,0,0,0,12477.53529,-19083.28926,0,0,0,88076.71966,83183.56857,0,0,0,61164.38866,0,0,0,0,19083.28926,0,88076.71966,83183.56857,0,0,0,0,352209.0156,269025.4471,171260.2882
2/5/2008,232228.9508,0,0,0,0,0,0,0,0,0,0,0,0,107649.324,0,0,0,11988.22018,-22508.49503,0,0,0,557819.2245,75843.84193,0,0,0,0,0,0,0,0,22508.49503,107649.324,557819.2245,75843.84193,0,0,0,0,266725.6661,190881.8241,741312.3905
2/6/2008,233256.5126,0,0,0,0,0,0,0,0,24.46575546,0,0,0,396345.2385,0,0,0,11498.90507,-15658.0835,0,0,0,508887.7136,70950.69084,0,0,24.46575546,0,0,0,0,0,15658.0835,396345.2385,508887.7136,70950.69084,0,0,0,0,260437.9669,189487.2761,976183.6429
2/7/2008,343621.5355,0,0,0,0,0,0,0,0,0,0,0,0,161473.9861,0,0,0,10764.9324,-3669.863319,0,0,0,665468.5486,119882.2018,0,0,0,0,0,0,0,0,3669.863319,161473.9861,665468.5486,119882.2018,0,0,0,0,358056.3312,238174.1294,946824.7364
2/8/2008,0,0,0,0,0,0,0,0,0,0,0,0,0,-36698.63319,0,0,0,10275.61729,-11498.90507,0,0,0,753545.2682,110095.8996,0,0,0,36698.63319,0,0,0,0,11498.90507,0,753545.2682,110095.8996,0,0,0,0,58473.15556,-51622.74403,863641.1678
2/9/2008,207665.3324,0,0,0,0,0,0,0,0,0,0,0,0,-100309.5974,0,0,0,10030.95974,-13700.82306,0,0,0,626323.3398,-19327.94682,0,0,0,100309.5974,0,0,0,0,13700.82306,0,626323.3398,0,0,0,0,0,331706.7126,331706.7126,626323.3398
2/10/2008,221072.5664,0,0,0,0,0,0,0,0,0,0,0,0,-281356.1878,0,0,0,9786.302185,-44038.35983,0,0,0,596964.4333,10764.9324,0,0,0,281356.1878,0,0,0,0,44038.35983,0,596964.4333,10764.9324,0,0,0,0,556253.4162,545488.4838,607729.3657
2/11/2008,279154.2698,0,0,0,0,0,0,0,0,0,0,0,0,-391452.0874,0,0,0,9052.329521,-83183.56857,0,0,0,234871.2524,-222638.3747,0,0,0,391452.0874,0,0,0,0,83183.56857,0,234871.2524,0,0,0,0,0,762842.2553,762842.2553,234871.2524
2/12/2008,378803.2918,0,0,0,0,0,0,0,0,0,0,0,0,-10030.95974,0,0,0,9052.329521,-105202.7485,0,0,0,-244657.5546,-276463.0367,0,0,0,10030.95974,244657.5546,0,0,0,105202.7485,0,0,0,0,0,0,0,747746.8842,747746.8842,0
2/13/2008,870026.73,366839.5374,0,0,0,0,0,0,0,0,0,0,0,-308268.5188,0,0,0,11988.22018,-1113191.874,855078.1534,0,0,-763331.5704,-618983.6132,0,0,0,308268.5188,763331.5704,0,0,0,1113191.874,0,0,0,0,0,0,0,4288724.604,4288724.604,0
2/14/2008,1036075.812,140335.5733,0,0,0,0,0,0,0,0,0,0,0,-1047134.334,0,0,0,13456.1655,-1289345.313,2654828.057,0,0,-733972.6639,-486868.5337,0,0,0,1047134.334,733972.6639,0,0,0,1289345.313,0,0,0,0,0,0,0,6915147.918,6915147.918,0
2/15/2008,531004.7566,0,0,0,0,0,0,0,0,0,0,0,0,-572498.6778,0,0,0,13700.82306,-880767.1966,857769.3865,0,0,-782904.1748,-291142.49,0,0,0,572498.6778,782904.1748,0,0,0,880767.1966,0,0,0,0,0,0,0,3638645.015,3638645.015,0
2/16/2008,149363.4371,0,0,0,0,0,0,0,0,0,0,0,0,-166367.1371,0,0,0,14924.11083,-714400.0595,0,0,0,-724186.3617,-21529.86481,0,0,0,166367.1371,724186.3617,0,0,0,714400.0595,0,0,0,0,0,0,0,1769241.106,1769241.106,0
2/17/2008,204631.5787,0,0,366.9863319,0,0,0,0,0,0,0,0,0,-102756.1729,0,0,0,17126.02882,-1453265.874,0,0,0,-685041.1529,-63610.9642,0,0,0,102756.1729,685041.1529,0,0,0,1453265.874,0,0,0,0,0,0,0,2463187.794,2463187.794,0
2/18/2008,440138.9408,0,0,0,0,0,0,0,0,0,0,0,0,-264230.159,0,0,0,18838.63171,-1636759.04,0,0,0,-743758.9661,-56271.23756,0,0,0,264230.159,743758.9661,0,0,0,1636759.04,0,0,0,0,0,0,0,3103725.738,3103725.738,0
2/19/2008,450487.9553,0,0,0,0,0,0,0,0,0,0,0,0,22753.15258,0,0,0,19817.26192,-1600060.407,0,0,0,-430597.2961,-13211.50795,0,0,0,0,430597.2961,0,0,0,1600060.407,22753.15258,0,0,0,0,0,0,2500962.921,2500962.921,22753.15258
2/20/2008,261220.8711,0,0,0,0,0,0,0,0,0,0,0,0,428150.7206,0,0,0,20061.91948,-1575594.652,0,0,0,-283802.7634,-36698.63319,0,0,0,0,283802.7634,0,0,0,1575594.652,428150.7206,0,0,0,0,0,0,2140680.206,2140680.206,428150.7206
2/21/2008,199493.77,0,0,0,0,0,0,0,0,0,0,0,0,217745.2236,0,0,0,20551.23459,-1531556.292,0,0,0,-176153.4393,-36698.63319,0,0,0,0,176153.4393,0,0,0,1531556.292,217745.2236,0,0,0,0,0,0,1927754.736,1927754.736,217745.2236
2/22/2008,515004.1525,0,0,0,0,0,0,0,0,0,0,0,0,-156580.835,0,0,0,20795.89214,-1587827.53,0,0,0,-489315.1092,-242210.9791,0,0,0,156580.835,489315.1092,0,0,0,1587827.53,0,0,0,0,0,0,0,2769523.518,2769523.518,0
2/23/2008,399378.9922,0,0,0,0,0,0,0,0,0,0,0,0,-369432.9075,0,0,0,26912.33101,-1617186.436,0,0,0,-528460.318,-139454.8061,0,0,0,369432.9075,528460.318,0,0,0,1617186.436,0,0,0,0,0,0,0,2941370.985,2941370.985,0
2/24/2008,389568.2242,0,0,0,0,0,0,0,0,0,0,0,0,-256890.4324,0,0,0,26912.33101,-1590274.105,0,0,0,-391452.0874,-36698.63319,0,0,0,256890.4324,391452.0874,0,0,0,1590274.105,0,0,0,0,0,0,0,2655097.18,2655097.18,0
2/25/2008,385482.4431,0,0,0,0,0,0,0,0,0,0,0,0,-154134.2594,0,0,0,26912.33101,-1568254.925,0,0,0,-371879.483,-205512.3459,0,0,0,154134.2594,371879.483,0,0,0,1568254.925,0,0,0,0,0,0,0,2506663.442,2506663.442,0
2/26/2008,194967.6053,0,0,0,0,0,0,0,0,0,0,0,0,-303375.3677,0,0,0,24465.75546,-1578041.227,0,0,0,-479528.8071,-161473.9861,0,0,0,303375.3677,479528.8071,0,0,0,1578041.227,0,0,0,0,0,0,0,2580378.763,2580378.763,0
2/27/2008,46117.94905,0,0,0,0,0,0,0,0,0,0,0,0,-154134.2594,0,0,0,24221.09791,-1519323.414,0,0,0,-371879.483,-58717.81311,0,0,0,154134.2594,371879.483,0,0,0,1519323.414,0,0,0,0,0,0,0,2115676.204,2115676.204,0
2/28/2008,244706.4861,0,0,0,0,0,0,0,0,0,0,0,0,-141901.3817,0,0,0,22263.83747,-1485071.357,0,0,0,176153.4393,0,0,0,0,141901.3817,0,0,0,0,1485071.357,0,176153.4393,0,0,0,0,0,1893943.062,1893943.062,176153.4393
2/29/2008,363732.3865,0,0,0,0,0,0,0,0,0,0,0,0,-107649.324,0,0,0,20551.23459,-1465498.752,0,0,0,274016.4612,-51378.08647,0,0,0,107649.324,0,0,0,0,1465498.752,0,274016.4612,0,0,0,0,0,1957431.697,1957431.697,274016.4612
3/1/2008,294225.1752,0,0,0,0,0,0,0,0,0,0,0,0,-97863.02185,0,0,0,19327.94682,-1487517.932,0,0,0,-234871.2524,-1565.80835,0,0,0,97863.02185,234871.2524,0,0,0,1487517.932,0,0,0,0,0,0,0,2133805.328,2133805.328,0
3/2/2008,389348.0324,0,0,0,0,0,0,0,0,0,0,0,0,-168813.7127,0,0,0,18349.3166,-1477731.63,0,0,0,-166367.1371,-14190.13817,0,0,0,168813.7127,166367.1371,0,0,0,1477731.63,0,0,0,0,0,0,0,2220609.829,2220609.829,0
3/3/2008,80051.95187,0,0,0,0,0,0,0,0,24.46575546,0,0,0,78290.41748,0,0,0,17126.02882,-1467945.328,0,0,0,-97863.02185,20306.57703,0,0,24.46575546,0,97863.02185,0,0,0,1467945.328,78290.41748,0,20306.57703,0,0,0,0,1663010.796,1642704.219,98596.99451
3/4/2008,0,0,0,0,0,0,0,0,0,0,0,0,0,548032.9224,0,0,0,16147.39861,-1472838.479,0,0,0,-244657.5546,11743.56262,0,0,0,0,244657.5546,0,0,0,1472838.479,548032.9224,0,11743.56262,0,0,0,0,1733643.432,1721899.869,559776.485
3/5/2008,318348.4101,0,0,0,0,0,0,0,0,0,0,0,0,-39145.20874,0,0,0,15413.42594,-1480178.205,0,0,0,-78290.41748,-39145.20874,0,0,0,39145.20874,78290.41748,0,0,0,1480178.205,0,0,0,0,0,0,0,1931375.668,1931375.668,0
3/6/2008,850772.1804,0,0,0,0,0,0,0,0,0,0,0,0,110095.8996,0,0,0,17370.68638,-1614739.861,0,0,0,0,-44038.35983,0,0,0,0,0,0,0,0,1614739.861,110095.8996,0,0,0,0,0,0,2482882.727,2482882.727,110095.8996
3/7/2008,941124.2154,924389.6386,54852.22375,0,0,0,0,0,0,0,0,0,0,-92969.87076,0,0,0,22508.49503,-1499750.81,0,0,0,0,-215298.6481,0,0,0,92969.87076,0,0,0,0,1499750.81,0,0,0,0,0,0,0,3535595.253,3535595.253,0
3/8/2008,1337616.248,438817.79,344844.8232,0,0,0,0,0,0,0,0,0,0,-332734.2743,0,0,0,29358.90655,-1624526.163,0,0,0,0,-239764.4035,0,0,0,332734.2743,0,0,0,0,1624526.163,0,0,0,0,0,0,0,4107898.205,4107898.205,0
3/9/2008,1111454.805,35034.96182,121937.3252,0,0,0,0,0,0,0,0,0,0,-1247753.529,0,0,0,34252.05765,-1536449.443,0,0,0,0,5382.466202,0,0,0,1247753.529,0,0,0,0,1536449.443,0,0,5382.466202,0,0,0,0,4086882.121,4081499.655,5382.466202
3/10/2008,759392.5838,106817.4883,386558.9363,0,0,0,0,0,0,0,0,0,180214.7547,-200619.1948,0,0,0,34252.05765,-1499750.81,0,0,0,0,-58717.81311,0,0,0,200619.1948,0,0,0,0,1499750.81,0,0,0,0,0,0,0,3167605.825,3167605.825,0
3/11/2008,809889.9031,0,225745.5257,0,0,0,0,0,0,0,0,0,0,-119882.2018,0,0,0,39145.20874,-1534002.867,0,0,0,0,-151687.6839,0,0,0,119882.2018,0,0,0,0,1534002.867,0,0,0,0,0,0,0,2728665.707,2728665.707,0
3/12/2008,1484802.233,536485.0858,250235.7469,0,0,0,0,0,0,0,0,0,0,-244657.5546,0,0,0,46484.93538,-1585380.954,0,0,0,0,-335180.8498,0,0,0,244657.5546,0,0,0,0,1585380.954,0,0,0,0,0,0,0,4148046.51,4148046.51,0
3/13/2008,1767357.243,0,0,0,0,0,0,0,0,0,0,0,0,-181046.5904,0,0,0,51378.08647,-939485.0098,0,0,0,0,-286249.3389,0,0,0,181046.5904,0,0,0,0,939485.0098,0,0,0,0,0,0,0,2939266.93,2939266.93,0
3/14/2008,1836913.386,0,0,0,0,0,0,0,0,0,0,0,0,-137008.2306,0,0,0,51378.08647,-1289345.313,0,0,0,0,-193279.4682,0,0,0,137008.2306,0,0,0,0,1289345.313,0,0,0,0,0,0,0,3314645.016,3314645.016,0
3/15/2008,1950361.094,0,0,0,0,0,0,0,0,0,0,0,0,-237317.828,0,0,0,51378.08647,-1467945.328,0,0,0,-352306.8787,-119882.2018,0,0,0,237317.828,352306.8787,0,0,0,1467945.328,0,0,0,0,0,0,0,4059309.215,4059309.215,0
3/16/2008,2301885.068,52136.52489,0,221023.6348,0,0,0,0,0,0,0,0,0,-366986.3319,0,0,0,51378.08647,-1509537.112,0,0,0,-508887.7136,-8073.699303,0,0,0,366986.3319,508887.7136,0,0,0,1509537.112,0,0,0,0,0,0,0,5011834.472,5011834.472,0
3/17/2008,2266189.531,143100.2037,0,0,0,0,0,0,0,0,0,0,0,-428150.7206,0,0,0,46484.93538,-1489964.508,0,0,0,-234871.2524,-26912.33101,0,0,0,428150.7206,234871.2524,0,0,0,1489964.508,0,0,0,0,0,0,0,4608761.151,4608761.151,0
3/18/2008,2095785.544,0,0,0,0,0,0,0,0,0,0,0,0,190832.8926,0,0,0,41591.78429,-1521769.99,0,0,0,-225084.9503,-44038.35983,0,0,0,0,225084.9503,0,0,0,1521769.99,190832.8926,0,0,0,0,0,0,3884232.269,3884232.269,190832.8926
3/19/2008,2359868.909,0,0,0,0,0,0,0,0,0,0,0,0,137008.2306,0,0,0,36698.63319,-1480178.205,0,0,0,-279154.2698,-63610.9642,0,0,0,0,279154.2698,0,0,0,1480178.205,137008.2306,0,0,0,0,0,0,4155900.017,4155900.017,137008.2306
3/20/2008,2595523.065,0,0,0,0,0,0,0,0,0,0,244.6575546,0,0,0,0,0,31805.4821,-1384761.759,0,0,0,-68504.11529,18104.65904,0,0,0,0,68504.11529,0,0,0,1384761.759,0,0,18104.65904,0,0,0,0,4080839.08,4062734.421,18104.65904
3/21/2008,2990865.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29358.90655,-1321150.795,0,0,0,85630.14412,-70950.69084,0,0,0,0,0,0,0,0,1321150.795,0,85630.14412,0,0,0,0,0,4341374.91,4341374.91,85630.14412
3/22/2008,3026022.499,23878.57733,83403.76037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26912.33101,-1333383.673,0,0,0,0,-29358.90655,0,0,0,0,0,0,0,0,1333383.673,0,0,0,0,0,0,0,4493600.84,4493600.84,0
3/23/2008,3266496.409,123992.4487,107184.4747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34252.05765,-1482624.781,0,0,0,0,-29358.90655,0,0,0,0,0,0,0,0,1482624.781,0,0,0,0,0,0,0,5014550.171,5014550.171,0
3/24/2008,2839593.442,294176.2437,132359.7371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39145.20874,-990863.0962,0,0,0,0,-141901.3817,0,0,0,0,0,0,0,0,990863.0962,0,0,0,0,0,0,0,4296137.728,4296137.728,0
3/25/2008,2990106.77,302127.6142,263227.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41591.78429,-415917.8429,0,0,96590.80257,0,-88076.71966,0,0,0,0,0,0,0,0,415917.8429,0,0,0,0,0,0,0,4109561.877,4109561.877,0
3/26/2008,3256171.86,259116.8161,7339.726639,0,0,0,0,0,0,0,0,0,0,-70950.69084,0,0,0,39145.20874,-655682.2464,0,0,0,-46484.93538,-61164.38866,0,0,0,70950.69084,46484.93538,0,0,0,655682.2464,0,0,0,0,0,0,0,4334891.484,4334891.484,0
3/27/2008,3556709.2,6214.301887,0,0,0,0,0,0,0,0,0,0,0,-9052.329521,0,0,0,36698.63319,-1326043.946,0,0,0,-254443.8568,-85630.14412,0,0,0,9052.329521,254443.8568,0,0,0,1326043.946,0,0,0,0,0,0,0,5189162.268,5189162.268,0
3/28/2008,3352909.457,0,0,0,0,0,0,0,0,0,0,0,0,782.9041748,0,0,0,34252.05765,-1377422.033,0,0,0,-234871.2524,61164.38866,0,0,0,0,234871.2524,0,0,0,1377422.033,782.9041748,0,61164.38866,0,0,0,0,4999454.8,4938290.411,61947.29283
3/29/2008,3420679.6,0,0,0,0,0,0,0,0,0,0,0,0,-173706.8638,0,0,0,31805.4821,-1360296.004,0,0,0,-234871.2524,11743.56262,0,0,0,173706.8638,234871.2524,0,0,0,1360296.004,0,0,11743.56262,0,0,0,0,5221359.202,5209615.639,11743.56262
3/30/2008,3433132.67,0,0,0,0,0,0,0,0,0,0,0,0,-80736.99303,0,0,0,26912.33101,-1352956.277,0,0,0,-229978.1013,-24465.75546,0,0,0,80736.99303,229978.1013,0,0,0,1352956.277,0,0,0,0,0,0,0,5123716.372,5123716.372,0
3/31/2008,3310803.892,0,0,0,0,0,0,0,0,0,0,0,0,68504.11529,0,0,0,26912.33101,-1394548.061,0,0,0,-185939.7415,56271.23756,0,0,0,0,185939.7415,0,0,0,1394548.061,68504.11529,0,56271.23756,0,0,0,0,4918204.026,4861932.788,124775.3529
4/1/2008,3352420.142,0,0,0,0,0,0,0,0,0,0,0,0,16636.71371,0,0,0,29358.90655,-1411674.09,0,0,0,-181046.5904,198172.6192,0,0,0,0,181046.5904,0,0,0,1411674.09,16636.71371,0,198172.6192,0,0,0,0,4974499.729,4776327.11,214809.333
4/2/2008,4289262.85,193573.0572,0,0,0,0,0,0,0,0,0,0,388026.8816,327841.1232,0,0,0,53824.66202,-1384761.759,0,0,0,-161473.9861,205512.3459,0,0,0,0,161473.9861,0,0,0,1384761.759,327841.1232,0,205512.3459,0,0,0,0,6470923.197,6265410.851,533353.4691
4/3/2008,4432338.588,93018.80227,0,0,0,0,0,0,0,0,0,0,50644.11381,398791.814,0,0,0,95416.4463,-1389654.91,0,0,0,-156580.835,-18104.65904,0,0,0,0,156580.835,0,0,0,1389654.91,398791.814,0,0,0,0,0,0,6217653.696,6217653.696,398791.814
4/4/2008,4048715.543,0,0,0,0,0,0,0,0,0,0,0,166000.1508,508887.7136,0,0,0,117435.6262,-1428800.119,0,0,0,-166367.1371,100309.5974,0,0,0,0,166367.1371,0,0,0,1428800.119,508887.7136,0,100309.5974,0,0,0,0,5927318.576,5827008.978,609197.311
