date,NetRF,NetInf,S65E,Palmer
2/19/2021,0.545,1998.572857,1025.961429,0.87
2/26/2021,-0.705,1356.488571,1046.32,0.65
3/5/2021,-0.77,950.2342857,947.6214286,-0.56
3/12/2021,-0.5025,916.7142857,919.9942857,-0.75
3/19/2021,-1.075,813.9257143,889.6971429,-0.96
3/26/2021,-0.9875,659.1514286,751.9271429,-1.22
4/2/2021,-0.6525,691.2328571,756.5814286,-1.25
4/9/2021,-1.095,624.8785714,710.6357143,-1.4
4/16/2021,0.0575,719.64,615.3885714,-1.06
4/23/2021,-0.14,1541.522857,957.2928571,-0.68
4/30/2021,-0.36,1061.147143,900.8942857,-1.03
5/7/2021,-0.425,747.1042857,807.3071429,-1.33
5/14/2021,-0.74,499.7557143,561.3628571,-1.49
5/21/2021,-1.3475,250.9257143,428.9228571,-1.73
5/28/2021,-1.465,13.35285714,243.0514286,-2.06
6/4/2021,-0.2475,278.3057143,302.4957143,-1.78
6/11/2021,-1.1975,307.5814286,264.6985714,-2.15
6/18/2021,0.5375,201.9485714,250.8071429,-2.17
6/25/2021,-0.1125,452.8985714,366.0271429,
7/2/2021,0.2575,1232.425714,781.8985714,-2.21
7/9/2021,1.425,4131.554286,1010.018571,-1.31
7/16/2021,0.495,3491.878571,1194.895714,-1.47
7/23/2021,-0.525,2629.438571,1303.108571,-1.62
7/30/2021,-0.15,3973.718571,1538.358571,-1.63
8/6/2021,1.04,4838.635714,1714.501429,-1.1
8/13/2021,1.465,5301.581429,1991.194286,-1.19
8/20/2021,0.1575,5372.351429,2353.564286,-1.58
8/27/2021,1.34,3273.46,2123.514286,-1.8
9/3/2021,-0.0375,3078.164286,1954.944286,-1.91
9/10/2021,1.195,2567.514286,1651.708571,-2.09
9/17/2021,1.0425,3514.054286,1659.89,-2.24
9/24/2021,0.47,7297.757143,2460,-2.15
10/1/2021,-0.9525,8963.228571,3242.86,-2.61
10/8/2021,-0.0525,4133.307143,2323.471429,-2.46
10/15/2021,-0.27,4700.944286,1895.45,-2.52
10/22/2021,-0.93,3032.771429,1783.54,-2.73
10/29/2021,-0.2375,2495.86,1656.997143,-2.44
11/5/2021,0.83,2266.921429,1440.521429,-2.41
11/12/2021,-0.0275,3371.895714,1495.697143,-1.91
11/19/2021,-0.545,2753.134286,1382.487143,-2.02
11/26/2021,-0.1525,1493.044286,684.8,-2.03
12/3/2021,-0.72,1000.457143,517.7457143,-1.05
12/10/2021,-0.4225,704.5457143,472.0285714,-1.31
12/17/2021,-0.105,679.5257143,391.4542857,-1.59
12/24/2021,-0.4325,634.0942857,390.2371429,-1.54
12/31/2021,-0.54,440.2185714,376.21,-1.59
1/7/2022,-0.515,513.35,361.4414286,-1.77
1/14/2022,-0.51,361.7757143,332.7714286,-1.94
1/21/2022,0.16,494.8328571,360.5328571,-1.9
1/28/2022,-0.3425,861.0328571,647.1885714,-1.94
2/4/2022,-0.7625,1053.188571,1037.475714,-2.35
2/11/2022,-0.15,1142.137143,1093.457143,-2.37
2/18/2022,-0.6225,1098.242857,1097.517143,-2.6
2/25/2022,-0.735,948.6814286,970.27,-2.83
3/4/2022,-0.76,477.9757143,536.7228571,-2.61
3/11/2022,-0.4425,236.9671429,290.6085714,-2.68
3/18/2022,0.035,553.0214286,553.63,-2.65
3/25/2022,-0.5625,716.8942857,809.4314286,-2.77
4/1/2022,-0.6,741.6171429,844.1714286,-2.85
4/8/2022,-0.52,842.3871429,941.4785714,-2.47
4/15/2022,-1.22,923.4914286,1046.811429,-2.36
4/22/2022,-1.425,1240.728571,1227.618571,-2.59
4/29/2022,-1.3675,1426.61,1556.54,-2.81
5/6/2022,-0.8025,1555.637143,1610.988571,-2.61
5/13/2022,-1.1025,1246.397143,1429.11,-2.68
5/20/2022,-0.635,1132.704286,1188,-2.81
5/27/2022,-1.3925,794.3228571,854.6757143,-3.1
6/3/2022,0.975,524.6371429,504.6028571,-2.47
6/10/2022,1.585,736.9985714,322.7742857,
6/17/2022,-1.3275,997.0871429,338.3571429,-2.67
6/24/2022,-0.3275,728.0157143,247.2242857,-3.08
7/1/2022,0.0075,1169.735714,390.4142857,-2.55
7/8/2022,-0.425,777.7385714,265.0642857,-2.94
7/15/2022,0.9,731.1971429,171.8614286,-2.99
7/22/2022,0.37,664.8157143,100.0042857,-3.16
7/29/2022,-0.18,356.9328571,107.1285714,-3.31
8/5/2022,-0.1675,278.4628571,223.4871429,-3.21
8/12/2022,-0.6425,80.85428571,87.85428571,-3.71
8/19/2022,0.2075,138.1171429,65.66571429,-4
8/26/2022,-0.785,272.1,236.3614286,-4.21
9/2/2022,-0.69,1037.568571,771.54,-4.22
9/9/2022,-0.5275,724.7728571,327.2614286,-3.52
9/16/2022,1.8775,1683.971429,423.41,-3.2
9/23/2022,-0.665,6680.068571,1418.438571,-3.02
9/30/2022,1.9775,14016.39286,5958.45,-1.1
10/7/2022,-1.0575,19212.96429,11142.37,-1.38
10/14/2022,0.82,16945.95857,13865.72,-1.5
10/21/2022,-0.5325,15707.77571,13264.55429,-1.51
10/28/2022,-0.96,10612.66714,9435.972857,-1.7
11/4/2022,-0.425,5396.858571,4616.02,-1.84
11/11/2022,1.18,4723.077143,2638.892857,-0.87
11/18/2022,-0.6,5305.682857,3029.767143,-1.03
11/25/2022,-0.0675,5218.234286,3123.215714,-0.89
12/2/2022,-0.4025,4292.548571,2936.641429,-0.72
12/9/2022,-0.5575,2522.62,1878.568571,-0.98
12/16/2022,0.1875,2149.415714,1580.192857,-0.98
12/23/2022,-0.18,2425.761429,1602.118571,-0.9
12/30/2022,-0.385,2168.61,1544.341429,-1.05
1/6/2023,-0.6325,2002.718571,1477.452857,-1.04
1/13/2023,-0.73,1711.86,1469.72,-1.18
1/20/2023,-0.805,1583.257143,1361.378571,-1.29
1/27/2023,-0.2325,1615.804286,1394.264286,-1.46
2/3/2023,-0.8,1498.667143,1413.455714,-1.27
2/10/2023,-0.1375,1404.898571,1416.454286,-1.37
2/17/2023,-0.8575,1367.691429,1343.828571,-1.57
2/24/2023,-0.94,1329.851429,1293.678571,-1.84
3/3/2023,-0.985,1135.278571,1132.397143,-1.27
3/10/2023,-1.065,668.17,743.1642857,-1.58
3/17/2023,-1.005,591.5642857,609.0414286,-1.74
3/24/2023,-0.81,458.8528571,529.0428571,-1.93
3/31/2023,-0.695,538.2414286,551.5128571,-2.24
