date,RF_acft
1/15/2010,173.0563333
1/16/2010,0
1/17/2010,5554.378667
1/18/2010,86.80566667
1/19/2010,0
1/20/2010,0
1/21/2010,173.7593333
1/22/2010,2346.2505
1/23/2010,434.74
1/24/2010,0
1/25/2010,16285.643
1/26/2010,0
1/27/2010,0
1/28/2010,86.995
1/29/2010,348.0426667
1/30/2010,174.1466667
1/31/2010,0
2/1/2010,7746.738
2/2/2010,1482.91
2/3/2010,261.408
2/4/2010,0
2/5/2010,7427.866667
2/6/2010,174.554
2/7/2010,261.878
2/8/2010,174.6166667
2/9/2010,3584.780333
2/10/2010,87.02633333
2/11/2010,0
2/12/2010,10905.70833
2/13/2010,86.91666667
2/14/2010,0
2/15/2010,174.742
2/16/2010,0
2/17/2010,87.136
2/18/2010,0
2/19/2010,0
2/20/2010,0
2/21/2010,174.7733333
2/22/2010,87.48066667
2/23/2010,174.93
2/24/2010,13741.84367
2/25/2010,87.29266667
2/26/2010,87.52766667
2/27/2010,2892.032
2/28/2010,0
3/1/2010,87.76266667
3/2/2010,7029.786667
3/3/2010,0
3/4/2010,0
3/5/2010,0
3/6/2010,0
3/7/2010,0
3/8/2010,174.9926667
3/9/2010,87.49633333
3/10/2010,0
3/11/2010,33607.101
3/12/2010,76980.618
3/13/2010,181.6353333
3/14/2010,91.0045
3/15/2010,0
3/16/2010,0
3/17/2010,912.4808333
3/18/2010,0
3/19/2010,91.36
3/20/2010,0
3/21/2010,17296.902
3/22/2010,3301.284
3/23/2010,0
3/24/2010,183.5626667
3/25/2010,91.84058333
3/26/2010,3583.83675
3/27/2010,0
3/28/2010,33487.48433
3/29/2010,21751.97208
3/30/2010,0
3/31/2010,0
4/1/2010,185.632
4/2/2010,0
4/3/2010,0
4/4/2010,0
4/5/2010,0
4/6/2010,92.97725
4/7/2010,0
4/8/2010,0
4/9/2010,92.98441667
4/10/2010,0
4/11/2010,4368.246583
4/12/2010,464.77875
4/13/2010,0
4/14/2010,0
4/15/2010,0
4/16/2010,1857.538333
4/17/2010,278.663
4/18/2010,14958.95275
4/19/2010,929.9158333
4/20/2010,558.2075
4/21/2010,279.1575
4/22/2010,186.148
4/23/2010,0
4/24/2010,0
4/25/2010,930.4891667
4/26/2010,93987.22667
4/27/2010,0
4/28/2010,0
4/29/2010,0
4/30/2010,0
5/1/2010,0
5/2/2010,0
5/3/2010,0
5/4/2010,0
5/5/2010,0
5/6/2010,4206.225
5/7/2010,373.8866667
5/8/2010,93.45
5/9/2010,0
5/10/2010,93.38166667
5/11/2010,0
5/12/2010,0
5/13/2010,0
5/14/2010,0
5/15/2010,0
5/16/2010,6031.6425
5/17/2010,7887.837083
5/18/2010,0
5/19/2010,92.77658333
5/20/2010,92.7515
5/21/2010,92.72283333
5/22/2010,0
5/23/2010,0
5/24/2010,0
5/25/2010,1940.81825
5/26/2010,184.616
5/27/2010,12817.08575
5/28/2010,6358.35
5/29/2010,1567.2215
5/30/2010,5992.3175
5/31/2010,38755.535
6/1/2010,9726.8675
6/2/2010,1204.837833
6/3/2010,3892.4025
6/4/2010,278.05025
6/5/2010,5189.87
6/6/2010,2317.44375
6/7/2010,9365.006167
6/8/2010,92.73
6/9/2010,277.9965
6/10/2010,185.2593333
6/11/2010,92.57233333
6/12/2010,0
6/13/2010,0
6/14/2010,0
6/15/2010,184.3658333
6/16/2010,1104.694
6/17/2010,735.3566667
6/18/2010,7896.591667
6/19/2010,2845.425417
6/20/2010,733.8293333
6/21/2010,0
6/22/2010,91.57066667
6/23/2010,91.40608333
6/24/2010,91.22175
6/25/2010,91.07691667
6/26/2010,25099.072
6/27/2010,181.7851667
6/28/2010,453.2266667
6/29/2010,361.0773333
