date,ETVol_acft
8/2/2009,5898.992667
8/3/2009,6431.835333
8/4/2009,7411.544
8/5/2009,6183.963333
8/6/2009,3362.366667
8/7/2009,6305.675667
8/8/2009,5973.519
8/9/2009,6791.410667
8/10/2009,5019.989333
8/11/2009,5038.413333
8/12/2009,6668.337333
8/13/2009,4782.614
8/14/2009,5600.584
8/15/2009,2628.714667
8/16/2009,6632.275083
8/17/2009,6450.568917
8/18/2009,6632.275083
8/19/2009,3724.976417
8/20/2009,6085.833333
8/21/2009,6994.673583
8/22/2009,6552.324
8/23/2009,7097.324
8/24/2009,4732.576333
8/25/2009,5553.684
8/26/2009,5191.38425
8/27/2009,6557.538
8/28/2009,6194.573333
8/29/2009,3555.3375
8/30/2009,6388.2875
8/31/2009,4939.839
9/1/2009,5124.270667
9/2/2009,5493.45
9/3/2009,4766.467333
9/4/2009,4496.317583
9/5/2009,4135.19625
9/6/2009,6252.77
9/7/2009,5795.496
9/8/2009,6626.268
9/9/2009,5431.412167
9/10/2009,4972.9005
9/11/2009,5716.9735
9/12/2009,3510.455833
9/13/2009,3607.526
9/14/2009,6199.22525
9/15/2009,5645.163667
9/16/2009,6385.76025
9/17/2009,6015.338333
9/18/2009,5923.253333
9/19/2009,4998.132
9/20/2009,5462.1905
9/21/2009,4537.273417
9/22/2009,4815.624667
9/23/2009,2778.5675
9/24/2009,3612.13775
9/25/2009,5372.7285
9/26/2009,6021.16125
9/27/2009,4353.425917
9/28/2009,5186.86
9/29/2009,5648.661
9/30/2009,3332.475
10/1/2009,4627.3625
10/2/2009,6291.507333
10/3/2009,5087.536667
10/4/2009,5086.748333
10/5/2009,3975.18875
10/6/2009,5825.358
10/7/2009,6013.242083
10/8/2009,5457.1165
10/9/2009,4715.766
10/10/2009,4066.186667
10/11/2009,4341.879583
10/12/2009,5078.02625
10/13/2009,3413.690917
10/14/2009,3596.16075
10/15/2009,4239.505667
10/16/2009,3592.05275
10/17/2009,1747.222583
10/18/2009,4127.1975
10/19/2009,3295.596
10/20/2009,3937.255583
10/21/2009,5034.938333
10/22/2009,3568.43175
10/23/2009,4573.266667
10/24/2009,3840.1615
10/25/2009,4386.228
10/26/2009,4477.930333
10/27/2009,4568
10/28/2009,5021.54125
10/29/2009,5110.63
10/30/2009,3831.3135
10/31/2009,4284.328083
11/1/2009,4373.588
11/2/2009,4279.686833
11/3/2009,6003.2555
11/4/2009,2726.185
11/5/2009,4075.515
11/6/2009,3523.559
11/7/2009,3878.213
11/8/2009,3153.395
11/9/2009,2339.263333
11/10/2009,2336.412
11/11/2009,1885.128
11/12/2009,1162.299667
11/13/2009,3389.156667
11/14/2009,3385.584667
11/15/2009,3379.036
11/16/2009,2840.490667
11/17/2009,3544.346667
11/18/2009,3451.461
11/19/2009,4150.617
11/20/2009,3439.241
11/21/2009,3523.666667
11/22/2009,2377.206
11/23/2009,2990.322667
11/24/2009,2723.071
11/25/2009,879.6633333
11/26/2009,1319.26
11/27/2009,3676.162
11/28/2009,2626.3
11/29/2009,3501.106667
11/30/2009,3586.065
12/1/2009,3411.135
12/2/2009,2976.473333
12/3/2009,1312.21
12/4/2009,524.226
12/5/2009,791.838
12/6/2009,2556.475667
12/7/2009,3090.336667
12/8/2009,3003.639333
12/9/2009,3534.946667
12/10/2009,2915.814
12/11/2009,1763.713333
12/12/2009,1765.28
12/13/2009,3529.933333
12/14/2009,4057.982
12/15/2009,2382.282
12/16/2009,3086.498333
12/17/2009,2117.96
12/18/2009,974.8676667
12/19/2009,2915.297
12/20/2009,2647.92
12/21/2009,2380.59
12/22/2009,2466.566667
12/23/2009,3173.556
12/24/2009,3618.181667
12/25/2009,2117.208
12/26/2009,2467.005333
12/27/2009,2025.748
12/28/2009,2637.11
12/29/2009,3945.795
12/30/2009,3422.133
12/31/2009,3247.798333
1/1/2010,965.3893333
1/2/2010,3503.613333
1/3/2010,1662.132667
1/4/2010,3579.641667
1/5/2010,2962.624
1/6/2010,3129.564
1/7/2010,3911.25
1/8/2010,3127.668
1/9/2010,432.4558333
1/10/2010,3707.983167
1/11/2010,3714.347167
1/12/2010,3372.434
1/13/2010,3805.611333
1/14/2010,3807.239333
1/15/2010,2422.788667
1/16/2010,1039.448
1/17/2010,2603.615
1/18/2010,3645.838
1/19/2010,3295.803333
1/20/2010,4077.257833
1/21/2010,2867.029
1/22/2010,2433.148667
1/23/2010,1652.012
1/24/2010,2176.833333
1/25/2010,1828.869
1/26/2010,3830.537333
1/27/2010,4089.501333
1/28/2010,4349.75
1/29/2010,3219.394667
1/30/2010,1828.54
1/31/2010,781.7505
2/1/2010,696.336
2/2/2010,1221.22
2/3/2010,3485.44
2/4/2010,3227.51
2/5/2010,1747.733333
2/6/2010,2967.418
2/7/2010,3404.414
2/8/2010,3579.641667
2/9/2010,2535.576333
2/10/2010,4351.316667
2/11/2010,3917.595
2/12/2010,1744.913333
2/13/2010,4258.916667
2/14/2010,3490.453333
2/15/2010,4980.147
2/16/2010,4357.583333
2/17/2010,4095.392
2/18/2010,4008.976667
2/19/2010,2790.357333
2/20/2010,3492.333333
2/21/2010,4369.333333
2/22/2010,2361.978
2/23/2010,3148.74
2/24/2010,1838.081
2/25/2010,4801.096667
2/26/2010,4638.966333
2/27/2010,1226.922667
2/28/2010,4726.494
3/1/2010,5529.048
