date,Outflows_acft,LO_Outflows_cmd
1/10/2012,1532.550209,1890370.032
1/11/2012,552.8140194,681885.0367
1/12/2012,751.7960505,927325.3924
1/13/2012,3425.5566,4225355.555
1/14/2012,3797.039796,4683572.648
1/15/2012,3724.801671,4594468.365
1/16/2012,3092.392529,3814404.337
1/17/2012,3041.795974,3751994.498
1/18/2012,4061.261143,5009484.395
1/19/2012,3298.298036,4068384.661
1/20/2012,2554.236973,3150600.221
1/21/2012,3028.008146,3734987.488
1/22/2012,2441.772991,3011878.149
1/23/2012,4705.076208,5803617.401
1/24/2012,6297.627178,7767997.172
1/25/2012,5869.474572,7239879.495
1/26/2012,2760.062497,3404481.889
1/27/2012,1852.027089,2284438.374
1/28/2012,2288.330849,2822610.336
1/29/2012,2172.021759,2679145.399
1/30/2012,4887.39559,6028504.713
1/31/2012,6494.387325,8010696.878
2/1/2012,8396.319667,10356692.38
2/2/2012,6935.393747,8554669.479
2/3/2012,3995.231182,4928037.758
2/4/2012,3547.10446,4375282.409
2/5/2012,2743.499376,3384051.61
2/6/2012,1633.111845,2014410.799
2/7/2012,835.04146,1030006.94
2/8/2012,895.934192,1105116.907
2/9/2012,1152.39704,1421458.701
2/10/2012,1828.760966,2255740.077
2/11/2012,2017.191048,2488164.814
2/12/2012,1902.148464,2346262.088
2/13/2012,2703.471519,3334678.049
2/14/2012,2138.640181,2637969.891
2/15/2012,1705.073194,2103173.683
2/16/2012,1190.083543,1467944.249
2/17/2012,2402.400629,2963313.128
2/18/2012,3132.49624,3863871.462
2/19/2012,2293.290121,2828727.498
2/20/2012,2478.923674,3057702.773
2/21/2012,3827.110696,4720664.501
2/22/2012,3959.328983,4883753.114
2/23/2012,4011.593295,4948220.098
2/24/2012,2655.136372,3275057.612
2/25/2012,1876.306027,2314385.958
2/26/2012,1296.199175,1598835.759
2/27/2012,2217.562339,2735318.794
2/28/2012,3888.221971,4796044.037
2/29/2012,5130.986692,6328969.465
3/1/2012,4894.120348,6036799.566
3/2/2012,3212.849361,3962985.43
3/3/2012,2398.435558,2958422.292
3/4/2012,1414.632713,1744921.159
3/5/2012,1883.982966,2323855.308
3/6/2012,3472.348894,4283072.914
3/7/2012,5751.657249,7094554.184
3/8/2012,6600.80026,8141955.105
3/9/2012,3058.492736,3772589.621
3/10/2012,2695.735124,3325135.361
3/11/2012,1902.743505,2346996.059
3/12/2012,1334.875825,1646542.633
3/13/2012,1448.866979,1787148.441
3/14/2012,1865.992122,2301663.963
3/15/2012,1771.182096,2184717.692
3/16/2012,1207.320164,1489205.276
3/17/2012,2559.889772,3157572.837
3/18/2012,2848.484793,3513549.023
3/19/2012,3726.628279,4596721.449
3/20/2012,6731.568614,8303255.253
3/21/2012,7230.173813,8918274.794
3/22/2012,8012.694614,9883498.553
3/23/2012,8444.91295,10416631.23
3/24/2012,5240.792591,6464412.846
3/25/2012,3838.278993,4734440.372
3/26/2012,5219.729213,6438431.59
3/27/2012,7894.26353,9737416.179
3/28/2012,9208.35431,11358320.87
3/29/2012,8621.60364,10634575.66
3/30/2012,6169.554364,7610021.918
3/31/2012,5826.651449,7187058.03
4/1/2012,4389.386537,5414220.506
4/2/2012,6038.36704,7448204.976
4/3/2012,6086.248057,7507265.253
4/4/2012,7615.783711,9393916.892
4/5/2012,6848.337881,8447287.809
4/6/2012,6457.15725,7964774.325
4/7/2012,5698.795362,7029350.103
4/8/2012,5927.550858,7311515.432
4/9/2012,7475.394594,9220749.724
4/10/2012,8771.573426,10819560.39
4/11/2012,9117.034614,11245679.86
4/12/2012,9441.808799,11646282.32
4/13/2012,8467.526933,10444525.12
4/14/2012,5705.996143,7038232.123
4/15/2012,4913.301779,6060459.478
4/16/2012,5386.082733,6643625.33
4/17/2012,6154.023675,7590865.122
4/18/2012,6638.665367,8188660.956
4/19/2012,5060.157713,6241603.335
4/20/2012,2797.470615,3450624.054
4/21/2012,305.454511,376772.0302
4/22/2012,119.0084418,146794.5328
4/23/2012,1037.634082,1279900.887
4/24/2012,3236.153141,3991730.176
4/25/2012,3978.190489,4907018.405
4/26/2012,5388.083134,6646092.784
4/27/2012,5615.052514,6926054.975
4/28/2012,1372.979592,1693542.867
4/29/2012,607.8948824,749826.1795
4/30/2012,509.8319883,628867.561
5/1/2012,372.8930131,459956.0739
5/2/2012,1225.785387,1511981.759
5/3/2012,2442.050395,3012220.322
5/4/2012,2509.091439,3094914.108
5/5/2012,3424.048608,4223495.477
5/6/2012,3847.025581,4745229.114
5/7/2012,4567.581965,5634021.002
5/8/2012,2830.911386,3491872.577
5/9/2012,1811.505297,2234455.554
5/10/2012,188.4297227,232424.2944
5/11/2012,0,0
5/12/2012,283.636486,349859.9327
5/13/2012,186.4463303,229977.8195
5/14/2012,71.40494756,88076.57472
5/15/2012,1225.784933,1511981.199
5/16/2012,2062.809596,2544434.381
5/17/2012,2086.611245,2573793.239
5/18/2012,1186.115518,1463049.769
5/19/2012,35.70247378,44038.28736
5/20/2012,0,0
5/21/2012,0,0
5/22/2012,0,0
5/23/2012,0,0
5/24/2012,81.32243522,100309.5974
5/25/2012,0,0
5/26/2012,0,0
5/27/2012,563.3056974,694826.3117
5/28/2012,1265.454348,1560912.63
5/29/2012,1142.479161,1409225.196
5/30/2012,757.6858325,934590.3206
5/31/2012,1075.041155,1326041.764
6/1/2012,1102.809746,1360293.765
6/2/2012,329.2561471,406130.8723
6/3/2012,121.1900638,149485.5199
6/4/2012,140.8264244,173706.5779
6/5/2012,1356.694004,1673454.92
6/6/2012,1808.925338,2231273.226
6/7/2012,1440.39647,1776700.238
6/8/2012,1134.545278,1399438.909
6/9/2012,190.4131935,234870.8659
6/10/2012,99.17370149,122328.7773
6/11/2012,97.19022746,119882.2018
6/12/2012,63.47116895,78290.41748
6/13/2012,406.6120357,501547.8139
6/14/2012,0,0
6/15/2012,517.6859449,638555.2593
6/16/2012,1344.793179,1658775.491
6/17/2012,1469.752125,1812909.851
6/18/2012,1322.479348,1631251.826
6/19/2012,1872.932887,2310225.258
6/20/2012,1055.206526,1301576.145
6/21/2012,210.2479991,259336.7019
6/22/2012,0,0
6/23/2012,0,0
6/24/2012,0,0
6/25/2012,0,0
6/26/2012,0,0
6/27/2012,0,0
6/28/2012,0,0
6/29/2012,0,0
6/30/2012,11.50413044,14190.11482
7/1/2012,0,0
7/2/2012,432.3966269,533352.5914
7/3/2012,472.0660422,582284.0218
7/4/2012,174.5454274,215298.2938
7/5/2012,144.7933659,178599.721
7/6/2012,285.6197903,352306.2989
7/7/2012,743.8015371,917464.32
7/8/2012,1135.834536,1401029.184
7/9/2012,1003.636207,1237965.189
7/10/2012,638.6775865,787796.0294
7/11/2012,698.1817095,861193.175
7/12/2012,194.380135,239764.009
7/13/2012,117.0248959,144347.8687
7/14/2012,155.9010503,192300.8275
7/15/2012,0,0
7/16/2012,0,0
7/17/2012,0,0
7/18/2012,0,0
7/19/2012,0,0
7/20/2012,0,0
7/21/2012,4.958676914,6116.4288
7/22/2012,12.09917167,14924.08627
7/23/2012,0,0
7/24/2012,0,0
7/25/2012,0,0
7/26/2012,0,0
7/27/2012,119.0082459,146794.2912
7/28/2012,174.5454274,215298.2938
7/29/2012,23.80164919,29358.85824
7/30/2012,142.8299649,176177.9051
7/31/2012,1198.692317,1478562.999
8/1/2012,1007.227911,1242395.483
8/2/2012,326.3608169,402559.5404
8/3/2012,18.24796107,22508.49503
8/4/2012,0,0
8/5/2012,6.148759373,7584.371712
8/6/2012,15.86776613,19572.57216
8/7/2012,0,0
8/8/2012,8.528924292,10520.25754
8/9/2012,287.603261,354752.8704
8/10/2012,702.148651,866086.3181
8/11/2012,83.30577216,102756.0038
8/12/2012,0,0
8/13/2012,0,0
8/14/2012,0,0
8/15/2012,35.70247378,44038.28736
8/16/2012,79.47767381,98034.12109
8/17/2012,53.55371067,66057.43104
8/18/2012,71.40494756,88076.57472
8/19/2012,25.78511995,31805.42976
8/20/2012,326.5191684,402754.8638
8/21/2012,473.6530793,584241.6003
8/22/2012,273.7189657,337626.8698
8/23/2012,0.297520615,366.985728
8/24/2012,0,0
8/25/2012,0,0
8/26/2012,0,0
8/27/2012,0,0
8/28/2012,0,0
8/29/2012,0,0
8/30/2012,0,0
8/31/2012,0,0
9/1/2012,19.4380135,23976.4009
9/2/2012,3.768594455,4648.485888
9/3/2012,0,0
9/4/2012,19.63636058,24221.05805
9/5/2012,0,0
9/6/2012,0,0
9/7/2012,0,0
9/8/2012,0,0
9/9/2012,0,0
9/10/2012,0,0
9/11/2012,111.2728895,137252.8837
9/12/2012,106.7108904,131625.7491
9/13/2012,124.9588214,154134.2071
9/14/2012,109.0910716,134561.655
9/15/2012,210.2482472,259337.0079
9/16/2012,154.7109743,190832.8926
9/17/2012,41.05788402,50644.07878
9/18/2012,0,0
9/19/2012,1188.099645,1465497.15
9/20/2012,2048.926499,2527309.858
9/21/2012,3463.141566,4271715.859
9/22/2012,3246.942561,4005038.71
9/23/2012,2233.388611,2754840.184
9/24/2012,2221.487701,2740160.65
9/25/2012,3110.480053,3836714.936
9/26/2012,3578.183056,4413617.237
9/27/2012,3621.819472,4467441.882
9/28/2012,3990.328528,4921990.433
9/29/2012,4628.828151,5709566.948
9/30/2012,4112.331558,5072478.731
10/1/2012,4119.670546,5081531.225
10/2/2012,3994.910091,4927641.699
10/3/2012,4179.571422,5155417.758
10/4/2012,6053.556517,7466940.893
10/5/2012,9482.979093,11697065.05
10/6/2012,11406.54906,14069750.14
10/7/2012,10224.39879,12611591.42
10/8/2012,9275.108207,11440660.47
10/9/2012,10183.14248,12560702.58
10/10/2012,10676.43211,13169165.48
10/11/2012,10840.06901,13371008.32
10/12/2012,11597.95431,14305844.68
10/13/2012,11686.81391,14415451.22
10/14/2012,11718.35125,14454351.9
10/15/2012,9621.820715,11868323.42
10/16/2012,10659.9698,13148859.55
10/17/2012,10901.1603,13446363.2
10/18/2012,6215.009432,7666089.834
10/19/2012,4043.900634,4988070.554
10/20/2012,4072.264433,5023056.733
10/21/2012,5829.422953,7190476.624
10/22/2012,6067.241043,7483820.481
10/23/2012,6726.150674,8296572.333
10/24/2012,7763.089793,9575615.998
10/25/2012,4097.058658,5053639.914
10/26/2012,2233.784803,2755328.879
10/27/2012,3185.454206,3929194.054
10/28/2012,3832.065695,4726776.394
10/29/2012,4086.743459,5040916.322
10/30/2012,6053.595165,7466988.564
10/31/2012,7606.614342,9382606.659
11/1/2012,7447.935845,9186879.907
11/2/2012,6556.702893,8087561.884
11/3/2012,6622.138004,8168274.786
11/4/2012,6004.524804,7406461.256
11/5/2012,6056.809421,7470953.285
11/6/2012,7238.920466,8929063.617
11/7/2012,5099.289873,6289872.073
11/8/2012,4262.701274,5257956.767
11/9/2012,3861.484108,4763063.417
11/10/2012,4148.849865,5117523.331
11/11/2012,4629.009378,5709790.488
11/12/2012,6246.988577,7705535.47
11/13/2012,7543.624972,9304910.53
11/14/2012,7827.519188,9655088.369
11/15/2012,6779.948594,8362930.992
11/16/2012,7700.419136,9498312.995
11/17/2012,8027.234581,9901433.311
11/18/2012,7237.871523,8927769.766
11/19/2012,5488.427614,6769865.693
11/20/2012,4757.834718,5868693.967
11/21/2012,6264.362592,7726965.97
11/22/2012,4107.056918,5065972.567
11/23/2012,4187.565757,5165278.609
11/24/2012,4225.688575,5212302.343
11/25/2012,2935.360966,3620709.044
11/26/2012,3859.938816,4761157.331
11/27/2012,4607.80781,5683638.778
11/28/2012,6468.957925,7979330.221
11/29/2012,7079.191387,8732040.993
11/30/2012,6125.816089,7556071.629
12/1/2012,5888.157337,7262924.312
12/2/2012,4130.463677,5094844.337
12/3/2012,3504.182442,4322338.958
12/4/2012,4738.082277,5844329.727
12/5/2012,5302.736606,6540819.549
12/6/2012,6736.528265,8309372.884
12/7/2012,5310.391693,6550261.945
12/8/2012,2660.332254,3281466.629
12/9/2012,1959.035981,2416431.702
12/10/2012,1113.581452,1373580.45
12/11/2012,714.0505756,880767.104
12/12/2012,438.3477606,540693.1957
12/13/2012,2324.628834,2867383.174
12/14/2012,2598.347885,3205010.149
12/15/2012,2340.496708,2886955.879
12/16/2012,1430.083617,1763979.54
12/17/2012,1255.538248,1548681.318
12/18/2012,894.5464708,1103405.181
12/19/2012,682.3148965,841621.7785
12/20/2012,1572.893296,1940132.423
12/21/2012,1838.678676,2267973.373
12/22/2012,4002.091201,4936499.455
12/23/2012,5157.36299,6361504.1
12/24/2012,4489.01255,5537107.2
12/25/2012,2584.919991,3188447.11
12/26/2012,2986.970516,3684368.392
12/27/2012,3565.787303,4398327.323
12/28/2012,3403.836682,4198564.47
12/29/2012,1853.872346,2286714.461
12/30/2012,1494.904583,1843934.905
12/31/2012,1095.234651,1350950.037
1/1/2013,1901.595448,2345579.953
1/2/2013,2891.843118,3567030.649
1/3/2013,4835.903279,5964989.977
1/4/2013,5410.038709,6673174.547
1/5/2013,3366.031069,4151932.003
1/6/2013,2312.986475,2853022.557
1/7/2013,1706.421672,2104837.004
1/8/2013,801.3234656,988416.4683
1/9/2013,775.538313,956610.9983
1/10/2013,938.8575385,1158061.997
1/11/2013,1574.620473,1942262.86
1/12/2013,2462.738258,3037738.387
1/13/2013,3172.642541,3913391.121
1/14/2013,4307.962611,5313785.721
1/15/2013,4481.7743,5528178.964
1/16/2013,3714.230186,4581428.65
1/17/2013,3008.967876,3711501.696
1/18/2013,2018.621026,2489928.664
1/19/2013,2673.087406,3297199.854
1/20/2013,2552.532521,3148497.814
1/21/2013,3504.282343,4322462.184
1/22/2013,3991.877952,4923901.616
1/23/2013,5013.820743,6184447.61
1/24/2013,4037.615796,4980318.332
1/25/2013,3159.275417,3896903.042
1/26/2013,3043.916679,3754610.345
1/27/2013,2953.371377,3642924.526
1/28/2013,1703.803255,2101607.239
1/29/2013,4721.857032,5824316.211
1/30/2013,5257.156954,6484597.959
1/31/2013,4775.92608,5891009.301
2/1/2013,6356.992135,7841222.658
2/2/2013,6665.539419,8221809.563
2/3/2013,6498.926148,8016295.425
2/4/2013,6229.27523,7683686.411
2/5/2013,7266.969991,8963662.145
2/6/2013,6926.209277,8543340.619
2/7/2013,7588.787167,9360617.195
2/8/2013,8851.384742,10918006.05
2/9/2013,7549.92846,9312685.756
2/10/2013,6439.144613,7942556.097
2/11/2013,7066.240546,8716066.388
2/12/2013,8275.504511,10207669.3
2/13/2013,4591.441656,5663451.453
2/14/2013,1449.42272,1787833.937
2/15/2013,347.1079552,428150.7206
2/16/2013,404.6287021,499101.4114
2/17/2013,1697.851664,2094266.071
2/18/2013,2261.157417,2789092.451
2/19/2013,1632.397517,2013529.69
2/20/2013,1574.876924,1942579.188
2/21/2013,1979.505025,2441679.859
2/22/2013,1519.339742,1874075.185
2/23/2013,1333.4886,1644831.519
2/24/2013,1261.686851,1556265.497
2/25/2013,868.7613411,1071599.739
2/26/2013,718.0175988,885660.3477
2/27/2013,1392.794366,1717983.995
2/28/2013,3873.719571,4778155.616
3/1/2013,4873.388983,6011227.843
3/2/2013,3488.92649,4303521.047
3/3/2013,2931.57114,3616034.369
3/4/2013,4596.279945,5669419.387
3/5/2013,3999.137193,4932855.744
3/6/2013,4239.456421,5229284.706
3/7/2013,3305.240652,4076948.239
3/8/2013,3811.502638,4701412.274
3/9/2013,5096.613172,6286570.415
3/10/2013,5866.317819,7235985.704
3/11/2013,5731.739178,7069985.641
3/12/2013,4411.718209,5441766.176
3/13/2013,6011.389802,7414929.093
3/14/2013,7164.542752,8837320.194
3/15/2013,6303.280415,7774970.327
3/16/2013,4491.377735,5540024.608
3/17/2013,3869.221478,4772607.309
3/18/2013,3716.037939,4583658.477
3/19/2013,745.7856346,919911.6646
3/20/2013,952.304807,1174648.933
3/21/2013,2544.793945,3138952.436
3/22/2013,3147.769339,3882710.524
3/23/2013,1317.025522,1624524.641
3/24/2013,809.257032,998202.3639
3/25/2013,507.7693157,626323.2955
3/26/2013,673.9844433,831346.3312
3/27/2013,1542.607052,1902774.946
3/28/2013,1929.879954,2380468.326
3/29/2013,3561.920215,4393557.346
3/30/2013,4387.836467,5412308.525
3/31/2013,4384.563082,5408270.87
4/1/2013,3908.868617,4821511.262
4/2/2013,5133.347287,6331881.212
4/3/2013,4862.086707,5997286.711
4/4/2013,2720.392073,3355549.214
4/5/2013,928.2650136,1144996.329
4/6/2013,1139.822252,1405947.952
4/7/2013,963.0956481,1187959.22
4/8/2013,1977.046526,2438647.349
4/9/2013,3512.075522,4332074.915
4/10/2013,5615.70564,6926860.593
4/11/2013,4884.934966,6025469.582
4/12/2013,3071.744173,3788935.003
4/13/2013,1559.008929,1923006.334
4/14/2013,1463.803021,1805571.751
4/15/2013,2380.704109,2936550.905
4/16/2013,777.5218197,959057.6141
4/17/2013,860.8275951,1061813.622
4/18/2013,1918.017494,2365836.218
4/19/2013,3086.281781,3806866.851
4/20/2013,3829.09172,4723108.055
4/21/2013,1904.132973,2348709.94
4/22/2013,678.3478832,836728.5469
4/23/2013,585.1248388,721739.7861
4/24/2013,1880.868735,2320013.968
4/25/2013,3382.239398,4171924.652
4/26/2013,2960.235258,3651390.985
4/27/2013,4960.707304,6118933.245
4/28/2013,3538.853815,4365105.404
4/29/2013,4058.798982,5006447.368
4/30/2013,2990.55924,3688795.011
5/1/2013,1027.438457,1267324.788
5/2/2013,335.2069609,413471.0821
5/3/2013,45.61990268,56271.23756
5/4/2013,478.0172412,589624.7066
5/5/2013,590.8769007,728834.8395
5/6/2013,781.2309161,963632.7104
5/7/2013,553.3892282,682594.5452
5/8/2013,1656.457963,2043207.769
5/9/2013,3427.143536,4227313.009
5/10/2013,5408.77098,6671610.828
5/11/2013,4964.749553,6123919.279
5/12/2013,3386.203604,4176814.421
5/13/2013,2465.970909,3041725.797
5/14/2013,3792.853452,4678408.876
5/15/2013,6338.124466,7817949.766
5/16/2013,8161.491108,10067036.05
5/17/2013,8508.678353,10495284.57
5/18/2013,4269.781258,5266689.786
5/19/2013,3776.174972,4657836.304
5/20/2013,4213.60988,5197403.515
5/21/2013,3140.134061,3873292.561
5/22/2013,1889.336329,2330458.575
5/23/2013,567.272639,699719.4547
5/24/2013,1906.115677,2351155.565
5/25/2013,3142.611662,3876348.633
5/26/2013,698.06385,861047.7977
5/27/2013,1463.625321,1805352.561
5/28/2013,1503.35427,1854357.425
5/29/2013,410.6386212,506514.5265
5/30/2013,332.0335415,409556.7328
5/31/2013,1215.868314,1499749.248
6/1/2013,2878.016287,3549975.529
6/2/2013,1737.520391,2143196.652
6/3/2013,884.6279615,1091170.898
6/4/2013,1293.223253,1595165.018
6/5/2013,910.0164878,1122487.137
6/6/2013,126.942129,156580.5773
6/7/2013,0,0
6/8/2013,245.9507797,303375.3677
6/9/2013,430.4138645,530906.8935
6/10/2013,156.6944484,193279.4682
6/11/2013,0,0
6/12/2013,49.58685074,61164.38866
6/13/2013,9.322312599,11498.88614
6/14/2013,260.2313645,320990.1834
6/15/2013,1053.223032,1299129.546
6/16/2013,1338.842979,1651436.038
6/17/2013,2534.876657,3126719.659
6/18/2013,5001.600654,6169374.374
6/19/2013,2628.100178,3241709.007
6/20/2013,1395.571426,1721409.443
6/21/2013,1826.777398,2253293.385
6/22/2013,1529.256845,1886307.733
6/23/2013,2398.017527,2957906.659
6/24/2013,2995.042475,3694324.992
6/25/2013,2667.770814,3290641.944
6/26/2013,4397.356956,5424051.858
6/27/2013,5012.232071,6182488.015
6/28/2013,2336.529388,2882062.269
6/29/2013,662.2819495,816911.5391
6/30/2013,1138.514093,1404334.364
7/1/2013,527.6040919,650789.0953
7/2/2013,561.3231504,692380.8796
7/3/2013,721.9845468,890553.4988
7/4/2013,767.6044495,946824.7364
7/5/2013,4270.414102,5267470.387
7/6/2013,8078.679187,9964889.203
7/7/2013,10803.96986,13326480.75
7/8/2013,10710.74661,13211491.72
7/9/2013,10869.4244,13407217.61
7/10/2013,11162.9782,13769310.35
7/11/2013,11101.49055,13693466.56
7/12/2013,2675.706401,3300430.331
7/13/2013,2915.111782,3595732.08
7/14/2013,2221.490913,2740164.612
7/15/2013,360.9922734,445276.7494
7/16/2013,215.4052796,265698.1043
7/17/2013,341.1575331,420810.994
7/18/2013,9895.536952,12205946.92
7/19/2013,9693.22298,11956396.68
7/20/2013,12813.22407,15804855.63
7/21/2013,14407.93575,17771900.59
7/22/2013,13555.04251,16719873.83
7/23/2013,12670.41615,15628704.91
7/24/2013,14360.33474,17713185.7
7/25/2013,19341.82909,23857759.35
7/26/2013,19895.41606,24540597.8
7/27/2013,21294.55786,26266411.23
7/28/2013,21070.42497,25989947.79
7/29/2013,21185.46654,26131849.27
7/30/2013,22172.85843,27349777.42
7/31/2013,21882.06129,26991084.96
8/1/2013,9335.121347,11514685.48
8/2/2013,9478.625678,11691695.2
8/3/2013,9389.766057,11582088.64
8/4/2013,21988.97133,27122956.35
8/5/2013,21863.81409,26968577.41
8/6/2013,17375.21731,21431983.05
8/7/2013,19793.06848,24414354.1
8/8/2013,20973.23538,25870066.37
8/9/2013,21393.73172,26388740.2
8/10/2013,21679.35155,26741046.55
8/11/2013,22089.93028,27247487.21
8/12/2013,23440.81458,28913775.96
8/13/2013,23553.27756,29052496.8
8/14/2013,24790.70706,30578841.35
8/15/2013,24562.76577,30297680.32
8/16/2013,25518.79961,31476928.94
8/17/2013,26128.67834,32229202.16
8/18/2013,26742.64125,32986513.13
8/19/2013,25720.47839,31725695.69
8/20/2013,25993.38628,32062322.1
8/21/2013,24983.75752,30816965.22
8/22/2013,23103.84146,28498126.36
8/23/2013,20076.82417,24764361.08
8/24/2013,16474.58134,20321066.6
8/25/2013,14311.48495,17652930.46
8/26/2013,13016.77225,16055928.24
8/27/2013,13189.07642,16268461.98
8/28/2013,13257.46687,16352820.23
8/29/2013,12306.70871,15180079.06
8/30/2013,13551.79488,16715867.95
8/31/2013,13446.49208,16585979.06
9/1/2013,12279.87226,15146976.84
9/2/2013,11492.83004,14176176
9/3/2013,12083.1917,14904375.3
9/4/2013,12660.12442,15616010.26
9/5/2013,13108.13126,16168617.75
9/6/2013,13217.2228,16303179.98
9/7/2013,12385.55256,15277331.38
9/8/2013,11316.53977,13958725.48
9/9/2013,11247.57422,13873657.85
9/10/2013,11758.99289,14504482.56
9/11/2013,10932.51903,13485043.57
9/12/2013,10965.88282,13526197.15
9/13/2013,4522.573652,5578504.148
9/14/2013,3986.897093,4917757.826
9/15/2013,5004.4786,6172924.264
9/16/2013,3674.976221,4533009.669
9/17/2013,1155.174226,1424884.304
9/18/2013,303.4714972,374326.0223
9/19/2013,439.0816296,541598.4085
9/20/2013,625.3694289,771380.6832
9/21/2013,7879.757961,9719523.85
9/22/2013,11271.89038,13903651.35
9/23/2013,10674.1314,13166327.6
9/24/2013,8215.318167,10133430.65
9/25/2013,8200.937725,10115692.67
9/26/2013,8772.832472,10821113.4
9/27/2013,9452.866765,11659922.1
9/28/2013,9818.599528,12111046.15
9/29/2013,10327.47916,12738738.99
9/30/2013,11499.01796,14183808.67
10/1/2013,12105.12792,14931433.18
10/2/2013,12465.06882,15375413.08
10/3/2013,13563.25879,16730008.45
10/4/2013,13311.04033,16418902.02
10/5/2013,14111.62985,17406413.19
10/6/2013,13872.26453,17111160.85
10/7/2013,13536.64107,16697176.02
10/8/2013,6527.744902,8051842.782
10/9/2013,5064.361615,6246788.765
10/10/2013,5505.962684,6791494.852
10/11/2013,5993.301462,7392617.487
10/12/2013,7132.845975,8798222.854
10/13/2013,7116.264045,8777769.374
10/14/2013,7659.319168,9447617.007
10/15/2013,9737.679732,12011233.2
10/16/2013,10822.08432,13348824.56
10/17/2013,10690.52052,13186543.25
10/18/2013,9862.103394,12164707.29
10/19/2013,10789.43783,13308555.77
10/20/2013,10247.13612,12639637.46
10/21/2013,6499.919465,8017520.662
10/22/2013,3612.341845,4455751.418
10/23/2013,3190.675816,3935634.806
10/24/2013,4565.480717,5631429.155
10/25/2013,4414.398318,5445072.037
10/26/2013,3463.501555,4272159.898
10/27/2013,4171.462954,5145416.124
10/28/2013,4958.306599,6115972.023
10/29/2013,6125.52147,7555708.222
10/30/2013,6362.566392,7848098.393
10/31/2013,6376.112997,7864807.86
11/1/2013,6204.343056,7652933.073
11/2/2013,3714.054889,4581212.424
11/3/2013,3906.074579,4818064.872
11/4/2013,5822.248764,7181627.405
11/5/2013,6347.194024,7829136.885
11/6/2013,7776.643726,9592334.503
11/7/2013,9186.992422,11331971.41
11/8/2013,9683.930194,11944934.22
11/9/2013,6065.30059,7481426.972
11/10/2013,5045.497192,6223519.877
11/11/2013,4471.262194,5515212.491
11/12/2013,5201.460102,6415897.007
11/13/2013,6694.380578,8257384.555
11/14/2013,6436.727742,7939574.935
11/15/2013,6269.045419,7732742.143
11/16/2013,3654.828208,4508157.497
11/17/2013,2621.398888,3233443.101
11/18/2013,4302.907062,5307549.803
11/19/2013,5177.79588,6386707.661
11/20/2013,5229.207628,6450123.024
11/21/2013,8695.189054,10725341.79
11/22/2013,5784.282551,7134796.841
11/23/2013,4847.48839,5979279.979
11/24/2013,3439.281914,4242285.455
11/25/2013,6527.433028,8051458.091
11/26/2013,6389.423773,7881226.435
11/27/2013,4158.254002,5129123.147
11/28/2013,2066.560265,2549060.756
11/29/2013,3060.49673,3775061.506
11/30/2013,3309.08569,4081691.017
12/1/2013,2642.124093,3259007.227
12/2/2013,4116.619515,5077767.839
12/3/2013,4197.029412,5176951.839
12/4/2013,6214.460341,7665412.541
12/5/2013,8782.146723,10832602.34
12/6/2013,8409.531448,10372988.85
12/7/2013,4935.476698,6087811.798
12/8/2013,3499.024939,4315977.281
12/9/2013,9973.002711,12301499.38
12/10/2013,11459.79284,14135425.27
12/11/2013,9621.056156,11867380.35
12/12/2013,9287.693826,11456184.58
12/13/2013,9707.773004,11974343.85
12/14/2013,7899.956783,9744438.693
12/15/2013,5721.588573,7057465.073
12/16/2013,6392.954895,7885582.004
12/17/2013,7369.439027,9090055.652
12/18/2013,8526.120264,10516798.82
12/19/2013,11305.24023,13944787.72
12/20/2013,10973.96,13536160.18
12/21/2013,8607.023891,10616591.83
12/22/2013,6666.691359,8223230.457
12/23/2013,6236.715396,7692863.706
12/24/2013,5589.230724,6894204.314
12/25/2013,1535.486248,1893991.577
12/26/2013,4528.350157,5585629.352
12/27/2013,6092.081217,7514460.34
12/28/2013,6396.245164,7889640.485
12/29/2013,5888.197091,7262973.348
12/30/2013,7827.87515,9655527.44
12/31/2013,8735.890333,10775546.01
1/1/2014,8444.459091,10416071.4
1/2/2014,7686.594681,9481260.807
1/3/2014,7837.201111,9667030.826
1/4/2014,6986.13226,8617254.42
1/5/2014,4472.356405,5516562.178
1/6/2014,4721.203017,5823509.498
1/7/2014,7952.379682,9809101.29
1/8/2014,6781.553778,8364910.954
1/9/2014,6555.140906,8085635.205
1/10/2014,2905.212562,3583521.591
1/11/2014,1040.529537,1283472.374
1/12/2014,751.1411917,926517.6372
1/13/2014,2602.55548,3210200.133
1/14/2014,4209.961618,5192903.457
1/15/2014,4326.629059,5336810.411
1/16/2014,4217.578529,5202298.764
1/17/2014,7112.276798,8772851.185
1/18/2014,6227.171373,7681091.346
1/19/2014,5490.886018,6772898.086
1/20/2014,3898.078626,4808202.024
1/21/2014,6037.216413,7446785.701
1/22/2014,7339.623835,9053279.208
1/23/2014,8008.193828,9877946.923
1/24/2014,6553.098973,8083116.521
1/25/2014,3940.44839,4860464.28
1/26/2014,3299.132091,4069413.451
1/27/2014,4647.278131,5732324.629
1/28/2014,7600.906859,9375566.593
1/29/2014,7347.04165,9062428.934
1/30/2014,1293.223148,1595164.889
1/31/2014,103.1404798,127221.719
2/1/2014,4.958685074,6116.438866
2/2/2014,267.768994,330287.6987
2/3/2014,412.5625982,508887.7136
2/4/2014,404.6287021,499101.4114
2/5/2014,301.4880525,371879.483
