date,Inflows_cmd
2009-01-24,368772.33208475506
2009-01-25,368087.290931808
2009-01-26,755918.446521773
2009-01-27,326006.19153648
2009-01-28,512533.111181818
2009-01-29,381934.908523526
2009-01-30,608805.858926362
2009-01-31,668746.9598092416
2009-02-01,230516.347966733
2009-02-02,462060.257662886
2009-02-03,591997.8849236928
2009-02-04,93948.500975616
2009-02-05,6091.9731101376
2009-02-06,3425.205764736
2009-02-07,872913.68914297
2009-02-08,666789.699372249
2009-02-09,341639.80927695404
2009-02-10,405519.89678928
2009-02-11,277539.529965466
2009-02-12,307877.066738842
2009-02-13,569734.0474529085
2009-02-14,455283.243399802
2009-02-15,661651.890725146
2009-02-16,182343.275461267
2009-02-17,291754.13388912
2009-02-18,720663.2929004539
2009-02-19,449313.5990669756
2009-02-20,361628.3314897346
2009-02-21,519310.1254449028
2009-02-22,289013.969277331
2009-02-23,385017.5937117884
2009-02-24,266065.0906535998
2009-02-25,327816.6574406974
2009-02-26,372833.64749151404
2009-02-27,318397.34158767323
2009-02-28,322532.0542608194
2009-03-01,357689.34486028843
2009-03-02,337040.24725002237
2009-03-03,178404.288831821
2009-03-04,281845.5029268476
2009-03-05,306335.7241447108
2009-03-06,148482.6699013052
2009-03-07,301295.77851945563
2009-03-08,281576.3796167612
2009-03-09,176740.61746037778
2009-03-10,344477.836910592
2009-03-11,309981.1217086076
2009-03-12,317467.6428801026
2009-03-13,316464.5469061442
2009-03-14,320843.91713391384
2009-03-15,342153.59014166385
2009-03-16,165241.7123930494
2009-03-17,287154.5718621884
2009-03-18,384259.15529245464
2009-03-19,537708.3735526274
2009-03-20,715916.9363407483
2009-03-21,522025.824301229
2009-03-22,343303.480648397
2009-03-23,426315.78893232
2009-03-24,152250.396242515
2009-03-25,380466.963195782
2009-03-26,294298.57245721
2009-03-27,104786.830645459
2009-03-28,273576.077580557
2009-03-29,1453901.98410858
2009-03-30,1757937.92723983
2009-03-31,618543.229600397
2009-04-01,1440666.01040342
2009-04-02,388051.347389126
2009-04-03,521193.9886155076
2009-04-04,439233.707816467
2009-04-05,373078.305046138
2009-04-06,547250.018182963
2009-04-07,245587.2533315712
2009-04-08,469497.8473234566
2009-04-09,431575.926356736
2009-04-10,63855.621756864
2009-04-11,454647.133757779
2009-04-12,436738.200759302
2009-04-13,269123.3100864
2009-04-14,433459.789527341
2009-04-15,535384.126783699
2009-04-16,632341.91568119
2009-04-17,598358.9813439171
2009-04-18,741043.267200634
2009-04-19,364466.35912337294
2009-04-20,126536.887251533
2009-04-21,268829.721020851
2009-04-22,676209.0152252736
2009-04-23,587765.3092286976
2009-04-24,192741.22153278702
2009-04-25,439918.748969414
2009-04-26,171260.2882368
2009-04-27,330458.959030637
2009-04-28,429422.93987604504
2009-04-29,165388.506925824
2009-04-30,218112.20994729642
2009-05-01,679169.371636224
2009-05-02,974984.820932103
2009-05-03,897036.924028896
2009-05-04,763992.1458243644
2009-05-05,996539.151494477
2009-05-06,1080260.9666868101
2009-05-07,906260.5138382207
2009-05-08,997542.2474684349
2009-05-09,977676.0540329664
2009-05-10,577514.1576899518
2009-05-11,505144.453032173
2009-05-12,551237.936323334
2009-05-13,544827.908392186
2009-05-14,1219177.3329428001
2009-05-15,1398486.355472966
2009-05-16,1346545.459996531
2009-05-17,609099.01315799
2009-05-18,1596928.7905417732
2009-05-19,3653446.797444732
2009-05-20,4126222.943265427
2009-05-21,5827668.933836337
2009-05-22,4276491.516685733
2009-05-23,3996334.36025027
2009-05-24,4233945.77730109
2009-05-25,4041351.350301081
2009-05-26,7302807.81372724
2009-05-27,9546611.178694874
2009-05-28,14477048.08249961
2009-05-29,22113224.830711037
2009-05-30,22604273.674870167
2009-05-31,18237431.588813122
2009-06-01,14411993.63872505
2009-06-02,13667892.152091585
2009-06-03,12169462.493041461
2009-06-04,14791481.971702335
2009-06-05,18106175.91901467
2009-06-06,19900445.493116118
2009-06-07,16520379.04720829
2009-06-08,16653546.154190129
2009-06-09,17787069.070518583
2009-06-10,17163681.62133664
2009-06-11,13209477.29199262
2009-06-12,12804544.573334444
2009-06-13,13160276.65775773
2009-06-14,11874087.427343903
2009-06-15,8546720.218702042
2009-06-16,9578025.208708594
2009-06-17,11261978.691430122
2009-06-18,10972720.064598167
2009-06-19,10447048.842733035
2009-06-20,10237279.455398424
2009-06-21,9055950.452896431
2009-06-22,7745197.603998362
2009-06-23,8557020.301751707
2009-06-24,10626089.241206883
2009-06-25,11532692.27562157
2009-06-26,11504556.656839808
2009-06-27,11115208.624411177
2009-06-28,8805176.459406836
2009-06-29,10038323.931978183
2009-06-30,14430049.36625629
2009-07-01,17071837.17533078
2009-07-02,21424074.88029258
2009-07-03,29161443.44254296
2009-07-04,27973288.494266972
2009-07-05,27228991.281589847
2009-07-06,24432628.82950391
2009-07-07,21323667.419874884
2009-07-08,17401048.38083284
2009-07-09,13597479.707870822
2009-07-10,13941982.010536876
2009-07-11,12786366.517025873
2009-07-12,20079485.891590007
2009-07-13,19866535.956045274
2009-07-14,18534375.57111759
2009-07-15,17397990.16140004
2009-07-16,15625030.260306299
2009-07-17,13034963.058279324
2009-07-18,12399098.073811542
2009-07-19,11522490.05559375
2009-07-20,15544929.376922395
2009-07-21,15551388.336364476
2009-07-22,12983976.423895676
2009-07-23,11686459.548702758
2009-07-24,11795919.33864154
2009-07-25,11783808.789687648
2009-07-26,11784738.488395222
2009-07-27,17767202.877083138
2009-07-28,16480304.139760885
2009-07-29,16690318.184650125
2009-07-30,16719065.447318444
2009-07-31,16427286.84767384
2009-08-01,16067224.324533707
2009-08-02,14706267.745426793
2009-08-03,15286032.752619281
2009-08-04,18381293.339189358
2009-08-05,15690207.03285813
2009-08-06,6175083.281443375
2009-08-07,15813538.906144088
2009-08-08,15172536.11302921
2009-08-09,13952159.764809242
2009-08-10,13924268.803582098
2009-08-11,12403868.896126708
2009-08-12,13350253.248923276
2009-08-13,11285514.748184955
2009-08-14,9757554.922291676
2009-08-15,11375866.783107597
2009-08-16,11147943.80521988
2009-08-17,8958454.41737878
2009-08-18,7610538.085933295
2009-08-19,7143560.211422477
2009-08-20,5471815.140676679
2009-08-21,4391138.256147018
2009-08-22,3909260.736559588
2009-08-23,4327062.4425909845
2009-08-24,5083983.985086723
2009-08-25,6605435.920026984
2009-08-26,7535819.668751134
2009-08-27,7056144.067155322
2009-08-28,6582266.8496040935
2009-08-29,5637864.222999998
2009-08-30,5704141.954547638
2009-08-31,6812489.608505281
2009-09-01,8667067.269821582
2009-09-02,8827317.9681003
2009-09-03,14643659.877198502
2009-09-04,13760690.762560483
2009-09-05,10282492.171492936
2009-09-06,10086399.141461805
2009-09-07,11334348.396087904
2009-09-08,12122537.17406458
2009-09-09,10036317.740030268
2009-09-10,10009356.477510702
2009-09-11,13421937.912428109
2009-09-12,12108126.844097229
2009-09-13,9866990.246474992
2009-09-14,13294471.326468995
2009-09-15,12118084.40657042
2009-09-16,9118729.58141295
2009-09-17,9508640.32621722
2009-09-18,9758753.744309336
2009-09-19,9345796.257859487
2009-09-20,9299335.78823639
2009-09-21,9222513.316084456
2009-09-22,8120012.977682329
2009-09-23,7773064.099470028
2009-09-24,7355849.571569718
2009-09-25,7251234.001212504
2009-09-26,4896307.174934649
2009-09-27,6695005.050774841
2009-09-28,6231574.710806056
2009-09-29,6757074.672382943
2009-09-30,5508464.84235936
2009-10-01,5033902.583655187
2009-10-02,2413497.844854837
2009-10-03,2451982.47819719
2009-10-04,2579962.845021009
2009-10-05,2785719.848459794
2009-10-06,2553368.5688333726
2009-10-07,1414169.5972376454
2009-10-08,882333.0049959938
2009-10-09,466537.490912506
2009-10-10,1611045.531443582
2009-10-11,1534883.63468913
2009-10-12,1669689.9472869532
2009-10-13,1150795.7396849084
2009-10-14,757166.200050355
2009-10-15,846270.4814444159
2009-10-16,1236205.6920041472
2009-10-17,704075.510696947
2009-10-18,1271509.77713639
2009-10-19,757582.1178932164
2009-10-20,214956.127492646
2009-10-21,485449.519884941
2009-10-22,889892.9234338754
2009-10-23,321284.3007322366
2009-10-24,386974.854148781
2009-10-25,266676.73454016
2009-10-26,318030.35525573714
2009-10-27,234039.4167533184
2009-10-28,266236.350941837
2009-10-29,231299.2521415296
2009-10-30,121937.325224602
2009-10-31,167443.630384666
2009-11-01,944035.6402721669
2009-11-02,751294.418739379
2009-11-03,731501.622570298
2009-11-04,189242.618501664
2009-11-05,176300.233862054
2009-11-06,202723.249761446
2009-11-07,473975.08057307504
2009-11-08,177474.59012425
2009-11-09,176349.16537297898
2009-11-10,291460.54482357105
2009-11-11,536020.2364257219
2009-11-12,179652.04236040302
2009-11-13,175761.98724188202
2009-11-14,179015.93271838102
2009-11-15,179774.371137715
2009-11-16,180801.9328671356
2009-11-17,181242.316465459
2009-11-18,582505.171804282
2009-11-19,194111.30383868137
2009-11-20,189731.93361091198
2009-11-21,454378.010447693
2009-11-22,273404.81729232
2009-11-23,188141.6595058558
2009-11-24,195285.6601008772
2009-11-25,188679.906126029
2009-11-26,459833.8739158086
2009-11-27,948268.2159671609
2009-11-28,415208.33595239004
2009-11-29,411416.143855718
2009-11-30,493547.6849429949
2009-12-01,346410.63159212156
2009-12-02,313039.3411414082
2009-12-03,385971.7581748222
2009-12-04,1361445.8942161729
2009-12-05,1784605.600693844
2009-12-06,1644685.9452043788
2009-12-07,1979548.740218246
2009-12-08,1636930.3007227976
2009-12-09,1103430.0371097024
2009-12-10,1797841.574398998
2009-12-11,1500900.7003518534
2009-12-12,796311.4087901958
2009-12-13,527212.5644592573
2009-12-14,818306.1229508931
2009-12-15,797950.6144061767
2009-12-16,1711991.2384814383
2009-12-17,1697067.1276493762
2009-12-18,1774134.2573559356
2009-12-19,2027256.963369927
2009-12-20,1487248.8088038333
2009-12-21,1066437.814850554
2009-12-22,1059758.6636093187
2009-12-23,1373140.5253272
2009-12-24,830514.5349266302
2009-12-25,1191531.222529805
2009-12-26,1229526.5407629125
2009-12-27,312060.710922912
2009-12-28,595961.3373086023
2009-12-29,343058.82309377263
2009-12-30,974642.3003556288
2009-12-31,920524.0492727999
2010-01-01,707965.5658154691
2010-01-02,860631.8799008452
2010-01-03,773705.050742938
2010-01-04,789363.1342388736
2010-01-05,402535.0746228668
2010-01-06,259581.6654560644
2010-01-07,198906.591909312
2010-01-08,436102.09111727955
2010-01-09,318495.20460952295
2010-01-10,909979.308668505
2010-01-11,753496.336730995
2010-01-12,971853.204232915
2010-01-13,761056.2551688765
2010-01-14,1193341.688434022
2010-01-15,1896952.3497771816
2010-01-16,919349.6930106054
2010-01-17,1593014.269667789
2010-01-18,1715538.7730234924
2010-01-19,1406438.418511527
2010-01-20,1308599.8624173885
2010-01-21,1526540.8120764494
2010-01-22,1506381.0295754354
2010-01-23,1055256.964604237
2010-01-24,1016870.1942837316
2010-01-25,1602017.6676779487
2010-01-26,1830894.810028707
2010-01-27,1752359.7349944036
2010-01-28,1167921.76850859
2010-01-29,1864266.10047942
2010-01-30,2208768.40314547
2010-01-31,1752873.5158591117
2010-02-01,2826284.071016448
2010-02-02,3028493.5399131807
2010-02-03,2666840.7426679926
2010-02-04,2255693.722122352
2010-02-05,3095407.381102851
2010-02-06,2742072.9407148655
2010-02-07,2803041.603327166
2010-02-08,3124130.178015704
2010-02-09,2917957.256734062
2010-02-10,3808584.1528318133
2010-02-11,2994168.084999441
2010-02-12,4568955.366847741
2010-02-13,5000384.4986716965
2010-02-14,6658771.2669350235
2010-02-15,7045110.011441781
2010-02-16,7785248.04569031
2010-02-17,6794849.798816885
2010-02-18,6144403.224093526
2010-02-19,6276469.372079556
2010-02-20,6197273.721647775
2010-02-21,6418028.2331850035
2010-02-22,6716290.258027126
2010-02-23,6249263.452005367
2010-02-24,6409000.369419376
2010-02-25,6180025.364046779
2010-02-26,6023517.926353807
2010-02-27,6121845.797557193
2010-02-28,6307785.539071427
2010-03-01,5500611.334855931
2010-03-02,4778798.151448745
2010-03-03,5014525.705328965
2010-03-04,4539131.610939076
2010-03-05,4478652.263436016
2010-03-06,3932992.519358111
2010-03-07,3960394.165476002
2010-03-08,3892159.173491371
2010-03-09,3446246.314433664
2010-03-10,3366487.9516262407
2010-03-11,3556219.8852371518
2010-03-12,16736852.051539613
2010-03-13,29337866.005182337
2010-03-14,20035153.942692146
2010-03-15,18331921.444666274
2010-03-16,18319101.38880393
2010-03-17,17620310.481286906
2010-03-18,15908539.43460457
2010-03-19,14858958.52526759
2010-03-20,13900708.281071762
2010-03-21,12961516.860381199
2010-03-22,15078342.954498967
2010-03-23,10716490.20764045
2010-03-24,8497299.39266799
2010-03-25,10142645.913269857
2010-03-26,13014680.94700099
2010-03-27,13933981.708500683
2010-03-28,16730833.475695845
2010-03-29,37130013.39391304
2010-03-30,30922146.000150017
2010-03-31,26353337.42783509
2010-04-01,25984075.780641098
2010-04-02,24878174.70222964
2010-04-03,22790413.92560123
2010-04-04,21620706.15694387
2010-04-05,20408085.4532055
2010-04-06,19161579.678151675
2010-04-07,15179386.524558662
2010-04-08,15312211.11096405
2010-04-09,14795665.615886385
2010-04-10,12980844.807196489
2010-04-11,12048454.866524458
2010-04-12,12476409.861072756
2010-04-13,10774082.595998937
2010-04-14,9107499.799655715
2010-04-15,8817091.282317026
2010-04-16,8052536.424117026
2010-04-17,7620642.4429392805
2010-04-18,6977927.046942025
2010-04-19,7303664.115168426
2010-04-20,8720206.890685918
2010-04-21,13961187.62857487
2010-04-22,11190514.219724447
2010-04-23,8069711.3844516305
2010-04-24,8270477.3737760885
2010-04-25,9342468.9151166
2010-04-26,16044177.58288813
2010-04-27,16152781.071385719
2010-04-28,13581332.30926564
2010-04-29,11522025.206239965
2010-04-30,12659095.65711047
2010-05-01,11342960.34201066
2010-05-02,11551751.09912678
2010-05-03,10458572.213555828
2010-05-04,9850402.46427149
2010-05-05,9844530.682960512
2010-05-06,9368084.561085736
2010-05-07,8025721.956130233
2010-05-08,7501910.13168025
2010-05-09,7459657.771996691
2010-05-10,7402285.57543736
2010-05-11,7517617.14668711
2010-05-12,7159976.733337751
2010-05-13,6236834.84823047
2010-05-14,5680092.1169281
2010-05-15,5195743.55603896
2010-05-16,5371530.00903631
2010-05-17,6720033.518612866
2010-05-18,7731937.164537735
2010-05-19,7484539.445301937
2010-05-20,7758066.591371583
2010-05-21,7074493.383752115
2010-05-22,5975222.52507103
2010-05-23,6447436.07125081
2010-05-24,5487155.169351606
2010-05-25,5347333.376883995
2010-05-26,5492244.046487791
2010-05-27,5148084.264398209
2010-05-28,5411604.916483717
2010-05-29,4707896.392118709
2010-05-30,3923353.0117059243
2010-05-31,4381547.680005757
2010-06-01,6622708.743383444
2010-06-02,6175352.4047534615
2010-06-03,7296226.525507849
2010-06-04,8823525.776003633
2010-06-05,7007506.1452960735
2010-06-06,9277071.950765608
2010-06-07,7787621.223970153
2010-06-08,6077146.862327388
2010-06-09,4824035.333298719
2010-06-10,2907950.7627499406
2010-06-11,1535691.004619382
2010-06-12,1473058.6706356409
2010-06-13,1828423.7687270015
2010-06-14,1572463.0350793737
2010-06-15,1483921.466060944
2010-06-16,963412.5185983874
2010-06-17,93312.39133359361
2010-06-18,382619.94967647304
2010-06-19,1123565.3538552565
2010-06-20,1573979.9119180464
2010-06-21,2338559.235873498
2010-06-22,2020528.8806177625
2010-06-23,900755.7188591808
2010-06-24,915826.624224019
2010-06-25,743024.993393088
2010-06-26,965492.107812691
2010-06-27,866503.661211821
2010-06-28,252706.78817113
2010-06-29,894883.937548205
2010-06-30,1265001.886183392
2010-07-01,2888255.8296027062
2010-07-02,4605507.205508559
2010-07-03,5986696.964382894
2010-07-04,7249912.850417528
2010-07-05,15115873.423378298
2010-07-06,25944661.448591158
2010-07-07,21522671.874806046
2010-07-08,20281328.374154802
2010-07-09,17832306.25236857
2010-07-10,18678209.747481044
2010-07-11,14684444.29155433
2010-07-12,14087406.461005386
2010-07-13,8808454.870638799
2010-07-14,5943955.289590079
2010-07-15,5638133.346310076
2010-07-16,4817992.291699506
2010-07-17,4113133.8768277694
2010-07-18,1782085.6278812161
2010-07-19,1925797.4754673522
2010-07-20,2389301.212702525
2010-07-21,2870175.636315998
2010-07-22,2152276.973782786
2010-07-23,3011196.250801268
2010-07-24,4948199.0422704015
2010-07-25,2424018.1197036663
2010-07-26,2446697.8750173077
2010-07-27,2363930.224288009
2010-07-28,768983.1599386947
2010-07-29,754523.8984604159
2010-07-30,633907.7240307839
2010-07-31,957296.0797327871
2010-08-01,1693641.9218846417
2010-08-02,1444604.99703287
2010-08-03,1229257.4174528252
2010-08-04,1210638.9775459392
2010-08-05,1293480.025541626
2010-08-06,2068432.829813145
2010-08-07,1872975.909424033
2010-08-08,4153135.3870087843
2010-08-09,4621899.261668372
2010-08-10,4125684.8093799762
2010-08-11,3046035.486579727
2010-08-12,3746563.4627346275
2010-08-13,3586239.3671895172
2010-08-14,3082685.1882623914
2010-08-15,2496461.221627838
2010-08-16,2844266.4012813163
2010-08-17,4160401.7163811177
2010-08-18,2770820.2033831864
2010-08-19,3212035.6373921107
2010-08-20,2043551.156507885
2010-08-21,3797060.782009022
2010-08-22,6742493.082127358
2010-08-23,9776369.088242272
2010-08-24,10003753.819509812
2010-08-25,9887761.67286258
2010-08-26,7606819.291103025
2010-08-27,7373880.833345515
2010-08-28,7680167.625979297
2010-08-29,8717515.657585053
2010-08-30,8445285.196554936
2010-08-31,7111779.1950768195
2010-09-01,5524196.32312168
2010-09-02,5052031.708452826
2010-09-03,4796144.372071584
2010-09-04,3961372.7956944993
2010-09-05,4674965.485266314
2010-09-06,7414787.576478646
2010-09-07,10445801.089204462
2010-09-08,11245023.922894675
2010-09-09,8058995.383559096
2010-09-10,8796760.239527764
2010-09-11,8111816.949602416
2010-09-12,7513727.091568582
2010-09-13,4970805.400317659
2010-09-14,3987967.0718821282
2010-09-15,3843814.840697662
2010-09-16,3716079.1314284746
2010-09-17,3190628.101362507
2010-09-18,2805904.096716271
2010-09-19,1651805.480043936
2010-09-20,1516240.729026777
2010-09-21,1243839.0077084163
2010-09-22,2193306.0456932364
2010-09-23,1122195.271549364
2010-09-24,2298998.1092907987
2010-09-25,1841610.810921234
2010-09-26,517670.919828922
2010-09-27,1780593.2167980042
2010-09-28,3976370.303792944
2010-09-29,5585483.0405549975
2010-09-30,3516169.443545207
2010-10-01,2462747.410600649
2010-10-02,2386267.45902518
2010-10-03,2381961.4860638035
2010-10-04,1083490.4464078466
2010-10-05,1178295.2488246467
2010-10-06,1698241.483911571
2010-10-07,1496594.72739047
2010-10-08,1628807.66990928
2010-10-09,864277.277464742
2010-10-10,578125.8015765119
2010-10-11,1025971.4553157439
2010-10-12,465265.27162846096
2010-10-13,274579.17355451523
2010-10-14,834453.5215560774
2010-10-15,540252.812120717
2010-10-16,540521.935430803
2010-10-17,649027.5609065469
2010-10-18,550577.36092585
2010-10-19,642079.2863552261
2010-10-20,258554.1037266432
2010-10-21,472066.751647008
2010-10-22,1175432.7554355464
2010-10-23,339927.20639458555
2010-10-24,21040.549697664
2010-10-25,267361.775693107
2010-10-26,486085.629526963
2010-10-27,293319.9422387132
2010-10-28,471234.9159612864
2010-10-29,530466.5099357566
2010-10-30,106156.91295135359
2010-10-31,184912.17978481902
2010-11-01,189193.6869907396
2010-11-02,992526.7675986427
2010-11-03,735465.0749552061
2010-11-04,461375.21650993876
2010-11-05,1072309.5961615301
2010-11-06,90547.7609663424
2010-11-07,697641.017010336
2010-11-08,89887.1855688576
2010-11-09,256180.92544679
2010-11-10,495896.397467386
2010-11-11,540106.017587942
2010-11-12,262419.69308970205
2010-11-13,75843.84193344
2010-11-14,810256.889403763
2010-11-15,318813.25943053403
2010-11-16,422009.815970938
2010-11-17,274481.3105326658
2010-11-18,302837.1211135874
2010-11-19,425924.336844922
2010-11-20,521512.04343651835
2010-11-21,642226.0808879999
2010-11-22,400455.4854085632
2010-11-23,685970.8516547715
2010-11-24,113178.5847690624
2010-11-25,633491.8061879232
2010-11-26,42864.0035701248
2010-11-27,450561.3525955586
2010-11-28,337749.75415843184
2010-11-29,284952.65387057257
2010-11-30,294323.0382126716
2010-12-01,820385.712165197
2010-12-02,214564.6754052476
2010-12-03,10030.959739584
2010-12-04,63439.7039140032
2010-12-05,52479.045466848
2010-12-06,162061.164182938
2010-12-07,540008.154566093
2010-12-08,76479.9515754624
2010-12-09,648220.190976288
2010-12-10,7339.72663872
2010-12-11,7095.069084096
2010-12-12,7095.069084096
2010-12-13,52258.853667686395
2010-12-14,6361.096420224
2010-12-15,6116.4388656
2010-12-16,1017286.112126592
2010-12-17,446426.6399224132
2010-12-18,629308.1620038529
2010-12-19,931778.2967855042
2010-12-20,654850.4107065985
2010-12-21,23584.9882657536
2010-12-22,381934.90852352645
2010-12-23,966739.8613412739
2010-12-24,404418.93779347197
2010-12-25,96957.7888974912
2010-12-26,10153.288516895998
2010-12-27,10030.959739584
2010-12-28,275655.66679486097
2010-12-29,836753.302569543
2010-12-30,178477.686098208
2010-12-31,417532.5827213184
2011-01-01,865671.825526099
2011-01-02,583581.665044627
2011-01-03,233966.01948693118
2011-01-04,928328.6252653055
2011-01-05,394485.8410757378
2011-01-06,1407392.5829745596
2011-01-07,771796.7218168706
2011-01-08,1377348.6352667331
2011-01-09,86315.18527134719
2011-01-10,428566.63843486103
2011-01-11,382571.01816554903
2011-01-12,381690.250968902
2011-01-13,525573.358843277
2011-01-14,158758.287195514
2011-01-15,437937.02277696
2011-01-16,373494.222888998
2011-01-17,556816.128568762
2011-01-18,517621.98831799696
2011-01-19,566186.5129108609
2011-01-20,656660.876610816
2011-01-21,264132.29597207037
2011-01-22,935864.0779477251
2011-01-23,143932.0393852992
2011-01-24,115380.50276067838
2011-01-25,1077740.993874183
2011-01-26,1871238.840786206
2011-01-27,1531776.483745401
2011-01-28,648146.7937099006
2011-01-29,937454.3520527808
2011-01-30,1237747.0345982786
2011-01-31,852362.4545545538
2011-02-01,586639.8844774272
2011-02-02,300292.682545498
2011-02-03,271569.88563264
2011-02-04,584193.308931187
2011-02-05,393189.15603623
2011-02-06,421055.651507904
2011-02-07,726559.5399668926
2011-02-08,522759.79696510034
2011-02-09,635864.9844677757
2011-02-10,692527.6741186937
2011-02-11,948635.2022990973
2011-02-12,1145511.1365050287
2011-02-13,360698.6327821632
2011-02-14,639363.5874988994
2011-02-15,497315.41128420504
2011-02-16,579446.952371481
2011-02-17,600169.447248134
2011-02-18,481314.80721179495
2011-02-19,783784.941993446
2011-02-20,632929.093812288
2011-02-21,342178.055897126
2011-02-22,910713.281332378
2011-02-23,219922.67585151398
2011-02-24,469987.16243270354
2011-02-25,364784.41394438397
2011-02-26,482758.286784077
2011-02-27,277025.749100755
2011-02-28,165584.232969523
2011-03-01,366741.6743813756
2011-03-02,560950.8412419066
2011-03-03,206319.715814419
2011-03-04,213390.31914305317
2011-03-05,245440.458798797
2011-03-06,377726.798583994
2011-03-07,253049.308747603
2011-03-08,163993.958864467
2011-03-09,356784.1119081796
2011-03-10,438499.7351525956
2011-03-11,375647.20936969
2011-03-12,300610.737366509
2011-03-13,195359.057367264
2011-03-14,263153.6657535744
2011-03-15,341346.22021140443
2011-03-16,185058.974317594
2011-03-17,332587.47975586564
2011-03-18,276438.5709696574
2011-03-19,397177.074176602
2011-03-20,245244.732755098
2011-03-21,236534.9238104836
2011-03-22,147675.299971046
2011-03-23,129423.84639609579
2011-03-24,152641.848329914
2011-03-25,180288.152002426
2011-03-26,368503.20877466904
2011-03-27,225280.67629777922
2011-03-28,1436457.9004638959
2011-03-29,1371623.6484885318
2011-03-30,2758758.585940222
2011-03-31,2586250.5441748425
2011-04-01,2848694.7030200064
2011-04-02,2596477.229958121
2011-04-03,2290239.3688352625
2011-04-04,2411344.85837414
2011-04-05,3091101.4081414663
2011-04-06,2469769.082418355
2011-04-07,2627573.2051508306
2011-04-08,2850603.031946075
2011-04-09,2376432.2253292957
2011-04-10,2806956.124201152
2011-04-11,2885319.93894722
2011-04-12,2601419.312561533
2011-04-13,2401925.5425211205
2011-04-14,2300441.5888630864
2011-04-15,2645824.658725782
2011-04-16,2558751.035035106
2011-04-17,1879092.348289632
2011-04-18,1815799.4389083998
2011-04-19,2129034.50609351
2011-04-20,1890371.061557798
2011-04-21,2798393.109789311
2011-04-22,2270006.189067856
2011-04-23,2164583.248780374
2011-04-24,2377533.184325106
2011-04-25,2546175.636727432
2011-04-26,2435370.230238224
2011-04-27,2768569.047886404
2011-04-28,3207435.189592374
2011-04-29,2592048.928219428
2011-04-30,2319353.6178355217
2011-05-01,2779504.6607995373
2011-05-02,2420176.738416708
2011-05-03,1960661.1770012737
2011-05-04,1934800.8734775195
2011-05-05,2002032.7694881877
2011-05-06,1828130.1796614528
2011-05-07,2039000.219997643
2011-05-08,2578077.8706081607
2011-05-09,1915644.1869504584
2011-05-10,1902775.1995772354
2011-05-11,1726426.0342042544
2011-05-12,1651536.35673385
2011-05-13,1533953.9359815542
2011-05-14,1484288.4523928822
2011-05-15,2869611.6194385984
2011-05-16,1667145.025570062
2011-05-17,2368015.329041916
2011-05-18,1706657.7037906377
2011-05-19,1316159.7808552661
2011-05-20,1389287.9239323884
2011-05-21,1184313.4542543166
2011-05-22,1281051.0352476893
2011-05-23,920572.9807837253
2011-05-24,973003.0947396484
2011-05-25,815003.245963469
2011-05-26,541598.4286711485
2011-05-27,480776.560591622
2011-05-28,669407.5352067264
2011-05-29,679047.042858912
2011-05-30,777032.393485824
2011-05-31,501425.65820188797
2011-06-01,347364.796055155
2011-06-02,258994.487324966
2011-06-03,194894.208013478
2011-06-04,349150.79620390997
2011-06-05,256205.38637076502
2011-06-06,164263.082174554
2011-06-07,160054.972235021
2011-06-08,139136.751314669
2011-06-09,115845.3521144644
2011-06-10,121350.147093504
2011-06-11,134561.6550432
2011-06-12,296500.490448826
2011-06-13,133925.545401178
2011-06-14,134439.326265888
2011-06-15,132946.915182682
2011-06-16,132897.983671757
2011-06-17,66669.18363504
2011-06-18,3669.86331936
2011-06-19,222638.10092352
2011-06-20,703707.686907091
2011-06-21,380466.41562714236
2011-06-22,733.972663872
2011-06-23,225084.57984
2011-06-24,327840.58368
2011-06-25,1532509.3371145534
2011-06-26,2974763.020671994
2011-06-27,2710801.6950988797
2011-06-28,3721677.014308723
2011-06-29,5337052.235588505
2011-06-30,5428358.257819618
2011-07-01,5206698.851534437
2011-07-02,4853609.600164766
2011-07-03,4707280.963566547
2011-07-04,5352663.54563816
2011-07-05,5857514.506234536
2011-07-06,5456129.177173767
2011-07-07,5179396.195785598
2011-07-08,6560316.356253523
2011-07-09,5126819.528871307
2011-07-10,5713239.672488448
2011-07-11,5865783.432327069
2011-07-12,7255584.347981125
2011-07-13,6744763.887996562
2011-07-14,6566116.858100351
2011-07-15,8194607.14959694
2011-07-16,9111459.67673951
2011-07-17,12359434.027249558
2011-07-18,10783986.572627768
2011-07-19,11124647.622846546
2011-07-20,8814542.286045255
2011-07-21,7853405.646378476
2011-07-22,7704239.384770619
2011-07-23,7686378.433090429
2011-07-24,6854224.7569676535
2011-07-25,4442048.7554210685
2011-07-26,3620341.779726183
2011-07-27,4581773.49011484
2011-07-28,5861527.276649419
2011-07-29,3897049.570635687
2011-07-30,2730841.580671548
2011-07-31,2126660.345411098
2011-08-01,1356893.9914083264
2011-08-02,1259789.480450381
2011-08-03,3037153.2980521526
2011-08-04,2162942.9238696727
2011-08-05,1942286.468613811
2011-08-06,2302569.256025437
2011-08-07,1426255.3985992703
2011-08-08,2030828.9636674356
2011-08-09,2971976.86370448
2011-08-10,5090513.426797416
2011-08-11,5084764.89224648
2011-08-12,4374598.286159707
2011-08-13,4215619.517275759
2011-08-14,5384299.555101606
2011-08-15,3813231.100293505
2011-08-16,3954985.6874426464
2011-08-17,3967658.964877139
