date,OP
12/22/2010,43.00857143
12/23/2010,42.86285714
12/24/2010,42.71714286
12/25/2010,42.57142857
12/26/2010,42.42571429
12/27/2010,42.28
12/28/2010,42.13428571
12/29/2010,41.98857143
12/30/2010,41.84285714
12/31/2010,41.69714286
1/1/2011,41.55142857
1/2/2011,41.40571429
1/3/2011,41.26
1/4/2011,41.31428571
1/5/2011,41.58954704
1/6/2011,41.86480836
1/7/2011,42.14006969
1/8/2011,42.41533101
1/9/2011,42.69059233
1/10/2011,42.96585366
1/11/2011,43.24111498
1/12/2011,43.51637631
1/13/2011,43.79163763
1/14/2011,44.06689895
1/15/2011,44.34216028
1/16/2011,44.6174216
1/17/2011,44.89268293
1/18/2011,45.16794425
1/19/2011,45.44320557
1/20/2011,45.7184669
1/21/2011,45.99372822
1/22/2011,46.26898955
1/23/2011,46.54425087
1/24/2011,46.8195122
1/25/2011,47.09477352
1/26/2011,47.37003484
1/27/2011,47.64529617
1/28/2011,47.92055749
1/29/2011,48.19581882
1/30/2011,48.47108014
1/31/2011,48.74634146
2/1/2011,49.02160279
2/2/2011,49.29686411
2/3/2011,49.57212544
2/4/2011,49.84738676
2/5/2011,50.12264808
2/6/2011,50.39790941
2/7/2011,50.67317073
2/8/2011,50.94843206
2/9/2011,51.22369338
2/10/2011,51.4989547
2/11/2011,51.77421603
2/12/2011,52.04947735
2/13/2011,52.32473868
2/14/2011,52.6
2/15/2011,52.61558442
2/16/2011,52.63116883
2/17/2011,52.64675325
2/18/2011,52.66233766
2/19/2011,52.67792208
2/20/2011,52.69350649
2/21/2011,52.70909091
2/22/2011,52.72467532
2/23/2011,52.74025974
2/24/2011,52.75584416
2/25/2011,52.77142857
2/26/2011,52.78701299
2/27/2011,52.8025974
2/28/2011,52.81818182
3/1/2011,52.83376623
3/2/2011,52.84935065
3/3/2011,52.86493506
3/4/2011,52.88051948
3/5/2011,52.8961039
3/6/2011,52.91168831
3/7/2011,52.92727273
3/8/2011,52.94285714
3/9/2011,52.88571429
3/10/2011,52.82857143
3/11/2011,52.77142857
3/12/2011,52.71428571
3/13/2011,52.65714286
3/14/2011,52.6
3/15/2011,52.54285714
3/16/2011,52.48571429
3/17/2011,52.42857143
3/18/2011,52.37142857
3/19/2011,52.31428571
3/20/2011,52.25714286
3/21/2011,52.2
3/22/2011,52.22758621
3/23/2011,52.25517241
3/24/2011,52.28275862
3/25/2011,52.31034483
3/26/2011,52.33793103
3/27/2011,52.36551724
3/28/2011,52.39310345
3/29/2011,52.42068966
3/30/2011,52.44827586
3/31/2011,52.47586207
4/1/2011,52.50344828
4/2/2011,52.53103448
4/3/2011,52.55862069
4/4/2011,52.5862069
4/5/2011,52.6137931
4/6/2011,52.64137931
4/7/2011,52.66896552
4/8/2011,52.69655172
4/9/2011,52.72413793
4/10/2011,52.75172414
4/11/2011,52.77931034
4/12/2011,52.80689655
4/13/2011,52.83448276
4/14/2011,52.86206897
4/15/2011,52.88965517
4/16/2011,52.91724138
4/17/2011,52.94482759
4/18/2011,52.97241379
4/19/2011,52.75873016
4/20/2011,52.21746032
4/21/2011,51.67619048
4/22/2011,51.13492063
4/23/2011,50.59365079
4/24/2011,50.05238095
4/25/2011,49.51111111
4/26/2011,48.96984127
4/27/2011,48.42857143
4/28/2011,47.88730159
4/29/2011,47.34603175
4/30/2011,46.8047619
5/1/2011,46.26349206
5/2/2011,45.72222222
5/3/2011,45.18095238
5/4/2011,44.63968254
5/5/2011,44.0984127
5/6/2011,43.55714286
5/7/2011,43.01587302
5/8/2011,42.47460317
5/9/2011,41.93333333
5/10/2011,41.39206349
5/11/2011,40.85079365
5/12/2011,40.30952381
5/13/2011,39.76825397
5/14/2011,39.22698413
5/15/2011,38.68571429
5/16/2011,38.14444444
5/17/2011,37.6031746
5/18/2011,37.06190476
5/19/2011,36.52063492
5/20/2011,35.97936508
5/21/2011,35.43809524
5/22/2011,34.8968254
5/23/2011,34.35555556
5/24/2011,34.04
5/25/2011,33.59428571
5/26/2011,33.14857143
5/27/2011,32.70285714
5/28/2011,32.25714286
5/29/2011,31.81142857
5/30/2011,31.36571429
5/31/2011,30.92
6/1/2011,30.47428571
6/2/2011,30.02857143
6/3/2011,29.58285714
6/4/2011,29.13714286
6/5/2011,28.69142857
6/6/2011,28.24571429
6/7/2011,27.8
6/8/2011,27.54214286
6/9/2011,27.28428571
6/10/2011,27.02642857
6/11/2011,26.76857143
6/12/2011,26.51071429
6/13/2011,26.25285714
6/14/2011,25.995
6/15/2011,25.73714286
6/16/2011,25.47928571
6/17/2011,25.22142857
6/18/2011,24.96357143
6/19/2011,24.70571429
6/20/2011,24.44785714
6/21/2011,24.19
6/22/2011,23.93214286
6/23/2011,23.67428571
6/24/2011,23.41642857
6/25/2011,23.15857143
6/26/2011,22.90071429
6/27/2011,22.64285714
6/28/2011,22.385
6/29/2011,22.12714286
6/30/2011,21.86928571
7/1/2011,21.61142857
7/2/2011,21.35357143
7/3/2011,21.09571429
7/4/2011,20.83785714
7/5/2011,20.58
7/6/2011,20.32214286
7/7/2011,20.06428571
7/8/2011,19.80642857
7/9/2011,19.54857143
7/10/2011,19.29071429
7/11/2011,19.03285714
7/12/2011,18.775
7/13/2011,18.78571429
7/14/2011,18.79642857
7/15/2011,18.80714286
7/16/2011,18.81785714
7/17/2011,18.82857143
7/18/2011,18.83928571
7/19/2011,18.85
7/20/2011,18.86071429
7/21/2011,18.87142857
7/22/2011,18.88214286
7/23/2011,18.89285714
7/24/2011,18.90357143
7/25/2011,18.91428571
7/26/2011,18.925
7/27/2011,18.93571429
7/28/2011,18.94642857
7/29/2011,18.95714286
7/30/2011,18.96785714
7/31/2011,18.97857143
8/1/2011,18.98928571
8/2/2011,19
8/3/2011,19.05416667
8/4/2011,19.10833333
8/5/2011,19.1625
8/6/2011,19.21666667
8/7/2011,19.27083333
8/8/2011,19.325
8/9/2011,19.37916667
8/10/2011,19.43333333
8/11/2011,19.4875
8/12/2011,19.54166667
8/13/2011,19.59583333
8/14/2011,19.65
8/15/2011,19.70416667
8/16/2011,19.75833333
8/17/2011,19.8125
8/18/2011,19.86666667
8/19/2011,19.92083333
8/20/2011,19.975
8/21/2011,20.02916667
8/22/2011,20.08333333
8/23/2011,20.1375
8/24/2011,20.19166667
8/25/2011,20.24583333
8/26/2011,20.3
8/27/2011,20.35416667
8/28/2011,20.40833333
8/29/2011,20.4625
8/30/2011,20.51666667
8/31/2011,20.57083333
9/1/2011,20.625
9/2/2011,20.67916667
9/3/2011,20.73333333
9/4/2011,20.7875
9/5/2011,20.84166667
9/6/2011,20.89583333
9/7/2011,20.95
9/8/2011,21.00416667
9/9/2011,21.05833333
9/10/2011,21.1125
9/11/2011,21.16666667
9/12/2011,21.22083333
9/13/2011,21.275
9/14/2011,21.32916667
9/15/2011,21.38333333
9/16/2011,21.4375
9/17/2011,21.49166667
9/18/2011,21.54583333
9/19/2011,21.6
9/20/2011,22.16190476
9/21/2011,22.72380952
9/22/2011,23.28571429
9/23/2011,23.84761905
9/24/2011,24.40952381
9/25/2011,24.97142857
9/26/2011,25.53333333
9/27/2011,26.0952381
9/28/2011,26.65714286
9/29/2011,27.21904762
9/30/2011,27.78095238
10/1/2011,28.34285714
10/2/2011,28.9047619
10/3/2011,29.46666667
10/4/2011,30.02857143
10/5/2011,30.59047619
10/6/2011,31.15238095
10/7/2011,31.71428571
10/8/2011,32.27619048
10/9/2011,32.83809524
10/10/2011,33.4
10/11/2011,33.52785714
10/12/2011,33.65571429
10/13/2011,33.78357143
10/14/2011,33.91142857
10/15/2011,34.03928571
10/16/2011,34.16714286
10/17/2011,34.295
10/18/2011,34.42285714
10/19/2011,34.55071429
10/20/2011,34.67857143
10/21/2011,34.80642857
10/22/2011,34.93428571
10/23/2011,35.06214286
10/24/2011,35.19
10/25/2011,35.31785714
10/26/2011,35.44571429
10/27/2011,35.57357143
10/28/2011,35.70142857
10/29/2011,35.82928571
10/30/2011,35.95714286
10/31/2011,36.085
11/1/2011,36.21285714
11/2/2011,36.34071429
11/3/2011,36.46857143
11/4/2011,36.59642857
11/5/2011,36.72428571
11/6/2011,36.85214286
11/7/2011,36.98
11/8/2011,37.10785714
11/9/2011,37.23571429
11/10/2011,37.36357143
11/11/2011,37.49142857
11/12/2011,37.61928571
11/13/2011,37.74714286
11/14/2011,37.875
11/15/2011,38.1012987
11/16/2011,38.3275974
11/17/2011,38.5538961
11/18/2011,38.78019481
11/19/2011,39.00649351
11/20/2011,39.23279221
11/21/2011,39.45909091
11/22/2011,39.68538961
11/23/2011,39.91168831
11/24/2011,40.13798701
11/25/2011,40.36428571
11/26/2011,40.59058442
11/27/2011,40.81688312
11/28/2011,41.04318182
11/29/2011,41.26948052
11/30/2011,41.49577922
12/1/2011,41.72207792
12/2/2011,41.94837662
12/3/2011,42.17467532
12/4/2011,42.40097403
12/5/2011,42.62727273
12/6/2011,42.63265306
12/7/2011,42.37142857
12/8/2011,42.11020408
12/9/2011,41.84897959
12/10/2011,41.5877551
12/11/2011,41.32653061
12/12/2011,41.06530612
12/13/2011,40.80408163
12/14/2011,40.54285714
12/15/2011,40.28163265
12/16/2011,40.02040816
12/17/2011,39.75918367
12/18/2011,39.49795918
12/19/2011,39.23673469
12/20/2011,38.9755102
12/21/2011,38.71428571
12/22/2011,38.45306122
12/23/2011,38.19183673
12/24/2011,37.93061224
12/25/2011,37.66938776
12/26/2011,37.40816327
12/27/2011,37.14693878
12/28/2011,36.88571429
12/29/2011,36.6244898
12/30/2011,36.36326531
12/31/2011,36.10204082
1/1/2012,35.84081633
1/2/2012,35.57959184
1/3/2012,35.31836735
1/4/2012,35.05714286
1/5/2012,34.79591837
1/6/2012,34.53469388
1/7/2012,34.27346939
1/8/2012,34.0122449
1/9/2012,33.75102041
1/10/2012,33.48979592
1/11/2012,33.22857143
1/12/2012,32.96734694
1/13/2012,32.70612245
1/14/2012,32.44489796
1/15/2012,32.18367347
1/16/2012,31.92244898
1/17/2012,31.66122449
1/18/2012,31.4
1/19/2012,31.13877551
1/20/2012,30.87755102
1/21/2012,30.61632653
1/22/2012,30.35510204
1/23/2012,30.09387755
1/24/2012,30.65333333
1/25/2012,30.92205128
1/26/2012,31.19076923
1/27/2012,31.45948718
1/28/2012,31.72820513
1/29/2012,31.99692308
1/30/2012,32.26564103
1/31/2012,32.53435897
2/1/2012,32.80307692
2/2/2012,33.07179487
2/3/2012,33.34051282
2/4/2012,33.60923077
2/5/2012,33.87794872
2/6/2012,34.14666667
2/7/2012,35.0494492
2/8/2012,35.28426426
2/9/2012,35.51907932
2/10/2012,35.75389438
2/11/2012,35.98870944
2/12/2012,36.22352449
2/13/2012,36.45833955
2/14/2012,36.69315461
2/15/2012,36.92796967
2/16/2012,37.16278473
2/17/2012,37.39759979
2/18/2012,37.63241484
2/19/2012,37.8672299
2/20/2012,38.10204496
2/21/2012,38.33686002
2/22/2012,38.57167508
2/23/2012,38.80649013
2/24/2012,39.04130519
2/25/2012,39.27612025
2/26/2012,39.51093531
2/27/2012,39.74575037
2/28/2012,39.98056542
2/29/2012,40.21538048
3/1/2012,40.45019554
3/2/2012,40.6850106
3/3/2012,40.91982566
3/4/2012,41.15464071
3/5/2012,41.38945577
3/6/2012,41.62427083
3/7/2012,41.85908589
3/8/2012,42.09390095
3/9/2012,42.328716
3/10/2012,42.56353106
3/11/2012,42.79834612
3/12/2012,43.03316118
3/13/2012,43.26797624
3/14/2012,43.50279129
3/15/2012,43.73760635
3/16/2012,43.97242141
3/17/2012,44.20723647
3/18/2012,44.44205153
3/19/2012,44.67686659
3/20/2012,45.08345865
3/21/2012,45.44586466
3/22/2012,45.80827068
3/23/2012,46.17067669
3/24/2012,46.53308271
3/25/2012,46.89548872
3/26/2012,47.25789474
3/27/2012,47.62030075
3/28/2012,47.98270677
3/29/2012,48.34511278
3/30/2012,48.7075188
3/31/2012,49.06992481
4/1/2012,49.43233083
4/2/2012,49.79473684
4/3/2012,49.97142857
4/4/2012,49.76785714
4/5/2012,49.56428571
4/6/2012,49.36071429
4/7/2012,49.15714286
4/8/2012,48.95357143
4/9/2012,48.75
4/10/2012,48.54642857
4/11/2012,48.34285714
4/12/2012,48.13928571
4/13/2012,47.93571429
4/14/2012,47.73214286
4/15/2012,47.52857143
4/16/2012,47.325
4/17/2012,47.12142857
4/18/2012,46.91785714
4/19/2012,46.71428571
4/20/2012,46.51071429
4/21/2012,46.30714286
4/22/2012,46.10357143
4/23/2012,45.9
4/24/2012,45.69642857
4/25/2012,45.49285714
4/26/2012,45.28928571
4/27/2012,45.08571429
4/28/2012,44.88214286
4/29/2012,44.67857143
4/30/2012,44.475
5/1/2012,44.27142857
5/2/2012,44.06785714
5/3/2012,43.86428571
5/4/2012,43.66071429
5/5/2012,43.45714286
5/6/2012,43.25357143
5/7/2012,43.05
5/8/2012,42.84642857
5/9/2012,42.64285714
5/10/2012,42.43928571
5/11/2012,42.23571429
5/12/2012,42.03214286
5/13/2012,41.82857143
5/14/2012,41.625
5/15/2012,41.42142857
5/16/2012,41.21785714
5/17/2012,41.01428571
5/18/2012,40.81071429
5/19/2012,40.60714286
5/20/2012,40.40357143
5/21/2012,40.2
5/22/2012,40.2952381
5/23/2012,40.39047619
5/24/2012,40.48571429
5/25/2012,40.58095238
5/26/2012,40.67619048
5/27/2012,40.77142857
5/28/2012,40.86666667
5/29/2012,40.96190476
5/30/2012,41.05714286
5/31/2012,41.15238095
6/1/2012,41.24761905
6/2/2012,41.34285714
6/3/2012,41.43809524
6/4/2012,41.53333333
6/5/2012,41.62857143
6/6/2012,41.72380952
6/7/2012,41.81904762
6/8/2012,41.91428571
6/9/2012,42.00952381
6/10/2012,42.1047619
6/11/2012,42.2
6/12/2012,42.11695437
6/13/2012,42.03390873
6/14/2012,41.9508631
6/15/2012,41.86781746
6/16/2012,41.78477183
6/17/2012,41.70172619
6/18/2012,41.61868056
6/19/2012,41.53563492
6/20/2012,41.45258929
6/21/2012,41.36954365
6/22/2012,41.28649802
6/23/2012,41.20345238
6/24/2012,41.12040675
6/25/2012,41.03736111
6/26/2012,40.95431548
6/27/2012,40.87126984
6/28/2012,40.78822421
6/29/2012,40.70517857
6/30/2012,40.62213294
7/1/2012,40.5390873
7/2/2012,40.45604167
7/3/2012,40.37299603
7/4/2012,40.2899504
7/5/2012,40.20690476
7/6/2012,40.12385913
7/7/2012,40.04081349
7/8/2012,39.95776786
7/9/2012,39.87472222
7/10/2012,39.79167659
7/11/2012,39.70863095
7/12/2012,39.62558532
7/13/2012,39.54253968
7/14/2012,39.45949405
7/15/2012,39.37644841
7/16/2012,39.29340278
7/17/2012,39.09464286
7/18/2012,38.73080357
7/19/2012,38.36696429
7/20/2012,38.003125
7/21/2012,37.63928571
7/22/2012,37.27544643
7/23/2012,36.91160714
7/24/2012,36.54776786
7/25/2012,36.18392857
7/26/2012,35.82008929
7/27/2012,35.45625
7/28/2012,35.09241071
7/29/2012,34.72857143
7/30/2012,34.36473214
7/31/2012,34.00089286
8/1/2012,33.63705357
8/2/2012,33.27321429
8/3/2012,32.909375
8/4/2012,32.54553571
8/5/2012,32.18169643
8/6/2012,31.81785714
8/7/2012,31.45401786
8/8/2012,31.09017857
8/9/2012,30.72633929
8/10/2012,30.3625
8/11/2012,29.99866071
8/12/2012,29.63482143
8/13/2012,29.27098214
8/14/2012,29.27777778
8/15/2012,29.74222222
8/16/2012,30.20666667
8/17/2012,30.67111111
8/18/2012,31.13555556
8/19/2012,31.6
8/20/2012,32.06444444
8/21/2012,32.52888889
8/22/2012,32.99333333
8/23/2012,33.45777778
8/24/2012,33.92222222
8/25/2012,34.38666667
8/26/2012,34.85111111
8/27/2012,35.31555556
8/28/2012,35.78
8/29/2012,36.24444444
8/30/2012,36.70888889
8/31/2012,37.17333333
9/1/2012,37.63777778
9/2/2012,38.10222222
9/3/2012,38.56666667
9/4/2012,39.03111111
9/5/2012,39.49555556
9/6/2012,39.96
9/7/2012,40.42444444
9/8/2012,40.88888889
9/9/2012,41.35333333
9/10/2012,41.81777778
9/11/2012,42.28222222
9/12/2012,42.74666667
9/13/2012,43.21111111
9/14/2012,43.67555556
9/15/2012,44.14
9/16/2012,44.60444444
9/17/2012,45.06888889
9/18/2012,45.53333333
9/19/2012,45.65
9/20/2012,45.53333333
9/21/2012,45.41666667
9/22/2012,45.3
9/23/2012,45.18333333
9/24/2012,45.06666667
9/25/2012,44.95
9/26/2012,44.83333333
9/27/2012,44.71666667
9/28/2012,44.6
9/29/2012,44.48333333
9/30/2012,44.36666667
10/1/2012,44.25
10/2/2012,44.13333333
10/3/2012,44.01666667
10/4/2012,43.9
10/5/2012,43.78333333
10/6/2012,43.66666667
10/7/2012,43.55
10/8/2012,43.43333333
10/9/2012,43.34585034
10/10/2012,43.58693878
10/11/2012,43.82802721
10/12/2012,44.06911565
10/13/2012,44.31020408
10/14/2012,44.55129252
10/15/2012,44.79238095
10/16/2012,45.03346939
10/17/2012,45.27455782
10/18/2012,45.51564626
10/19/2012,45.75673469
10/20/2012,45.99782313
10/21/2012,46.23891156
10/22/2012,46.48
10/23/2012,46.72108844
10/24/2012,46.96217687
10/25/2012,47.20326531
10/26/2012,47.44435374
10/27/2012,47.68544218
10/28/2012,47.92653061
10/29/2012,48.16761905
10/30/2012,48.40870748
10/31/2012,48.64979592
11/1/2012,48.89088435
11/2/2012,49.13197279
11/3/2012,49.37306122
11/4/2012,49.61414966
11/5/2012,49.8552381
11/6/2012,50.09632653
11/7/2012,50.33741497
11/8/2012,50.5785034
11/9/2012,50.81959184
11/10/2012,51.06068027
11/11/2012,51.30176871
11/12/2012,51.54285714
11/13/2012,51.78394558
11/14/2012,52.02503401
11/15/2012,52.26612245
11/16/2012,52.50721088
11/17/2012,52.74829932
11/18/2012,52.98938776
11/19/2012,53.23047619
11/20/2012,53.47156463
11/21/2012,53.71265306
11/22/2012,53.9537415
11/23/2012,54.19482993
11/24/2012,54.43591837
11/25/2012,54.6770068
11/26/2012,54.91809524
11/27/2012,55.27142857
11/28/2012,55.07142857
11/29/2012,54.87142857
11/30/2012,54.67142857
12/1/2012,54.47142857
12/2/2012,54.27142857
12/3/2012,54.07142857
12/4/2012,53.87142857
12/5/2012,53.67142857
12/6/2012,53.47142857
12/7/2012,53.27142857
12/8/2012,53.07142857
12/9/2012,52.87142857
12/10/2012,52.67142857
12/11/2012,52.60714286
12/12/2012,52.81428571
12/13/2012,53.02142857
12/14/2012,53.22857143
12/15/2012,53.43571429
12/16/2012,53.64285714
12/17/2012,53.85
12/18/2012,54.05714286
12/19/2012,54.26428571
12/20/2012,54.47142857
12/21/2012,54.67857143
12/22/2012,54.88571429
12/23/2012,55.09285714
12/24/2012,55.3
12/25/2012,55.50714286
12/26/2012,55.71428571
12/27/2012,55.92142857
12/28/2012,56.12857143
12/29/2012,56.33571429
12/30/2012,56.54285714
12/31/2012,56.75
1/1/2013,56.95714286
1/2/2013,57.16428571
1/3/2013,57.37142857
1/4/2013,57.57857143
1/5/2013,57.78571429
1/6/2013,57.99285714
1/7/2013,58.2
1/8/2013,58.25555556
1/9/2013,58.34640523
1/10/2013,58.4372549
1/11/2013,58.52810458
1/12/2013,58.61895425
1/13/2013,58.70980392
1/14/2013,58.80065359
1/15/2013,58.89150327
1/16/2013,58.98235294
1/17/2013,59.07320261
1/18/2013,59.16405229
1/19/2013,59.25490196
1/20/2013,59.34575163
1/21/2013,59.43660131
1/22/2013,59.52745098
1/23/2013,59.61830065
1/24/2013,59.70915033
1/25/2013,59.8
1/26/2013,59.89084967
1/27/2013,59.98169935
1/28/2013,60.07254902
1/29/2013,60.16339869
1/30/2013,60.25424837
1/31/2013,60.34509804
2/1/2013,60.43594771
2/2/2013,60.52679739
2/3/2013,60.61764706
2/4/2013,60.70849673
2/5/2013,60.79934641
2/6/2013,60.89019608
2/7/2013,60.98104575
2/8/2013,61.07189542
2/9/2013,61.1627451
2/10/2013,61.25359477
2/11/2013,61.34444444
2/12/2013,61.61818182
2/13/2013,61.85
2/14/2013,62.08181818
2/15/2013,62.31363636
2/16/2013,62.54545455
2/17/2013,62.77727273
2/18/2013,63.00909091
2/19/2013,63.24090909
2/20/2013,63.47272727
2/21/2013,63.70454545
2/22/2013,63.93636364
2/23/2013,64.16818182
2/24/2013,64.4
2/25/2013,64.63181818
2/26/2013,64.86363636
2/27/2013,65.09545455
2/28/2013,65.32727273
3/1/2013,65.55909091
3/2/2013,65.79090909
3/3/2013,66.02272727
3/4/2013,66.25454545
3/5/2013,66.48636364
3/6/2013,66.71818182
3/7/2013,66.95
3/8/2013,67.18181818
3/9/2013,67.41363636
3/10/2013,67.64545455
3/11/2013,67.87727273
3/12/2013,68.10909091
3/13/2013,68.34090909
3/14/2013,68.57272727
3/15/2013,68.80454545
3/16/2013,69.03636364
3/17/2013,69.26818182
3/18/2013,69.5
3/19/2013,69.73181818
3/20/2013,69.96363636
3/21/2013,70.19545455
3/22/2013,70.42727273
3/23/2013,70.65909091
3/24/2013,70.89090909
3/25/2013,71.12272727
3/26/2013,71.35454545
3/27/2013,71.58636364
3/28/2013,71.4
3/29/2013,71.06666667
3/30/2013,70.73333333
3/31/2013,70.4
4/1/2013,70.06666667
4/2/2013,69.73333333
4/3/2013,69.4
4/4/2013,69.06666667
4/5/2013,68.73333333
4/6/2013,68.4
4/7/2013,68.06666667
4/8/2013,67.73333333
4/9/2013,67.49444444
4/10/2013,67.29444444
4/11/2013,67.09444444
4/12/2013,66.89444444
4/13/2013,66.69444444
4/14/2013,66.49444444
4/15/2013,66.29444444
4/16/2013,66.09444444
4/17/2013,65.89444444
4/18/2013,65.69444444
4/19/2013,65.49444444
4/20/2013,65.29444444
4/21/2013,65.09444444
4/22/2013,64.89444444
4/23/2013,64.69444444
4/24/2013,64.49444444
4/25/2013,64.29444444
4/26/2013,64.09444444
4/27/2013,63.89444444
4/28/2013,63.69444444
4/29/2013,63.49444444
4/30/2013,63.29444444
5/1/2013,63.09444444
5/2/2013,62.89444444
5/3/2013,62.69444444
5/4/2013,62.49444444
5/5/2013,62.29444444
5/6/2013,62.09444444
5/7/2013,61.89444444
5/8/2013,61.69444444
5/9/2013,61.49444444
5/10/2013,61.29444444
5/11/2013,61.09444444
5/12/2013,60.89444444
5/13/2013,60.69444444
5/14/2013,60.49444444
5/15/2013,60.306875
5/16/2013,60.37375
5/17/2013,60.440625
5/18/2013,60.5075
5/19/2013,60.574375
5/20/2013,60.64125
5/21/2013,60.708125
5/22/2013,60.775
5/23/2013,60.841875
5/24/2013,60.90875
5/25/2013,60.975625
5/26/2013,61.0425
5/27/2013,61.109375
5/28/2013,61.17625
5/29/2013,61.243125
5/30/2013,61.31
5/31/2013,61.376875
6/1/2013,61.44375
6/2/2013,61.510625
6/3/2013,61.5775
6/4/2013,61.34346591
6/5/2013,60.94943182
6/6/2013,60.55539773
6/7/2013,60.16136364
6/8/2013,59.76732955
6/9/2013,59.37329545
6/10/2013,58.97926136
6/11/2013,58.58522727
6/12/2013,58.19119318
6/13/2013,57.79715909
6/14/2013,57.403125
6/15/2013,57.00909091
6/16/2013,56.61505682
6/17/2013,56.22102273
6/18/2013,55.82698864
6/19/2013,55.43295455
6/20/2013,55.03892045
6/21/2013,54.64488636
6/22/2013,54.25085227
6/23/2013,53.85681818
6/24/2013,53.46278409
6/25/2013,53.06875
6/26/2013,52.67471591
6/27/2013,52.28068182
6/28/2013,51.88664773
6/29/2013,51.49261364
6/30/2013,51.09857955
7/1/2013,50.70454545
7/2/2013,50.31051136
7/3/2013,49.91647727
7/4/2013,49.52244318
7/5/2013,49.12840909
7/6/2013,48.734375
7/7/2013,48.34034091
7/8/2013,47.94630682
7/9/2013,47.55227273
7/10/2013,47.15823864
7/11/2013,46.76420455
7/12/2013,46.37017045
7/13/2013,45.97613636
7/14/2013,45.58210227
7/15/2013,45.18806818
7/16/2013,44.79403409
7/17/2013,44.29
7/18/2013,44.35
7/19/2013,44.41
7/20/2013,44.47
7/21/2013,44.53
7/22/2013,44.59
7/23/2013,44.65
7/24/2013,44.71
7/25/2013,44.77
7/26/2013,44.83
7/27/2013,44.89
7/28/2013,44.95
7/29/2013,45.01
7/30/2013,45.07
7/31/2013,45.13
8/1/2013,45.19
8/2/2013,45.25
8/3/2013,45.31
8/4/2013,45.37
8/5/2013,45.43
8/6/2013,45.59047619
8/7/2013,45.84761905
8/8/2013,46.1047619
8/9/2013,46.36190476
8/10/2013,46.61904762
8/11/2013,46.87619048
8/12/2013,47.13333333
8/13/2013,47.39047619
8/14/2013,47.64761905
8/15/2013,47.9047619
8/16/2013,48.16190476
8/17/2013,48.41904762
8/18/2013,48.67619048
8/19/2013,48.93333333
8/20/2013,49.19047619
8/21/2013,49.44761905
8/22/2013,49.7047619
8/23/2013,49.96190476
8/24/2013,50.21904762
8/25/2013,50.47619048
8/26/2013,50.73333333
8/27/2013,50.99047619
8/28/2013,51.24761905
8/29/2013,51.5047619
8/30/2013,51.76190476
8/31/2013,52.01904762
9/1/2013,52.27619048
9/2/2013,52.53333333
9/3/2013,52.79047619
9/4/2013,53.04761905
9/5/2013,53.3047619
9/6/2013,53.56190476
9/7/2013,53.81904762
9/8/2013,54.07619048
9/9/2013,54.33333333
9/10/2013,54.59047619
9/11/2013,54.84761905
9/12/2013,55.1047619
9/13/2013,55.36190476
9/14/2013,55.61904762
9/15/2013,55.87619048
9/16/2013,56.13333333
9/17/2013,56.325
9/18/2013,55.63571429
9/19/2013,54.94642857
9/20/2013,54.25714286
9/21/2013,53.56785714
9/22/2013,52.87857143
9/23/2013,52.18928571
9/24/2013,51.5
9/25/2013,50.81071429
9/26/2013,50.12142857
9/27/2013,49.43214286
9/28/2013,48.74285714
9/29/2013,48.05357143
9/30/2013,47.36428571
10/1/2013,46.675
10/2/2013,46.64761905
10/3/2013,46.46545086
10/4/2013,46.28328267
10/5/2013,46.10111449
10/6/2013,45.9189463
10/7/2013,45.73677812
10/8/2013,45.55460993
10/9/2013,45.37244174
10/10/2013,45.19027356
10/11/2013,45.00810537
10/12/2013,44.82593718
10/13/2013,44.643769
10/14/2013,44.46160081
10/15/2013,44.27943262
10/16/2013,44.09726444
10/17/2013,43.91509625
10/18/2013,43.73292806
10/19/2013,43.55075988
10/20/2013,43.36859169
10/21/2013,43.18642351
10/22/2013,43.00425532
10/23/2013,42.82208713
10/24/2013,42.63991895
10/25/2013,42.45775076
10/26/2013,42.27558257
10/27/2013,42.09341439
10/28/2013,41.9112462
10/29/2013,41.72907801
10/30/2013,41.54690983
10/31/2013,41.36474164
11/1/2013,41.18257345
11/2/2013,41.00040527
11/3/2013,40.81823708
11/4/2013,40.6360689
11/5/2013,40.45390071
11/6/2013,40.27173252
11/7/2013,40.08956434
11/8/2013,39.90739615
11/9/2013,39.72522796
11/10/2013,39.54305978
11/11/2013,39.36089159
11/12/2013,39.1787234
11/13/2013,39.03075435
11/14/2013,38.8827853
11/15/2013,38.73481625
11/16/2013,38.5868472
11/17/2013,38.43887814
11/18/2013,38.29090909
11/19/2013,38.36583072
11/20/2013,38.44075235
11/21/2013,38.51567398
11/22/2013,38.59059561
11/23/2013,38.66551724
11/24/2013,38.74043887
11/25/2013,38.8153605
11/26/2013,38.89028213
11/27/2013,38.96520376
11/28/2013,39.04012539
11/29/2013,39.11504702
11/30/2013,39.18996865
12/1/2013,39.26489028
12/2/2013,39.33981191
12/3/2013,39.41473354
12/4/2013,39.55942261
12/5/2013,39.73448863
12/6/2013,39.90955464
12/7/2013,40.08462065
12/8/2013,40.25968666
12/9/2013,40.43475267
12/10/2013,40.60981869
12/11/2013,40.7848847
12/12/2013,40.95995071
12/13/2013,41.13501672
12/14/2013,41.31008274
12/15/2013,41.48514875
12/16/2013,41.66021476
12/17/2013,41.83528077
12/18/2013,42.01034678
