,date,NO,NH4,DIN
4603,2020-07-17,105.68571428571424,15.071428571428521,120.75714285714277
4604,2020-07-18,111.22857142857141,14.37142857142852,125.59999999999994
4605,2020-07-19,116.77142857142853,13.67142857142852,130.44285714285704
4606,2020-07-20,122.31428571428565,12.971428571428541,135.2857142857142
4607,2020-07-21,127.85714285714283,12.271428571428562,140.1285714285714
4608,2020-07-22,128.74571428571426,11.68571428571426,140.4314285714285
4609,2020-07-23,128.09142857142854,11.399999999999961,139.4914285714285
4610,2020-07-24,127.4371428571428,11.114285714285678,138.5514285714285
4611,2020-07-25,126.78285714285708,10.82857142857136,137.61142857142843
4612,2020-07-26,126.12857142857136,10.5428571428571,136.67142857142846
4613,2020-07-27,125.47428571428566,10.25714285714282,135.73142857142847
4614,2020-07-28,124.81999999999998,9.971428571428559,134.79142857142853
4615,2020-07-29,124.16571428571429,9.68571428571424,133.85142857142853
4616,2020-07-30,123.51142857142854,9.399999999999961,132.9114285714285
4617,2020-07-31,122.85714285714285,9.11428571428568,131.97142857142853
4618,2020-08-01,122.20285714285708,8.828571428571378,131.03142857142845
4619,2020-08-02,121.54857142857134,8.542857142857079,130.09142857142842
4620,2020-08-03,120.89428571428566,8.2571428571428,129.15142857142845
4621,2020-08-04,120.23999999999997,7.971428571428539,128.2114285714285
4622,2020-08-05,122.06666666666669,7.876190476190461,129.94285714285715
4623,2020-08-06,121.35999999999996,8.08571428571422,129.4457142857142
4624,2020-08-07,120.65333333333328,8.29523809523804,128.9485714285713
4625,2020-08-08,119.94666666666662,8.50476190476186,128.45142857142847
4626,2020-08-09,119.23999999999997,8.71428571428566,127.95428571428563
4627,2020-08-10,118.5333333333333,8.923809523809481,127.45714285714278
4628,2020-08-11,117.82666666666667,9.133333333333299,126.95999999999997
4629,2020-08-12,117.11999999999993,9.3428571428571,126.46285714285703
4630,2020-08-13,116.41333333333328,9.552380952380899,125.96571428571418
4631,2020-08-14,115.70666666666659,9.7619047619047,125.4685714285713
4632,2020-08-15,114.99999999999994,9.971428571428522,124.97142857142846
4633,2020-08-16,114.2933333333333,10.180952380952341,124.47428571428563
4634,2020-08-17,113.58666666666664,10.390476190476141,123.97714285714278
4635,2020-08-18,112.87999999999995,10.59999999999996,123.47999999999992
4636,2020-08-19,112.17333333333328,10.80952380952378,122.98285714285706
4637,2020-08-20,111.46666666666664,11.01904761904756,122.4857142857142
4638,2020-08-21,110.75999999999996,11.228571428571382,121.98857142857135
4639,2020-08-22,110.0533333333333,11.438095238095181,121.49142857142849
4640,2020-08-23,109.3466666666666,11.647619047619001,120.9942857142856
4641,2020-08-24,108.63999999999993,11.857142857142822,120.49714285714275
4642,2020-08-25,107.93333333333332,12.066666666666638,119.99999999999996
4643,2020-08-26,107.21428571428568,12.114285714285701,119.32857142857138
4644,2020-08-27,106.12857142857138,12.02857142857138,118.15714285714276
4645,2020-08-28,105.04285714285707,11.9428571428571,116.98571428571418
4646,2020-08-29,103.95714285714283,11.85714285714282,115.81428571428565
4647,2020-08-30,102.87142857142854,11.771428571428519,114.64285714285705
4648,2020-08-31,101.78571428571426,11.685714285714262,113.47142857142853
4649,2020-09-01,100.69999999999997,11.59999999999998,112.29999999999995
4650,2020-09-02,99.61428571428566,11.514285714285698,111.12857142857135
4651,2020-09-03,98.52857142857138,11.42857142857138,109.95714285714277
4652,2020-09-04,97.44285714285708,11.3428571428571,108.78571428571418
4653,2020-09-05,96.35714285714279,11.257142857142819,107.61428571428561
4654,2020-09-06,95.27142857142854,11.171428571428518,106.44285714285706
4655,2020-09-07,94.18571428571425,11.085714285714259,105.27142857142852
4656,2020-09-08,93.09999999999995,10.999999999999979,104.09999999999994
4657,2020-09-09,91.52000000000001,10.99999999999998,102.52
4658,2020-09-10,94.4933333333333,10.82666666666662,105.31999999999992
4659,2020-09-11,97.46666666666664,10.6533333333333,108.11999999999995
4660,2020-09-12,100.43999999999997,10.47999999999998,110.91999999999994
4661,2020-09-13,103.41333333333328,10.30666666666662,113.7199999999999
4662,2020-09-14,106.38666666666666,10.1333333333333,116.51999999999995
4663,2020-09-15,109.35999999999997,9.95999999999998,119.31999999999995
4664,2020-09-16,112.33333333333331,9.78666666666662,122.11999999999993
4665,2020-09-17,115.30666666666664,9.613333333333301,124.91999999999994
4666,2020-09-18,118.27999999999999,9.43999999999998,127.71999999999997
4667,2020-09-19,121.2533333333333,9.266666666666621,130.51999999999992
4668,2020-09-20,124.22666666666666,9.09333333333328,133.31999999999994
4669,2020-09-21,127.20000000000003,8.91999999999998,136.12
4670,2020-09-22,130.17333333333332,8.74666666666662,138.91999999999993
4671,2020-09-23,133.14666666666665,8.573333333333297,141.71999999999994
4672,2020-09-24,138.9076923076923,8.56923076923076,147.47692307692304
