date,OP
4/17/2009,27.68087235
4/18/2009,27.53994931
4/19/2009,27.39902628
4/20/2009,27.25810324
4/21/2009,27.11718021
4/22/2009,26.97625717
4/23/2009,26.83533413
4/24/2009,26.6944111
4/25/2009,26.55348806
4/26/2009,26.41256503
4/27/2009,26.27164199
4/28/2009,26.13071895
4/29/2009,26.55952381
4/30/2009,26.56776557
5/1/2009,26.57600733
5/2/2009,26.58424908
5/3/2009,26.59249084
5/4/2009,26.6007326
5/5/2009,26.60897436
5/6/2009,26.61721612
5/7/2009,26.62545788
5/8/2009,26.63369963
5/9/2009,26.64194139
5/10/2009,26.65018315
5/11/2009,26.65842491
5/12/2009,26.66666667
5/13/2009,26.61872722
5/14/2009,26.57078778
5/15/2009,26.52284833
5/16/2009,26.47490889
5/17/2009,26.42696944
5/18/2009,26.37903
5/19/2009,26.33109055
5/20/2009,26.28315111
5/21/2009,26.23521166
5/22/2009,26.18727222
5/23/2009,26.13933277
5/24/2009,26.09139333
5/25/2009,26.04345388
5/26/2009,25.99551444
5/27/2009,25.94757499
5/28/2009,25.89963555
5/29/2009,25.8516961
5/30/2009,25.80375666
5/31/2009,25.75581721
6/1/2009,25.70787777
6/2/2009,25.65993832
6/3/2009,25.61199888
6/4/2009,25.56405943
6/5/2009,25.51611999
6/6/2009,25.46818054
6/7/2009,25.4202411
6/8/2009,25.37230165
6/9/2009,25.32436221
6/10/2009,25.27642276
6/11/2009,25.32128877
6/12/2009,25.36615477
6/13/2009,25.41102078
6/14/2009,25.45588678
6/15/2009,25.50075279
6/16/2009,25.54561879
6/17/2009,25.59048479
6/18/2009,25.6353508
6/19/2009,25.6802168
6/20/2009,25.72508281
6/21/2009,25.76994881
6/22/2009,25.81481481
6/23/2009,25.85968082
6/24/2009,25.90454682
6/25/2009,25.94941283
6/26/2009,25.99427883
6/27/2009,26.03914484
6/28/2009,26.08401084
6/29/2009,26.12887684
6/30/2009,26.17374285
7/1/2009,26.21860885
7/2/2009,26.26347486
7/3/2009,26.30834086
7/4/2009,26.35320687
7/5/2009,26.39807287
7/6/2009,26.44293887
7/7/2009,26.48780488
7/8/2009,26.0719125
7/9/2009,25.65602013
7/10/2009,25.24012776
7/11/2009,24.82423539
7/12/2009,24.40834301
7/13/2009,23.99245064
7/14/2009,23.57655827
7/15/2009,23.16066589
7/16/2009,22.74477352
7/17/2009,22.32888115
7/18/2009,21.91298877
7/19/2009,21.4970964
7/20/2009,21.08120403
7/21/2009,20.66531165
7/22/2009,20.24941928
7/23/2009,19.83352691
7/24/2009,19.41763453
7/25/2009,19.00174216
7/26/2009,18.58584979
7/27/2009,18.16995741
7/28/2009,17.75406504
7/29/2009,17.33817267
7/30/2009,16.92228029
7/31/2009,16.50638792
8/1/2009,16.09049555
8/2/2009,15.67460317
8/3/2009,15.2587108
8/4/2009,14.84281843
8/5/2009,14.42692605
8/6/2009,14.01103368
8/7/2009,13.59514131
8/8/2009,13.17924894
8/9/2009,12.76335656
8/10/2009,12.34746419
8/11/2009,11.93157182
8/12/2009,11.51567944
8/13/2009,11.09978707
8/14/2009,10.6838947
8/15/2009,10.26800232
8/16/2009,9.85210995
8/17/2009,9.436217576
8/18/2009,9.020325203
8/19/2009,9.130226481
8/20/2009,9.240127758
8/21/2009,9.350029036
8/22/2009,9.459930314
8/23/2009,9.569831591
8/24/2009,9.679732869
8/25/2009,9.789634146
8/26/2009,9.899535424
8/27/2009,10.0094367
8/28/2009,10.11933798
8/29/2009,10.22923926
8/30/2009,10.33914053
8/31/2009,10.44904181
9/1/2009,10.55894309
9/2/2009,10.66884437
9/3/2009,10.77874564
9/4/2009,10.88864692
9/5/2009,10.9985482
9/6/2009,11.10844948
9/7/2009,11.21835075
9/8/2009,11.32825203
9/9/2009,11.43815331
9/10/2009,11.54805459
9/11/2009,11.65795587
9/12/2009,11.76785714
9/13/2009,11.87775842
9/14/2009,11.9876597
9/15/2009,12.09756098
9/16/2009,12.17174797
9/17/2009,12.24593496
9/18/2009,12.32012195
9/19/2009,12.39430894
9/20/2009,12.46849593
9/21/2009,12.54268293
9/22/2009,12.61686992
9/23/2009,12.69105691
9/24/2009,12.7652439
9/25/2009,12.83943089
9/26/2009,12.91361789
9/27/2009,12.98780488
9/28/2009,13.06199187
9/29/2009,13.13617886
9/30/2009,13.21036585
10/1/2009,13.28455285
10/2/2009,13.35873984
10/3/2009,13.43292683
10/4/2009,13.50711382
10/5/2009,13.58130081
10/6/2009,13.6554878
10/7/2009,13.7296748
10/8/2009,13.80386179
10/9/2009,13.87804878
10/10/2009,13.95223577
10/11/2009,14.02642276
10/12/2009,14.10060976
10/13/2009,14.17479675
10/14/2009,14.24541231
10/15/2009,14.31602787
10/16/2009,14.38664344
10/17/2009,14.457259
10/18/2009,14.52787456
10/19/2009,14.59849013
10/20/2009,14.66910569
10/21/2009,14.73972125
10/22/2009,14.81033682
10/23/2009,14.88095238
10/24/2009,14.95156794
10/25/2009,15.02218351
10/26/2009,15.09279907
10/27/2009,15.16341463
10/28/2009,15.2340302
10/29/2009,15.30464576
10/30/2009,15.37526132
10/31/2009,15.44587689
11/1/2009,15.51649245
11/2/2009,15.58710801
11/3/2009,15.65772358
11/4/2009,15.72833914
11/5/2009,15.7989547
11/6/2009,15.86957027
11/7/2009,15.94018583
11/8/2009,16.01080139
11/9/2009,16.08141696
11/10/2009,16.15203252
11/11/2009,16.22264808
11/12/2009,16.29326365
11/13/2009,16.36387921
11/14/2009,16.43449477
11/15/2009,16.50511034
11/16/2009,16.5757259
11/17/2009,16.64634146
11/18/2009,16.92886179
11/19/2009,17.21138211
11/20/2009,17.49390244
11/21/2009,17.77642276
11/22/2009,18.05894309
11/23/2009,18.34146341
11/24/2009,18.62398374
11/25/2009,18.90650407
11/26/2009,19.18902439
11/27/2009,19.47154472
11/28/2009,19.75406504
11/29/2009,20.03658537
11/30/2009,20.31910569
12/1/2009,20.60162602
12/2/2009,20.88414634
12/3/2009,21.16666667
12/4/2009,21.44918699
12/5/2009,21.73170732
12/6/2009,22.01422764
12/7/2009,22.29674797
12/8/2009,22.57926829
12/9/2009,22.86178862
12/10/2009,23.14430894
12/11/2009,23.42682927
12/12/2009,23.70934959
12/13/2009,23.99186992
12/14/2009,24.27439024
12/15/2009,24.55691057
12/16/2009,25.27276423
12/17/2009,25.98861789
12/18/2009,26.70447154
12/19/2009,27.4203252
12/20/2009,28.13617886
12/21/2009,28.85203252
12/22/2009,29.56788618
12/23/2009,30.28373984
12/24/2009,30.9995935
12/25/2009,31.71544715
12/26/2009,32.43130081
12/27/2009,33.14715447
12/28/2009,33.86300813
12/29/2009,34.57886179
12/30/2009,35.29471545
12/31/2009,36.01056911
1/1/2010,36.72642276
1/2/2010,37.44227642
1/3/2010,38.15813008
1/4/2010,38.87398374
1/5/2010,39.5898374
1/6/2010,40.30569106
1/7/2010,41.02154472
1/8/2010,41.73739837
1/9/2010,42.45325203
1/10/2010,43.16910569
1/11/2010,43.88495935
1/12/2010,44.60081301
1/13/2010,45.31666667
