date,DIN
12/21/2010,322.1831954
12/22/2010,324.0525111
12/23/2010,325.9218263
12/24/2010,327.7911417
12/25/2010,329.6604573
12/26/2010,331.5297726
12/27/2010,333.399088
12/28/2010,335.2684034
12/29/2010,337.1377189
12/30/2010,339.0070343
12/31/2010,340.8763499
1/1/2011,342.7456651
1/2/2011,344.6149806
1/3/2011,346.484296
1/4/2011,348.4009114
1/5/2011,348.4768986
1/6/2011,348.5528859
1/7/2011,348.6288727
1/8/2011,348.7048599
1/9/2011,348.7808471
1/10/2011,348.8568343
1/11/2011,348.9328214
1/12/2011,349.0088087
1/13/2011,349.0847957
1/14/2011,349.1607827
1/15/2011,349.23677
1/16/2011,349.3127571
1/17/2011,349.3887441
1/18/2011,349.4647314
1/19/2011,349.5407186
1/20/2011,349.6167059
1/21/2011,349.6926929
1/22/2011,349.7686801
1/23/2011,349.8446673
1/24/2011,349.9206543
1/25/2011,349.9966417
1/26/2011,350.0726284
1/27/2011,350.1486159
1/28/2011,350.2246029
1/29/2011,350.3005899
1/30/2011,350.376577
1/31/2011,350.4525646
2/1/2011,350.5285516
2/2/2011,350.6045386
2/3/2011,350.6805257
2/4/2011,350.7565129
2/5/2011,350.8324999
2/6/2011,350.9084871
2/7/2011,350.9844741
2/8/2011,351.0604614
2/9/2011,351.1364484
2/10/2011,351.2124357
2/11/2011,351.2884227
2/12/2011,351.36441
2/13/2011,351.4403971
2/14/2011,351.5163844
2/15/2011,349.0409529
2/16/2011,346.5655217
2/17/2011,344.0900904
2/18/2011,341.614659
2/19/2011,339.1392276
2/20/2011,336.6637964
2/21/2011,334.188365
2/22/2011,331.7129337
2/23/2011,329.2375027
2/24/2011,326.7620713
2/25/2011,324.2866399
2/26/2011,321.8112084
2/27/2011,319.3357774
2/28/2011,316.860346
3/1/2011,314.3849144
3/2/2011,311.9094834
3/3/2011,309.434052
3/4/2011,306.9586206
3/5/2011,304.4831891
3/6/2011,302.007758
3/7/2011,299.5323267
3/8/2011,297.0568953
3/9/2011,293.827382
3/10/2011,290.5634006
3/11/2011,287.299419
3/12/2011,284.0354374
3/13/2011,280.7714563
3/14/2011,277.5074747
3/15/2011,274.2434931
3/16/2011,270.9795119
3/17/2011,267.7155304
3/18/2011,264.4515489
3/19/2011,261.1875674
3/20/2011,257.9235861
3/21/2011,254.6596049
3/22/2011,251.5327101
3/23/2011,248.4058151
3/24/2011,245.27892
3/25/2011,242.1520253
3/26/2011,239.0251304
3/27/2011,235.8982354
3/28/2011,232.7713406
3/29/2011,229.644446
3/30/2011,226.5175511
3/31/2011,223.3906561
4/1/2011,220.2637613
4/2/2011,217.1368666
4/3/2011,214.0099713
4/4/2011,210.8830764
4/5/2011,207.7561817
4/6/2011,204.6292871
4/7/2011,201.5023919
4/8/2011,198.3754971
4/9/2011,195.2486024
4/10/2011,192.1217076
4/11/2011,188.9948127
4/12/2011,185.8679177
4/13/2011,182.7410227
4/14/2011,179.614128
4/15/2011,176.4872331
4/16/2011,173.3603381
4/17/2011,170.2334433
4/18/2011,167.1065484
4/19/2011,165.377609
4/20/2011,163.2481009
4/21/2011,161.1185927
4/22/2011,158.9890843
4/23/2011,156.8595763
4/24/2011,154.7300683
4/25/2011,152.6005601
4/26/2011,150.4710519
4/27/2011,148.341544
4/28/2011,146.2120357
4/29/2011,144.0825274
4/30/2011,141.9530191
5/1/2011,139.8235114
5/2/2011,137.694003
5/3/2011,135.5644949
5/4/2011,133.4349869
5/5/2011,131.3054789
5/6/2011,129.1759704
5/7/2011,127.0464623
5/8/2011,124.9169544
5/9/2011,122.7874461
5/10/2011,120.0205521
5/11/2011,117.253658
5/12/2011,114.486764
5/13/2011,111.7198696
5/14/2011,108.9529756
5/15/2011,106.1860816
5/16/2011,103.4191873
5/17/2011,100.652293
5/18/2011,97.88539943
5/19/2011,95.11850486
5/20/2011,92.35161071
5/21/2011,89.58471657
5/22/2011,86.81782271
5/23/2011,84.05092829
5/24/2011,83.618256
5/25/2011,83.04374671
5/26/2011,82.46923786
5/27/2011,81.89472871
5/28/2011,81.32021914
5/29/2011,80.74571014
5/30/2011,80.17120129
5/31/2011,79.59669171
6/1/2011,79.02218243
6/2/2011,78.44767371
6/3/2011,77.87316443
6/4/2011,77.29865514
6/5/2011,76.72414586
6/6/2011,76.149637
6/7/2011,75.57512757
6/8/2011,74.97530643
6/9/2011,74.37548471
6/10/2011,73.77566343
6/11/2011,73.17584243
6/12/2011,72.57602114
6/13/2011,71.97619986
6/14/2011,71.37637814
6/15/2011,70.77655686
6/16/2011,70.17673571
6/17/2011,69.576914
6/18/2011,68.97709314
6/19/2011,68.37727171
6/20/2011,67.77745043
6/21/2011,67.177629
6/22/2011,66.57780729
6/23/2011,65.97798629
6/24/2011,65.37816471
6/25/2011,64.77834371
6/26/2011,64.17852229
6/27/2011,63.578701
6/28/2011,62.97887957
6/29/2011,62.37905814
6/30/2011,61.77923686
7/1/2011,61.17941543
7/2/2011,60.57959443
7/3/2011,59.979773
7/4/2011,59.37995171
7/5/2011,58.78013029
7/6/2011,58.18030886
7/7/2011,57.58048743
7/8/2011,56.980666
7/9/2011,56.380845
7/10/2011,55.78102371
7/11/2011,55.18120229
7/12/2011,54.581381
7/13/2011,54.024472
7/14/2011,53.467563
7/15/2011,52.91065371
7/16/2011,52.35374486
7/17/2011,51.796836
7/18/2011,51.23992714
7/19/2011,50.68301814
7/20/2011,50.12610857
7/21/2011,49.56919986
7/22/2011,49.01229114
7/23/2011,48.45538229
7/24/2011,47.898473
7/25/2011,47.34156443
7/26/2011,46.784655
7/27/2011,46.22774614
7/28/2011,45.67083686
7/29/2011,45.11392829
7/30/2011,44.55701943
7/31/2011,44.00011
8/1/2011,43.44320114
8/2/2011,42.88629214
8/3/2011,43.13590043
8/4/2011,43.38550886
8/5/2011,43.635117
8/6/2011,43.884725
8/7/2011,44.13433343
8/8/2011,44.38394171
8/9/2011,44.63354986
8/10/2011,44.883158
8/11/2011,45.13276629
8/12/2011,45.38237457
8/13/2011,45.63198271
8/14/2011,45.881591
8/15/2011,46.13119914
8/16/2011,46.38080743
8/17/2011,46.63041571
8/18/2011,46.88002386
8/19/2011,47.129632
8/20/2011,47.37924043
8/21/2011,47.62884857
8/22/2011,47.87845671
8/23/2011,48.128065
8/24/2011,48.37767329
8/25/2011,48.62728157
8/26/2011,48.87688957
8/27/2011,49.12649814
8/28/2011,49.37610629
8/29/2011,49.62571414
8/30/2011,49.87532271
8/31/2011,50.12493086
9/1/2011,50.37453914
9/2/2011,50.62414714
9/3/2011,50.87375557
9/4/2011,51.12336386
9/5/2011,51.37297186
9/6/2011,51.62258043
9/7/2011,51.87218871
9/8/2011,52.12179657
9/9/2011,52.37140514
9/10/2011,52.62101329
9/11/2011,52.87062143
9/12/2011,53.12022957
9/13/2011,53.369838
9/14/2011,53.61944629
9/15/2011,53.86905443
9/16/2011,54.11866257
9/17/2011,54.36827086
9/18/2011,54.617879
9/19/2011,54.86748743
9/20/2011,57.65035043
9/21/2011,60.43321343
9/22/2011,63.21607657
9/23/2011,65.99893971
9/24/2011,68.78180286
9/25/2011,71.56466571
9/26/2011,74.34752871
9/27/2011,77.13039186
9/28/2011,79.91325514
9/29/2011,82.69611814
9/30/2011,85.47898114
10/1/2011,88.26184429
10/2/2011,91.04470771
10/3/2011,93.82757071
10/4/2011,96.61043343
10/5/2011,99.39329657
10/6/2011,102.1761599
10/7/2011,104.9590229
10/8/2011,107.7418857
10/9/2011,110.5247489
10/10/2011,113.3076121
10/11/2011,114.7957794
10/12/2011,116.2839464
10/13/2011,117.7721139
10/14/2011,119.260281
10/15/2011,120.7484483
10/16/2011,122.2366154
10/17/2011,123.7247829
10/18/2011,125.21295
10/19/2011,126.7011173
10/20/2011,128.1892846
10/21/2011,129.6774516
10/22/2011,131.165619
10/23/2011,132.6537861
10/24/2011,134.1419534
10/25/2011,135.6301207
10/26/2011,137.118288
10/27/2011,138.6064551
10/28/2011,140.0946223
10/29/2011,141.5827897
10/30/2011,143.0709567
10/31/2011,144.5591241
11/1/2011,146.0472913
11/2/2011,147.5354586
11/3/2011,149.0236259
11/4/2011,150.5117931
11/5/2011,151.9999601
11/6/2011,153.4881274
11/7/2011,154.9762949
11/8/2011,156.464462
11/9/2011,157.9526291
11/10/2011,159.4407964
11/11/2011,160.9289637
11/12/2011,162.417131
11/13/2011,163.9052981
11/14/2011,165.3934653
11/15/2011,165.5738977
11/16/2011,171.8078704
11/17/2011,178.0418429
11/18/2011,184.2758153
11/19/2011,190.5097876
11/20/2011,196.7437604
11/21/2011,202.9777327
11/22/2011,209.2117051
11/23/2011,215.4456776
11/24/2011,221.6796503
11/25/2011,227.9136226
11/26/2011,234.147595
11/27/2011,240.3815674
11/28/2011,246.6155401
11/29/2011,252.8495124
11/30/2011,259.0834849
12/1/2011,265.3174574
12/2/2011,271.55143
12/3/2011,277.7854023
12/4/2011,284.0193749
12/5/2011,290.2533473
12/6/2011,289.8249291
12/7/2011,288.4483264
12/8/2011,287.0717239
12/9/2011,285.695121
12/10/2011,284.3185186
12/11/2011,282.9419157
12/12/2011,281.5653131
12/13/2011,280.1887103
12/14/2011,278.812108
12/15/2011,277.435505
12/16/2011,276.0589023
12/17/2011,274.6822996
12/18/2011,273.3056971
12/19/2011,271.9290943
12/20/2011,270.5524917
12/21/2011,269.1758889
12/22/2011,267.7992863
12/23/2011,266.4226836
12/24/2011,265.046081
12/25/2011,263.6694781
12/26/2011,262.2928757
12/27/2011,260.916273
12/28/2011,259.5396703
12/29/2011,258.1630674
12/30/2011,256.7864651
12/31/2011,255.4098621
1/1/2012,254.0332596
1/2/2012,252.6566569
1/3/2012,251.2800543
1/4/2012,249.9034514
1/5/2012,248.5268489
1/6/2012,247.1502461
1/7/2012,245.7736437
1/8/2012,244.3970409
1/9/2012,243.0204383
1/10/2012,241.6438354
1/11/2012,240.267233
1/12/2012,238.8906303
1/13/2012,237.5140277
1/14/2012,236.1374249
1/15/2012,234.7608224
1/16/2012,233.3842194
1/17/2012,232.0076169
1/18/2012,230.631014
1/19/2012,229.2544117
1/20/2012,227.8778089
1/21/2012,226.5012061
1/22/2012,225.1246034
1/23/2012,223.748001
1/24/2012,225.6209524
1/25/2012,225.5604981
1/26/2012,225.5000439
1/27/2012,225.4395897
1/28/2012,225.3791354
1/29/2012,225.3186811
1/30/2012,225.2582271
1/31/2012,225.1977729
2/1/2012,225.1373189
2/2/2012,225.0768646
2/3/2012,225.0164103
2/4/2012,224.9559561
2/5/2012,224.8955019
2/6/2012,224.8350476
2/7/2012,227.3418881
2/8/2012,227.5646406
2/9/2012,227.7873927
2/10/2012,228.0101453
2/11/2012,228.2328976
2/12/2012,228.4556499
2/13/2012,228.678402
2/14/2012,228.9011544
2/15/2012,229.1239069
2/16/2012,229.3466591
2/17/2012,229.5694114
2/18/2012,229.7921637
2/19/2012,230.0149161
2/20/2012,230.2376683
2/21/2012,230.4604207
2/22/2012,230.683173
2/23/2012,230.9059256
2/24/2012,231.1286777
2/25/2012,231.35143
2/26/2012,231.5741821
2/27/2012,231.7969346
2/28/2012,232.019687
2/29/2012,232.2424394
3/1/2012,232.4651916
3/2/2012,232.6879439
3/3/2012,232.910696
3/4/2012,233.1334486
3/5/2012,233.3562009
3/6/2012,233.5789533
3/7/2012,233.8017054
3/8/2012,234.0244579
3/9/2012,234.2472101
3/10/2012,234.4699624
3/11/2012,234.6927147
3/12/2012,234.9154671
3/13/2012,235.1382196
3/14/2012,235.3609717
3/15/2012,235.583724
3/16/2012,235.8064763
3/17/2012,236.0292289
3/18/2012,236.251981
3/19/2012,236.4747334
3/20/2012,236.4562607
3/21/2012,233.184324
3/22/2012,229.9123877
3/23/2012,226.6404513
3/24/2012,223.3685144
3/25/2012,220.0965777
3/26/2012,216.8246414
3/27/2012,213.5527049
3/28/2012,210.2807681
3/29/2012,207.0088317
3/30/2012,203.7368954
3/31/2012,200.4649587
4/1/2012,197.1930219
4/2/2012,193.9210854
4/3/2012,190.8780117
4/4/2012,189.2998059
4/5/2012,187.7216001
4/6/2012,186.1433939
4/7/2012,184.5651879
4/8/2012,182.9869821
4/9/2012,181.4087756
4/10/2012,179.8305696
4/11/2012,178.2523639
4/12/2012,176.6741576
4/13/2012,175.0959514
4/14/2012,173.5177457
4/15/2012,171.9395394
4/16/2012,170.3613334
4/17/2012,168.7831274
4/18/2012,167.2049211
4/19/2012,165.6267151
4/20/2012,164.0485094
4/21/2012,162.4703033
4/22/2012,160.8920971
4/23/2012,159.3138914
4/24/2012,157.7356849
4/25/2012,156.1574789
4/26/2012,154.5792731
4/27/2012,153.0010669
4/28/2012,151.4228606
4/29/2012,149.844655
4/30/2012,148.2664489
5/1/2012,146.6882424
5/2/2012,145.1100367
5/3/2012,143.5318304
5/4/2012,141.9536241
5/5/2012,140.3754187
5/6/2012,138.7972124
5/7/2012,137.2190063
5/8/2012,135.6408007
5/9/2012,134.0625946
5/10/2012,132.4843879
5/11/2012,130.9061826
5/12/2012,129.3279761
5/13/2012,127.7497699
5/14/2012,126.1715644
5/15/2012,124.593358
5/16/2012,123.0151519
5/17/2012,121.4369463
5/18/2012,119.8587399
5/19/2012,118.2805334
5/20/2012,116.7023281
5/21/2012,115.1241217
5/22/2012,115.0466141
5/23/2012,114.969107
5/24/2012,114.8915997
5/25/2012,114.8140927
5/26/2012,114.736585
5/27/2012,114.6590779
5/28/2012,114.5815706
5/29/2012,114.5040633
5/30/2012,114.4265559
5/31/2012,114.3490484
6/1/2012,114.2715411
6/2/2012,114.1940337
6/3/2012,114.1165263
6/4/2012,114.0390189
6/5/2012,113.9615117
6/6/2012,113.8840044
6/7/2012,113.8064969
6/8/2012,113.7289899
6/9/2012,113.6514826
6/10/2012,113.5739754
6/11/2012,113.4964677
6/12/2012,113.8436709
6/13/2012,114.1908737
6/14/2012,114.5380771
6/15/2012,114.88528
6/16/2012,115.2324831
6/17/2012,115.579686
6/18/2012,115.9268893
6/19/2012,116.2740923
6/20/2012,116.6212953
6/21/2012,116.9684983
6/22/2012,117.3157011
6/23/2012,117.6629046
6/24/2012,118.0101076
6/25/2012,118.3573104
6/26/2012,118.7045136
6/27/2012,119.0517167
6/28/2012,119.3989199
6/29/2012,119.7461226
6/30/2012,120.0933259
7/1/2012,120.4405287
7/2/2012,120.787732
7/3/2012,121.134935
7/4/2012,121.482138
7/5/2012,121.829341
7/6/2012,122.1765441
7/7/2012,122.5237474
7/8/2012,122.8709501
7/9/2012,123.2181533
7/10/2012,123.5653563
7/11/2012,123.9125596
7/12/2012,124.2597626
7/13/2012,124.6069654
7/14/2012,124.9541686
7/15/2012,125.3013717
7/16/2012,125.6485747
7/17/2012,124.759043
7/18/2012,123.5764276
7/19/2012,122.3938117
7/20/2012,121.2111964
7/21/2012,120.0285811
7/22/2012,118.8459656
7/23/2012,117.6633497
7/24/2012,116.4807341
7/25/2012,115.2981189
7/26/2012,114.1155029
7/27/2012,112.9328877
7/28/2012,111.7502723
7/29/2012,110.5676569
7/30/2012,109.385041
7/31/2012,108.2024254
8/1/2012,107.0198101
8/2/2012,105.8371941
8/3/2012,104.654579
8/4/2012,103.4719636
8/5/2012,102.2893481
8/6/2012,101.1067321
8/7/2012,99.92411671
8/8/2012,98.74150129
8/9/2012,97.55888529
8/10/2012,96.37627014
8/11/2012,95.19365486
8/12/2012,94.01103929
8/13/2012,92.82842343
8/14/2012,94.40487843
8/15/2012,98.25317971
8/16/2012,102.101481
8/17/2012,105.9497823
8/18/2012,109.7980837
8/19/2012,113.6463854
8/20/2012,117.4946869
8/21/2012,121.342988
8/22/2012,125.1912896
8/23/2012,129.039591
8/24/2012,132.8878924
8/25/2012,136.7361937
8/26/2012,140.5844953
8/27/2012,144.4327964
8/28/2012,148.2810983
8/29/2012,152.1293996
8/30/2012,155.9777007
8/31/2012,159.8260024
9/1/2012,163.674304
9/2/2012,167.522605
9/3/2012,171.3709066
9/4/2012,175.2192079
9/5/2012,179.0675091
9/6/2012,182.9158109
9/7/2012,186.7641123
9/8/2012,190.6124133
9/9/2012,194.460715
9/10/2012,198.3090164
9/11/2012,202.1573179
9/12/2012,206.0056191
9/13/2012,209.8539204
9/14/2012,213.7022219
9/15/2012,217.5505236
9/16/2012,221.3988251
9/17/2012,225.247126
9/18/2012,229.0954279
9/19/2012,230.2487884
9/20/2012,229.0591924
9/21/2012,227.8695964
9/22/2012,226.6800007
9/23/2012,225.4904044
9/24/2012,224.3008086
9/25/2012,223.1112126
9/26/2012,221.9216166
9/27/2012,220.7320206
9/28/2012,219.5424246
9/29/2012,218.3528286
9/30/2012,217.1632327
10/1/2012,215.9736369
10/2/2012,214.7840409
10/3/2012,213.5944449
10/4/2012,212.4048489
10/5/2012,211.2152529
10/6/2012,210.025657
10/7/2012,208.8360611
10/8/2012,207.646465
10/9/2012,207.3922919
10/10/2012,209.4510439
10/11/2012,211.5097957
10/12/2012,213.5685476
10/13/2012,215.6272997
10/14/2012,217.6860514
10/15/2012,219.7448036
10/16/2012,221.8035553
10/17/2012,223.8623073
10/18/2012,225.9210593
10/19/2012,227.9798111
10/20/2012,230.0385631
10/21/2012,232.0973149
10/22/2012,234.156067
10/23/2012,236.2148191
10/24/2012,238.2735709
10/25/2012,240.332323
10/26/2012,242.391075
10/27/2012,244.4498267
10/28/2012,246.5085787
10/29/2012,248.5673309
10/30/2012,250.6260827
10/31/2012,252.6848346
11/1/2012,254.7435866
11/2/2012,256.8023384
11/3/2012,258.8610906
11/4/2012,260.9198423
11/5/2012,262.9785943
11/6/2012,265.0373461
11/7/2012,267.0960981
11/8/2012,269.15485
11/9/2012,271.2136019
11/10/2012,273.2723539
11/11/2012,275.3311059
11/12/2012,277.389858
11/13/2012,279.4486097
11/14/2012,281.5073614
11/15/2012,283.5661137
11/16/2012,285.6248657
11/17/2012,287.6836177
11/18/2012,289.7423697
11/19/2012,291.8011214
11/20/2012,293.8598733
11/21/2012,295.9186254
11/22/2012,297.9773774
11/23/2012,300.0361294
11/24/2012,302.0948813
11/25/2012,304.153633
11/26/2012,306.212385
11/27/2012,308.2959184
11/28/2012,308.6632651
11/29/2012,309.0306124
11/30/2012,309.3979591
12/1/2012,309.7653061
12/2/2012,310.1326529
12/3/2012,310.5000001
12/4/2012,310.867347
12/5/2012,311.2346937
12/6/2012,311.602041
12/7/2012,311.9693877
12/8/2012,312.3367347
12/9/2012,312.7040814
12/10/2012,313.0714287
12/11/2012,314.3163266
12/12/2012,316.0816327
12/13/2012,317.8469387
12/14/2012,319.612245
12/15/2012,321.377551
12/16/2012,323.1428571
12/17/2012,324.9081631
12/18/2012,326.6734694
12/19/2012,328.4387756
12/20/2012,330.2040816
12/21/2012,331.9693879
12/22/2012,333.7346939
12/23/2012,335.5
12/24/2012,337.265306
12/25/2012,339.0306123
12/26/2012,340.7959184
12/27/2012,342.5612244
12/28/2012,344.3265307
12/29/2012,346.0918367
12/30/2012,347.8571429
12/31/2012,349.6224489
1/1/2013,351.3877551
1/2/2013,353.1530613
1/3/2013,354.9183673
1/4/2013,356.6836736
1/5/2013,358.4489796
1/6/2013,360.2142857
1/7/2013,361.9795917
1/8/2013,362.3769841
1/9/2013,360.8001866
1/10/2013,359.2233893
1/11/2013,357.6465917
1/12/2013,356.0697947
1/13/2013,354.4929971
1/14/2013,352.9161996
1/15/2013,351.3394023
1/16/2013,349.7626049
1/17/2013,348.1858079
1/18/2013,346.6090104
1/19/2013,345.032213
1/20/2013,343.4554156
1/21/2013,341.8786181
1/22/2013,340.301821
1/23/2013,338.7250233
1/24/2013,337.1482261
1/25/2013,335.5714286
1/26/2013,333.994631
1/27/2013,332.4178339
1/28/2013,330.8410361
1/29/2013,329.264239
1/30/2013,327.6874416
1/31/2013,326.1106441
2/1/2013,324.5338467
2/2/2013,322.9570493
2/3/2013,321.3802523
2/4/2013,319.8034549
2/5/2013,318.2266576
2/6/2013,316.64986
2/7/2013,315.0730624
2/8/2013,313.4962654
2/9/2013,311.9194679
2/10/2013,310.3426706
2/11/2013,308.765873
2/12/2013,309.1753249
2/13/2013,309.6103894
2/14/2013,310.0454547
2/15/2013,310.4805194
2/16/2013,310.9155847
2/17/2013,311.3506491
2/18/2013,311.7857143
2/19/2013,312.2207789
2/20/2013,312.6558443
2/21/2013,313.090909
2/22/2013,313.5259741
2/23/2013,313.9610391
2/24/2013,314.3961037
2/25/2013,314.831169
2/26/2013,315.2662337
2/27/2013,315.701299
2/28/2013,316.1363634
3/1/2013,316.5714286
3/2/2013,317.0064931
3/3/2013,317.4415586
3/4/2013,317.8766233
3/5/2013,318.3116884
3/6/2013,318.7467534
3/7/2013,319.181818
3/8/2013,319.6168833
3/9/2013,320.051948
3/10/2013,320.4870133
3/11/2013,320.9220777
3/12/2013,321.3571429
3/13/2013,321.7922074
3/14/2013,322.2272729
3/15/2013,322.6623376
3/16/2013,323.0974027
3/17/2013,323.5324677
3/18/2013,323.9675323
3/19/2013,324.4025976
3/20/2013,324.8376623
3/21/2013,325.2727276
3/22/2013,325.707792
3/23/2013,326.1428571
3/24/2013,326.5779217
3/25/2013,327.0129871
3/26/2013,327.4480519
3/27/2013,327.883117
3/28/2013,322.1190476
3/29/2013,316.0803571
3/30/2013,310.0416667
3/31/2013,304.0029761
4/1/2013,297.9642857
4/2/2013,291.9255953
4/3/2013,285.8869047
4/4/2013,279.8482143
4/5/2013,273.8095239
4/6/2013,267.7708333
4/7/2013,261.7321429
4/8/2013,255.6934524
4/9/2013,254.5714287
4/10/2013,252.7827379
4/11/2013,250.9940477
4/12/2013,249.2053571
4/13/2013,247.4166666
4/14/2013,245.6279763
4/15/2013,243.8392859
4/16/2013,242.050595
4/17/2013,240.2619049
4/18/2013,238.4732144
4/19/2013,236.6845236
4/20/2013,234.8958334
4/21/2013,233.1071429
4/22/2013,231.3184523
4/23/2013,229.529762
4/24/2013,227.7410716
4/25/2013,225.9523807
4/26/2013,224.1636906
4/27/2013,222.3750001
4/28/2013,220.5863093
4/29/2013,218.7976191
4/30/2013,217.0089286
5/1/2013,215.220238
5/2/2013,213.4315477
5/3/2013,211.6428573
5/4/2013,209.8541664
5/5/2013,208.0654763
5/6/2013,206.2767859
5/7/2013,204.488095
5/8/2013,202.6994049
5/9/2013,200.9107143
5/10/2013,199.1220237
5/11/2013,197.3333334
5/12/2013,195.544643
5/13/2013,193.7559521
5/14/2013,191.967262
5/15/2013,188.6857143
5/16/2013,186.5331797
5/17/2013,184.3806451
5/18/2013,182.2281106
5/19/2013,180.075576
5/20/2013,177.9230414
5/21/2013,175.7705069
5/22/2013,173.6179723
5/23/2013,171.4654379
5/24/2013,169.3129033
5/25/2013,167.1603687
5/26/2013,165.0078341
5/27/2013,162.8552996
5/28/2013,160.702765
5/29/2013,158.5502304
5/30/2013,156.3976959
5/31/2013,154.2451613
6/1/2013,152.0926267
6/2/2013,149.9400921
6/3/2013,147.7875576
6/4/2013,146.9915164
6/5/2013,146.3988767
6/6/2013,145.806237
6/7/2013,145.2135973
6/8/2013,144.6209576
6/9/2013,144.0283184
6/10/2013,143.4356786
6/11/2013,142.8430389
6/12/2013,142.2503991
6/13/2013,141.6577594
6/14/2013,141.0651196
6/15/2013,140.4724799
6/16/2013,139.87984
6/17/2013,139.2872004
6/18/2013,138.6945606
6/19/2013,138.1019209
6/20/2013,137.5092816
6/21/2013,136.9166419
6/22/2013,136.324002
6/23/2013,135.7313626
6/24/2013,135.1387227
6/25/2013,134.546083
6/26/2013,133.9534433
6/27/2013,133.3608034
6/28/2013,132.7681639
6/29/2013,132.175524
6/30/2013,131.5828843
7/1/2013,130.990245
7/2/2013,130.3976053
7/3/2013,129.8049654
7/4/2013,129.2123259
7/5/2013,128.619686
7/6/2013,128.0270463
7/7/2013,127.4344064
7/8/2013,126.8417667
7/9/2013,126.2491271
7/10/2013,125.6564874
7/11/2013,125.0638476
7/12/2013,124.4712084
7/13/2013,123.8785686
7/14/2013,123.2859289
7/15/2013,122.6932891
7/16/2013,122.1006494
7/17/2013,119.5571429
7/18/2013,117.7873271
7/19/2013,116.0175116
7/20/2013,114.2476959
7/21/2013,112.4778801
7/22/2013,110.7080646
7/23/2013,108.9382489
7/24/2013,107.1684331
7/25/2013,105.3986176
7/26/2013,103.6288019
7/27/2013,101.8589861
7/28/2013,100.0891706
7/29/2013,98.31935486
7/30/2013,96.54953914
7/31/2013,94.77972357
8/1/2013,93.00990786
8/2/2013,91.24009214
8/3/2013,89.47027643
8/4/2013,87.70046086
8/5/2013,85.93064514
8/6/2013,85.59008114
8/7/2013,85.90393886
8/8/2013,86.21779686
8/9/2013,86.53165443
8/10/2013,86.84551257
8/11/2013,87.15937014
8/12/2013,87.473228
8/13/2013,87.78708571
8/14/2013,88.10094371
8/15/2013,88.41480129
8/16/2013,88.72865929
8/17/2013,89.042517
8/18/2013,89.35637486
8/19/2013,89.67023257
8/20/2013,89.98409057
8/21/2013,90.297948
8/22/2013,90.611806
8/23/2013,90.92566371
8/24/2013,91.23952171
8/25/2013,91.55337943
8/26/2013,91.86723743
8/27/2013,92.181095
8/28/2013,92.49495271
8/29/2013,92.80881071
8/30/2013,93.12266829
8/31/2013,93.43652643
9/1/2013,93.750384
9/2/2013,94.06424186
9/3/2013,94.37809943
9/4/2013,94.69195757
9/5/2013,95.00581514
9/6/2013,95.319673
9/7/2013,95.63353086
9/8/2013,95.94738871
9/9/2013,96.26124629
9/10/2013,96.57510443
9/11/2013,96.88896186
9/12/2013,97.20281971
9/13/2013,97.51667757
9/14/2013,97.83053557
9/15/2013,98.14439314
9/16/2013,98.45825129
9/17/2013,98.57142857
9/18/2013,97.56488729
9/19/2013,96.55834643
9/20/2013,95.55180514
9/21/2013,94.54526443
9/22/2013,93.53872314
9/23/2013,92.53218229
9/24/2013,91.525641
9/25/2013,90.51909971
9/26/2013,89.51255886
9/27/2013,88.50601757
9/28/2013,87.49947686
9/29/2013,86.49293557
9/30/2013,85.48639471
10/1/2013,84.47985343
10/2/2013,84.26859286
10/3/2013,84.78529629
10/4/2013,85.30199914
10/5/2013,85.81870186
10/6/2013,86.335405
10/7/2013,86.85210857
10/8/2013,87.36881143
10/9/2013,87.88551443
10/10/2013,88.40221771
10/11/2013,88.91892057
10/12/2013,89.43562343
10/13/2013,89.95232629
10/14/2013,90.46902986
10/15/2013,90.985733
10/16/2013,91.50243586
10/17/2013,92.019139
10/18/2013,92.53584214
10/19/2013,93.05254514
10/20/2013,93.569248
10/21/2013,94.08595143
10/22/2013,94.60265429
10/23/2013,95.11935714
10/24/2013,95.63606057
10/25/2013,96.15276343
10/26/2013,96.66946629
10/27/2013,97.18616943
10/28/2013,97.70287286
10/29/2013,98.21957557
10/30/2013,98.73627857
10/31/2013,99.25298186
11/1/2013,99.76968486
11/2/2013,100.2863877
11/3/2013,100.8030907
11/4/2013,101.3197937
11/5/2013,101.8364969
11/6/2013,102.3531997
11/7/2013,102.8699034
11/8/2013,103.3866064
11/9/2013,103.9033094
11/10/2013,104.4200121
11/11/2013,104.9367156
11/12/2013,105.4534184
11/13/2013,109.351847
11/14/2013,113.2502754
11/15/2013,117.1487041
11/16/2013,121.0471321
11/17/2013,124.9455607
11/18/2013,128.8439896
11/19/2013,133.126934
11/20/2013,137.4098783
11/21/2013,141.6928227
11/22/2013,145.975767
11/23/2013,150.2587116
11/24/2013,154.541656
11/25/2013,158.8246003
11/26/2013,163.1075449
11/27/2013,167.390489
11/28/2013,171.6734334
11/29/2013,175.9563783
11/30/2013,180.2393227
12/1/2013,184.5222669
12/2/2013,188.8052114
12/3/2013,193.0881557
12/4/2013,197.1828387
12/5/2013,198.7220394
12/6/2013,200.2612399
12/7/2013,201.8004409
12/8/2013,203.3396417
12/9/2013,204.8788426
12/10/2013,206.4180429
12/11/2013,207.9572437
