date,NH4
3/10/2011,10.050772
3/11/2011,9.980587
3/12/2011,9.910403
3/13/2011,9.840219
3/14/2011,9.770035
3/15/2011,9.699851
3/16/2011,9.629666
3/17/2011,9.559482
3/18/2011,9.489298
3/19/2011,9.419114
3/20/2011,9.34893
3/21/2011,9.278746
3/22/2011,9.188153
3/23/2011,9.097561
3/24/2011,9.006969
3/25/2011,8.916376
3/26/2011,8.825784
3/27/2011,8.735192
3/28/2011,8.644599
3/29/2011,8.554007
3/30/2011,8.463415
3/31/2011,8.372822
4/1/2011,8.28223
4/2/2011,8.191638
4/3/2011,8.101045
4/4/2011,8.010453
4/5/2011,7.919861
4/6/2011,7.829268
4/7/2011,7.738676
4/8/2011,7.648084
4/9/2011,7.557491
4/10/2011,7.466899
4/11/2011,7.376307
4/12/2011,7.285714
4/13/2011,7.195122
4/14/2011,7.10453
4/15/2011,7.013937
4/16/2011,6.923345
4/17/2011,6.832753
4/18/2011,6.74216
4/19/2011,6.804422
4/20/2011,6.960464
4/21/2011,7.116507
4/22/2011,7.272549
4/23/2011,7.428591
4/24/2011,7.584634
4/25/2011,7.740676
4/26/2011,7.896719
4/27/2011,8.052761
4/28/2011,8.208804
4/29/2011,8.364846
4/30/2011,8.520888
5/1/2011,8.676931
5/2/2011,8.832973
5/3/2011,8.989016
5/4/2011,9.145058
5/5/2011,9.3011
5/6/2011,9.457143
5/7/2011,9.613185
5/8/2011,9.769228
5/9/2011,9.92527
5/10/2011,10.122598
5/11/2011,10.319926
5/12/2011,10.517254
5/13/2011,10.714582
5/14/2011,10.91191
5/15/2011,11.109238
5/16/2011,11.306565
5/17/2011,11.503893
5/18/2011,11.701221
5/19/2011,11.898549
5/20/2011,12.095877
5/21/2011,12.293205
5/22/2011,12.490533
5/23/2011,12.687861
5/24/2011,12.736289
5/25/2011,12.64288
5/26/2011,12.549472
5/27/2011,12.456064
5/28/2011,12.362655
5/29/2011,12.269247
5/30/2011,12.175839
5/31/2011,12.08243
6/1/2011,11.989022
6/2/2011,11.895614
6/3/2011,11.802205
6/4/2011,11.708797
6/5/2011,11.615388
6/6/2011,11.52198
6/7/2011,11.428571
6/8/2011,11.361224
6/9/2011,11.293877
6/10/2011,11.22653
6/11/2011,11.159184
6/12/2011,11.091837
6/13/2011,11.02449
6/14/2011,10.957143
6/15/2011,10.889796
6/16/2011,10.822449
6/17/2011,10.755102
6/18/2011,10.687755
6/19/2011,10.620408
6/20/2011,10.553061
6/21/2011,10.485714
6/22/2011,10.418367
6/23/2011,10.35102
6/24/2011,10.283673
6/25/2011,10.216327
6/26/2011,10.14898
6/27/2011,10.081633
6/28/2011,10.014286
6/29/2011,9.946939
6/30/2011,9.879592
7/1/2011,9.812245
7/2/2011,9.744898
7/3/2011,9.677551
7/4/2011,9.610204
7/5/2011,9.542857
7/6/2011,9.47551
7/7/2011,9.408163
7/8/2011,9.340816
7/9/2011,9.27347
7/10/2011,9.206123
7/11/2011,9.138776
7/12/2011,9.071429
7/13/2011,8.95805
7/14/2011,8.844671
7/15/2011,8.731292
7/16/2011,8.617914
7/17/2011,8.504535
7/18/2011,8.391157
7/19/2011,8.277778
7/20/2011,8.164399
7/21/2011,8.05102
7/22/2011,7.937642
7/23/2011,7.824263
7/24/2011,7.710884
7/25/2011,7.597506
7/26/2011,7.484127
7/27/2011,7.370748
7/28/2011,7.25737
7/29/2011,7.143991
7/30/2011,7.030612
7/31/2011,6.917233
8/1/2011,6.803855
8/2/2011,6.690476
8/3/2011,6.689915
8/4/2011,6.689355
8/5/2011,6.688794
8/6/2011,6.688233
8/7/2011,6.687673
8/8/2011,6.687112
8/9/2011,6.686551
8/10/2011,6.68599
8/11/2011,6.68543
8/12/2011,6.684869
8/13/2011,6.684308
8/14/2011,6.683747
8/15/2011,6.683187
8/16/2011,6.682626
8/17/2011,6.682065
8/18/2011,6.681504
8/19/2011,6.680944
8/20/2011,6.680383
8/21/2011,6.679822
8/22/2011,6.679262
8/23/2011,6.678701
8/24/2011,6.67814
8/25/2011,6.677579
8/26/2011,6.677019
8/27/2011,6.676458
8/28/2011,6.675897
8/29/2011,6.675336
8/30/2011,6.674776
8/31/2011,6.674215
9/1/2011,6.673654
9/2/2011,6.673093
9/3/2011,6.672533
9/4/2011,6.671972
9/5/2011,6.671411
9/6/2011,6.670851
9/7/2011,6.67029
9/8/2011,6.669729
9/9/2011,6.669169
9/10/2011,6.668608
9/11/2011,6.668047
9/12/2011,6.667486
9/13/2011,6.666926
9/14/2011,6.666365
9/15/2011,6.665804
9/16/2011,6.665243
9/17/2011,6.664683
9/18/2011,6.664122
9/19/2011,6.663561
9/20/2011,6.679582
9/21/2011,6.695603
9/22/2011,6.711624
9/23/2011,6.727645
9/24/2011,6.743666
9/25/2011,6.759686
9/26/2011,6.775707
9/27/2011,6.791728
9/28/2011,6.807749
9/29/2011,6.82377
9/30/2011,6.839791
10/1/2011,6.855812
10/2/2011,6.871833
10/3/2011,6.887854
10/4/2011,6.903875
10/5/2011,6.919896
10/6/2011,6.935916
10/7/2011,6.951937
10/8/2011,6.967958
10/9/2011,6.983979
10/10/2011,7
10/11/2011,7.011565
10/12/2011,7.023129
10/13/2011,7.034694
10/14/2011,7.046259
10/15/2011,7.057823
10/16/2011,7.069388
10/17/2011,7.080952
10/18/2011,7.092517
10/19/2011,7.104082
10/20/2011,7.115646
10/21/2011,7.127211
10/22/2011,7.138776
10/23/2011,7.15034
10/24/2011,7.161905
10/25/2011,7.173469
10/26/2011,7.185034
10/27/2011,7.196599
10/28/2011,7.208163
10/29/2011,7.219728
10/30/2011,7.231292
10/31/2011,7.242857
11/1/2011,7.254422
11/2/2011,7.265986
11/3/2011,7.277551
11/4/2011,7.289116
11/5/2011,7.30068
11/6/2011,7.312245
11/7/2011,7.32381
11/8/2011,7.335374
11/9/2011,7.346939
11/10/2011,7.358503
11/11/2011,7.370068
11/12/2011,7.381633
11/13/2011,7.393197
11/14/2011,7.404762
11/15/2011,7.41156
11/16/2011,7.381195
11/17/2011,7.35083
11/18/2011,7.320465
11/19/2011,7.290099
11/20/2011,7.259734
11/21/2011,7.229369
11/22/2011,7.199004
11/23/2011,7.168639
11/24/2011,7.138274
11/25/2011,7.107908
11/26/2011,7.077543
11/27/2011,7.047178
11/28/2011,7.016813
11/29/2011,6.986448
11/30/2011,6.956082
12/1/2011,6.925717
12/2/2011,6.895352
12/3/2011,6.864987
12/4/2011,6.834622
12/5/2011,6.804256
12/6/2011,6.818935
12/7/2011,6.843685
12/8/2011,6.868435
12/9/2011,6.893185
12/10/2011,6.917935
12/11/2011,6.942685
12/12/2011,6.967436
12/13/2011,6.992186
12/14/2011,7.016936
12/15/2011,7.041686
12/16/2011,7.066436
12/17/2011,7.091186
12/18/2011,7.115936
12/19/2011,7.140686
12/20/2011,7.165436
12/21/2011,7.190186
12/22/2011,7.214936
12/23/2011,7.239686
12/24/2011,7.264437
12/25/2011,7.289187
12/26/2011,7.313937
12/27/2011,7.338687
12/28/2011,7.363437
12/29/2011,7.388187
12/30/2011,7.412937
12/31/2011,7.437687
1/1/2012,7.462437
1/2/2012,7.487187
1/3/2012,7.511938
1/4/2012,7.536688
1/5/2012,7.561438
1/6/2012,7.586188
1/7/2012,7.610938
1/8/2012,7.635688
1/9/2012,7.660438
1/10/2012,7.685188
1/11/2012,7.709939
1/12/2012,7.734689
1/13/2012,7.759439
1/14/2012,7.784189
1/15/2012,7.808939
1/16/2012,7.833689
1/17/2012,7.858439
1/18/2012,7.883189
1/19/2012,7.907939
1/20/2012,7.932689
1/21/2012,7.957439
1/22/2012,7.982189
1/23/2012,8.00694
1/24/2012,7.895238
1/25/2012,7.900366
1/26/2012,7.905494
1/27/2012,7.910623
1/28/2012,7.915751
1/29/2012,7.920879
1/30/2012,7.926007
1/31/2012,7.931136
2/1/2012,7.936264
2/2/2012,7.941392
2/3/2012,7.94652
2/4/2012,7.951648
2/5/2012,7.956777
2/6/2012,7.961905
2/7/2012,7.880399
2/8/2012,7.938498
2/9/2012,7.996597
2/10/2012,8.054696
2/11/2012,8.112795
2/12/2012,8.170894
2/13/2012,8.228993
2/14/2012,8.287092
2/15/2012,8.345191
2/16/2012,8.40329
2/17/2012,8.461389
2/18/2012,8.519488
2/19/2012,8.577587
2/20/2012,8.635686
2/21/2012,8.693785
2/22/2012,8.751884
2/23/2012,8.809983
2/24/2012,8.868082
2/25/2012,8.926181
2/26/2012,8.98428
2/27/2012,9.042379
2/28/2012,9.100478
2/29/2012,9.158577
3/1/2012,9.216676
3/2/2012,9.274775
3/3/2012,9.332874
3/4/2012,9.390973
3/5/2012,9.449072
3/6/2012,9.507171
3/7/2012,9.56527
3/8/2012,9.623369
3/9/2012,9.681468
3/10/2012,9.739567
3/11/2012,9.797666
3/12/2012,9.855765
3/13/2012,9.913864
3/14/2012,9.971963
3/15/2012,10.030062
3/16/2012,10.088161
3/17/2012,10.146261
3/18/2012,10.204359
3/19/2012,10.262459
3/20/2012,10.234694
3/21/2012,10.13002
3/22/2012,10.025346
3/23/2012,9.920672
3/24/2012,9.815997
3/25/2012,9.711323
3/26/2012,9.606649
3/27/2012,9.501975
3/28/2012,9.397301
3/29/2012,9.292627
3/30/2012,9.187953
3/31/2012,9.083279
4/1/2012,8.978604
4/2/2012,8.87393
4/3/2012,8.826107
4/4/2012,8.808897
4/5/2012,8.791686
4/6/2012,8.774476
4/7/2012,8.757265
4/8/2012,8.740055
4/9/2012,8.722844
4/10/2012,8.705633
4/11/2012,8.688423
4/12/2012,8.671212
4/13/2012,8.654002
4/14/2012,8.636791
4/15/2012,8.619581
4/16/2012,8.60237
4/17/2012,8.585159
4/18/2012,8.567949
4/19/2012,8.550738
4/20/2012,8.533528
4/21/2012,8.516317
4/22/2012,8.499107
4/23/2012,8.481896
4/24/2012,8.464685
4/25/2012,8.447475
4/26/2012,8.430264
4/27/2012,8.413054
4/28/2012,8.395843
4/29/2012,8.378633
4/30/2012,8.361422
5/1/2012,8.344211
5/2/2012,8.327001
5/3/2012,8.30979
5/4/2012,8.29258
5/5/2012,8.275369
5/6/2012,8.258159
5/7/2012,8.240948
5/8/2012,8.223738
5/9/2012,8.206527
5/10/2012,8.189316
5/11/2012,8.172106
5/12/2012,8.154895
5/13/2012,8.137685
5/14/2012,8.120474
5/15/2012,8.103263
5/16/2012,8.086053
5/17/2012,8.068842
5/18/2012,8.051632
5/19/2012,8.034421
5/20/2012,8.017211
5/21/2012,8
5/22/2012,8.108843
5/23/2012,8.217687
5/24/2012,8.326531
5/25/2012,8.435374
5/26/2012,8.544218
5/27/2012,8.653061
5/28/2012,8.761905
5/29/2012,8.870748
5/30/2012,8.979592
5/31/2012,9.088435
6/1/2012,9.197279
6/2/2012,9.306122
6/3/2012,9.414966
6/4/2012,9.52381
6/5/2012,9.632653
6/6/2012,9.741497
6/7/2012,9.85034
6/8/2012,9.959184
6/9/2012,10.068027
6/10/2012,10.176871
6/11/2012,10.285714
6/12/2012,10.291872
6/13/2012,10.29803
6/14/2012,10.304188
6/15/2012,10.310346
6/16/2012,10.316504
6/17/2012,10.322661
6/18/2012,10.32882
6/19/2012,10.334977
6/20/2012,10.341135
6/21/2012,10.347293
6/22/2012,10.353451
6/23/2012,10.359609
6/24/2012,10.365767
6/25/2012,10.371925
6/26/2012,10.378082
6/27/2012,10.38424
6/28/2012,10.390398
6/29/2012,10.396556
6/30/2012,10.402714
7/1/2012,10.408872
7/2/2012,10.41503
7/3/2012,10.421188
7/4/2012,10.427345
7/5/2012,10.433503
7/6/2012,10.439661
7/7/2012,10.445819
7/8/2012,10.451977
7/9/2012,10.458135
7/10/2012,10.464293
7/11/2012,10.470451
7/12/2012,10.476609
7/13/2012,10.482766
7/14/2012,10.488924
7/15/2012,10.495082
7/16/2012,10.50124
7/17/2012,10.460459
7/18/2012,10.458227
7/19/2012,10.455995
7/20/2012,10.453763
7/21/2012,10.451531
7/22/2012,10.449299
7/23/2012,10.447066
7/24/2012,10.444834
7/25/2012,10.442602
7/26/2012,10.44037
7/27/2012,10.438138
7/28/2012,10.435906
7/29/2012,10.433674
7/30/2012,10.431441
7/31/2012,10.429209
8/1/2012,10.426977
8/2/2012,10.424745
8/3/2012,10.422513
8/4/2012,10.420281
8/5/2012,10.418049
8/6/2012,10.415816
8/7/2012,10.413584
8/8/2012,10.411352
8/9/2012,10.40912
8/10/2012,10.406888
8/11/2012,10.404656
8/12/2012,10.402424
8/13/2012,10.400191
8/14/2012,10.476191
8/15/2012,10.698753
8/16/2012,10.921315
8/17/2012,11.143877
8/18/2012,11.36644
8/19/2012,11.589002
8/20/2012,11.811565
8/21/2012,12.034127
8/22/2012,12.256689
8/23/2012,12.479252
8/24/2012,12.701814
8/25/2012,12.924376
8/26/2012,13.146939
8/27/2012,13.369501
8/28/2012,13.592064
8/29/2012,13.814626
8/30/2012,14.037188
8/31/2012,14.259751
9/1/2012,14.482313
9/2/2012,14.704875
9/3/2012,14.927438
9/4/2012,15.15
9/5/2012,15.372562
9/6/2012,15.595125
9/7/2012,15.817687
9/8/2012,16.040249
9/9/2012,16.262812
9/10/2012,16.485374
9/11/2012,16.707937
9/12/2012,16.930499
9/13/2012,17.153061
9/14/2012,17.375623
9/15/2012,17.598186
9/16/2012,17.820748
9/17/2012,18.043311
9/18/2012,18.265873
9/19/2012,18.30034
9/20/2012,18.682668
9/21/2012,19.064996
9/22/2012,19.447323
9/23/2012,19.829651
9/24/2012,20.211979
9/25/2012,20.594306
9/26/2012,20.976634
9/27/2012,21.358962
9/28/2012,21.741289
9/29/2012,22.123617
9/30/2012,22.505945
10/1/2012,22.888273
10/2/2012,23.2706
10/3/2012,23.652928
10/4/2012,24.035256
10/5/2012,24.417584
10/6/2012,24.799911
10/7/2012,25.182239
10/8/2012,25.564567
10/9/2012,26.083483
10/10/2012,25.896083
10/11/2012,25.708683
10/12/2012,25.521283
10/13/2012,25.333883
10/14/2012,25.146482
10/15/2012,24.959082
10/16/2012,24.771682
10/17/2012,24.584282
10/18/2012,24.396882
10/19/2012,24.209481
10/20/2012,24.022081
10/21/2012,23.834681
10/22/2012,23.647281
10/23/2012,23.459881
10/24/2012,23.272481
10/25/2012,23.085081
10/26/2012,22.89768
10/27/2012,22.71028
10/28/2012,22.52288
10/29/2012,22.33548
10/30/2012,22.14808
10/31/2012,21.960679
11/1/2012,21.773279
11/2/2012,21.585879
11/3/2012,21.398479
11/4/2012,21.211079
11/5/2012,21.023679
11/6/2012,20.836278
11/7/2012,20.648878
11/8/2012,20.461478
11/9/2012,20.274078
11/10/2012,20.086678
11/11/2012,19.899277
11/12/2012,19.711877
11/13/2012,19.524477
11/14/2012,19.337077
11/15/2012,19.149677
11/16/2012,18.962277
11/17/2012,18.774876
11/18/2012,18.587476
11/19/2012,18.400076
11/20/2012,18.212676
11/21/2012,18.025276
11/22/2012,17.837876
11/23/2012,17.650475
11/24/2012,17.463075
11/25/2012,17.275675
11/26/2012,17.088275
11/27/2012,16.897959
11/28/2012,16.469388
11/29/2012,16.040816
11/30/2012,15.612245
12/1/2012,15.183673
12/2/2012,14.755102
12/3/2012,14.326531
12/4/2012,13.897959
12/5/2012,13.469388
12/6/2012,13.040816
12/7/2012,12.612245
12/8/2012,12.183673
12/9/2012,11.755102
12/10/2012,11.326531
12/11/2012,10.795918
12/12/2012,10.882653
12/13/2012,10.969388
12/14/2012,11.056122
12/15/2012,11.142857
12/16/2012,11.229592
12/17/2012,11.316327
12/18/2012,11.403061
12/19/2012,11.489796
12/20/2012,11.576531
12/21/2012,11.663265
12/22/2012,11.75
12/23/2012,11.836735
12/24/2012,11.923469
12/25/2012,12.010204
12/26/2012,12.096939
12/27/2012,12.183674
12/28/2012,12.270408
12/29/2012,12.357143
12/30/2012,12.443877
12/31/2012,12.530612
1/1/2013,12.617347
1/2/2013,12.704082
1/3/2013,12.790816
1/4/2013,12.877551
1/5/2013,12.964286
1/6/2013,13.05102
1/7/2013,13.137755
1/8/2013,13.297619
1/9/2013,13.20028
1/10/2013,13.102941
1/11/2013,13.005602
1/12/2013,12.908263
1/13/2013,12.810924
1/14/2013,12.713585
1/15/2013,12.616246
1/16/2013,12.518907
1/17/2013,12.421569
1/18/2013,12.32423
1/19/2013,12.226891
1/20/2013,12.129552
1/21/2013,12.032213
1/22/2013,11.934874
1/23/2013,11.837535
1/24/2013,11.740196
1/25/2013,11.642857
1/26/2013,11.545518
1/27/2013,11.448179
1/28/2013,11.35084
1/29/2013,11.253501
1/30/2013,11.156162
1/31/2013,11.058823
2/1/2013,10.961484
2/2/2013,10.864145
2/3/2013,10.766807
2/4/2013,10.669468
2/5/2013,10.572129
2/6/2013,10.47479
2/7/2013,10.377451
2/8/2013,10.280112
2/9/2013,10.182773
2/10/2013,10.085434
2/11/2013,9.988095
2/12/2013,10.055195
2/13/2013,10.100649
2/14/2013,10.146104
2/15/2013,10.191558
2/16/2013,10.237013
2/17/2013,10.282467
2/18/2013,10.327922
2/19/2013,10.373376
2/20/2013,10.418831
2/21/2013,10.464286
2/22/2013,10.50974
2/23/2013,10.555195
2/24/2013,10.600649
2/25/2013,10.646104
2/26/2013,10.691558
2/27/2013,10.737013
2/28/2013,10.782467
3/1/2013,10.827922
3/2/2013,10.873376
3/3/2013,10.918831
3/4/2013,10.964286
3/5/2013,11.00974
3/6/2013,11.055195
3/7/2013,11.100649
3/8/2013,11.146104
3/9/2013,11.191558
3/10/2013,11.237013
3/11/2013,11.282467
3/12/2013,11.327922
3/13/2013,11.373376
3/14/2013,11.418831
3/15/2013,11.464286
3/16/2013,11.50974
3/17/2013,11.555195
3/18/2013,11.600649
3/19/2013,11.646104
3/20/2013,11.691558
3/21/2013,11.737013
3/22/2013,11.782467
3/23/2013,11.827922
3/24/2013,11.873376
3/25/2013,11.918831
3/26/2013,11.964286
3/27/2013,12.00974
3/28/2013,11.642857
3/29/2013,11.211309
3/30/2013,10.779762
3/31/2013,10.348214
4/1/2013,9.916667
4/2/2013,9.485119
4/3/2013,9.053571
4/4/2013,8.622024
4/5/2013,8.190476
4/6/2013,7.758929
4/7/2013,7.327381
4/8/2013,6.895833
4/9/2013,6.952381
4/10/2013,7.151786
4/11/2013,7.351191
4/12/2013,7.550595
4/13/2013,7.75
4/14/2013,7.949405
4/15/2013,8.14881
4/16/2013,8.348214
4/17/2013,8.547619
4/18/2013,8.747024
4/19/2013,8.946428
4/20/2013,9.145833
4/21/2013,9.345238
4/22/2013,9.544643
4/23/2013,9.744048
4/24/2013,9.943452
4/25/2013,10.142857
4/26/2013,10.342262
4/27/2013,10.541667
4/28/2013,10.741071
4/29/2013,10.940476
4/30/2013,11.139881
5/1/2013,11.339286
5/2/2013,11.538691
5/3/2013,11.738095
5/4/2013,11.9375
5/5/2013,12.136905
5/6/2013,12.33631
5/7/2013,12.535714
5/8/2013,12.735119
5/9/2013,12.934524
5/10/2013,13.133928
5/11/2013,13.333333
5/12/2013,13.532738
5/13/2013,13.732143
5/14/2013,13.931548
5/15/2013,13.942857
5/16/2013,13.854608
5/17/2013,13.766359
5/18/2013,13.678111
5/19/2013,13.589862
5/20/2013,13.501613
5/21/2013,13.413364
5/22/2013,13.325115
5/23/2013,13.236866
5/24/2013,13.148618
5/25/2013,13.060369
5/26/2013,12.97212
5/27/2013,12.883871
5/28/2013,12.795622
5/29/2013,12.707373
5/30/2013,12.619124
5/31/2013,12.530876
6/1/2013,12.442627
6/2/2013,12.354378
6/3/2013,12.266129
6/4/2013,12.355153
6/5/2013,12.554721
6/6/2013,12.754289
6/7/2013,12.953857
6/8/2013,13.153425
6/9/2013,13.352994
6/10/2013,13.552562
6/11/2013,13.75213
6/12/2013,13.951698
6/13/2013,14.151266
6/14/2013,14.350834
6/15/2013,14.550402
6/16/2013,14.74997
6/17/2013,14.949538
6/18/2013,15.149106
6/19/2013,15.348674
6/20/2013,15.548242
6/21/2013,15.747811
6/22/2013,15.947379
6/23/2013,16.146947
6/24/2013,16.346515
6/25/2013,16.546083
6/26/2013,16.745651
6/27/2013,16.945219
6/28/2013,17.144787
6/29/2013,17.344355
6/30/2013,17.543923
7/1/2013,17.743492
7/2/2013,17.94306
7/3/2013,18.142628
7/4/2013,18.342196
7/5/2013,18.541764
7/6/2013,18.741332
7/7/2013,18.9409
7/8/2013,19.140468
7/9/2013,19.340036
7/10/2013,19.539604
7/11/2013,19.739172
7/12/2013,19.938741
7/13/2013,20.138309
7/14/2013,20.337877
7/15/2013,20.537445
7/16/2013,20.737013
7/17/2013,20.714286
7/18/2013,20.5
7/19/2013,20.285714
7/20/2013,20.071429
7/21/2013,19.857143
7/22/2013,19.642857
7/23/2013,19.428571
7/24/2013,19.214286
7/25/2013,19
7/26/2013,18.785714
7/27/2013,18.571429
7/28/2013,18.357143
7/29/2013,18.142857
7/30/2013,17.928571
7/31/2013,17.714286
8/1/2013,17.5
8/2/2013,17.285714
8/3/2013,17.071429
8/4/2013,16.857143
8/5/2013,16.642857
8/6/2013,16.540816
8/7/2013,16.583333
8/8/2013,16.62585
8/9/2013,16.668367
8/10/2013,16.710884
8/11/2013,16.753401
8/12/2013,16.795918
8/13/2013,16.838435
8/14/2013,16.880952
8/15/2013,16.923469
8/16/2013,16.965986
8/17/2013,17.008503
8/18/2013,17.05102
8/19/2013,17.093537
8/20/2013,17.136054
8/21/2013,17.178571
8/22/2013,17.221088
8/23/2013,17.263605
8/24/2013,17.306122
8/25/2013,17.348639
8/26/2013,17.391157
8/27/2013,17.433673
8/28/2013,17.47619
8/29/2013,17.518708
8/30/2013,17.561224
8/31/2013,17.603741
9/1/2013,17.646259
9/2/2013,17.688776
9/3/2013,17.731292
9/4/2013,17.77381
9/5/2013,17.816327
9/6/2013,17.858843
9/7/2013,17.901361
9/8/2013,17.943878
9/9/2013,17.986395
9/10/2013,18.028912
9/11/2013,18.071429
9/12/2013,18.113946
9/13/2013,18.156463
9/14/2013,18.19898
9/15/2013,18.241497
9/16/2013,18.284014
9/17/2013,18.419643
9/18/2013,17.875
9/19/2013,17.330357
9/20/2013,16.785714
9/21/2013,16.241072
9/22/2013,15.696429
9/23/2013,15.151786
9/24/2013,14.607143
9/25/2013,14.0625
9/26/2013,13.517857
9/27/2013,12.973214
9/28/2013,12.428572
9/29/2013,11.883929
9/30/2013,11.339286
10/1/2013,10.794643
10/2/2013,10.800383
10/3/2013,10.691951
10/4/2013,10.583519
10/5/2013,10.475087
10/6/2013,10.366655
10/7/2013,10.258223
10/8/2013,10.149791
10/9/2013,10.041359
10/10/2013,9.932927
10/11/2013,9.824495
10/12/2013,9.716063
10/13/2013,9.607631
10/14/2013,9.4992
10/15/2013,9.390768
10/16/2013,9.282335
10/17/2013,9.173904
10/18/2013,9.065472
10/19/2013,8.95704
10/20/2013,8.848608
10/21/2013,8.740176
10/22/2013,8.631744
10/23/2013,8.523312
10/24/2013,8.41488
10/25/2013,8.306448
10/26/2013,8.198016
10/27/2013,8.089584
10/28/2013,7.981153
10/29/2013,7.87272
10/30/2013,7.764288
10/31/2013,7.655857
11/1/2013,7.547425
11/2/2013,7.438993
11/3/2013,7.330561
11/4/2013,7.222129
11/5/2013,7.113697
11/6/2013,7.005265
11/7/2013,6.896833
11/8/2013,6.788401
11/9/2013,6.679969
11/10/2013,6.571537
11/11/2013,6.463105
11/12/2013,6.354673
11/13/2013,6.346427
11/14/2013,6.33818
11/15/2013,6.329934
11/16/2013,6.321687
11/17/2013,6.313441
11/18/2013,6.305195
11/19/2013,6.415287
11/20/2013,6.525379
11/21/2013,6.635471
11/22/2013,6.745563
11/23/2013,6.855655
11/24/2013,6.965747
11/25/2013,7.075839
11/26/2013,7.185931
11/27/2013,7.296023
11/28/2013,7.406114
11/29/2013,7.516207
11/30/2013,7.626299
12/1/2013,7.736391
12/2/2013,7.846483
12/3/2013,7.956575
12/4/2013,8.039867
12/5/2013,8.142452
12/6/2013,8.245037
12/7/2013,8.347622
12/8/2013,8.450207
12/9/2013,8.552792
12/10/2013,8.655376
12/11/2013,8.757961
12/12/2013,8.860546
12/13/2013,8.963131
12/14/2013,9.065716
12/15/2013,9.168301
12/16/2013,9.270886
12/17/2013,9.373471
12/18/2013,9.476055
12/19/2013,9.57864
12/20/2013,9.681225
12/21/2013,9.78381
12/22/2013,9.886395
12/23/2013,9.98898
12/24/2013,10.091565
12/25/2013,10.194149
12/26/2013,10.296734
12/27/2013,10.399319
12/28/2013,10.501904
12/29/2013,10.604489
12/30/2013,10.707074
12/31/2013,10.809659
1/1/2014,10.912244
1/2/2014,11.014828
1/3/2014,11.117414
1/4/2014,11.219999
1/5/2014,11.322583
1/6/2014,11.425168
1/7/2014,11.527753
1/8/2014,11.630338
1/9/2014,11.732923
1/10/2014,11.835508
1/11/2014,11.938093
1/12/2014,12.040678
1/13/2014,12.143262
1/14/2014,12.245847
1/15/2014,12.232607
1/16/2014,12.093785
1/17/2014,11.954963
1/18/2014,11.816141
1/19/2014,11.677319
1/20/2014,11.538497
1/21/2014,11.399675
1/22/2014,11.260854
1/23/2014,11.122031
1/24/2014,10.98321
1/25/2014,10.844388
1/26/2014,10.705566
1/27/2014,10.566744
1/28/2014,10.427922
1/29/2014,10.2891
1/30/2014,10.150278
1/31/2014,10.011457
2/1/2014,9.872634
2/2/2014,9.733813
2/3/2014,9.594991
2/4/2014,9.456169
2/5/2014,9.418934
2/6/2014,9.460768
2/7/2014,9.502601
2/8/2014,9.544434
2/9/2014,9.586268
2/10/2014,9.628101
2/11/2014,9.669935
2/12/2014,9.711768
2/13/2014,9.753601
2/14/2014,9.795435
2/15/2014,9.837268
2/16/2014,9.879102
2/17/2014,9.920935
2/18/2014,9.962768
2/19/2014,10.004602
2/20/2014,10.046435
2/21/2014,10.088269
2/22/2014,10.130102
2/23/2014,10.171935
2/24/2014,10.213769
2/25/2014,10.255602
2/26/2014,10.297436
2/27/2014,10.339269
2/28/2014,10.381103
3/1/2014,10.422936
3/2/2014,10.464769
3/3/2014,10.506603
3/4/2014,10.548436
3/5/2014,10.59027
3/6/2014,10.632103
3/7/2014,10.673936
3/8/2014,10.71577
3/9/2014,10.757603
3/10/2014,10.799436
3/11/2014,10.84127
3/12/2014,10.869388
3/13/2014,10.876531
3/14/2014,10.883673
3/15/2014,10.890816
3/16/2014,10.897959
3/17/2014,10.905102
3/18/2014,10.912245
3/19/2014,10.919388
3/20/2014,10.926531
3/21/2014,10.933673
3/22/2014,10.940816
3/23/2014,10.947959
3/24/2014,10.955102
3/25/2014,10.962245
3/26/2014,10.969388
3/27/2014,10.976531
3/28/2014,10.983673
3/29/2014,10.990816
3/30/2014,10.997959
3/31/2014,11.005102
4/1/2014,11.012245
4/2/2014,11.019388
4/3/2014,11.026531
4/4/2014,11.033673
4/5/2014,11.040816
4/6/2014,11.047959
4/7/2014,11.055102
4/8/2014,11.062245
4/9/2014,11.069388
4/10/2014,11.076531
4/11/2014,11.083673
4/12/2014,11.090816
4/13/2014,11.097959
4/14/2014,11.105102
4/15/2014,11.112245
4/16/2014,11.205665
4/17/2014,11.425616
4/18/2014,11.645566
4/19/2014,11.865517
4/20/2014,12.085468
4/21/2014,12.305419
4/22/2014,12.442902
4/23/2014,12.580385
4/24/2014,12.717868
4/25/2014,12.855352
4/26/2014,12.992835
4/27/2014,13.130318
4/28/2014,13.267801
4/29/2014,13.405284
4/30/2014,13.542768
5/1/2014,13.680251
5/2/2014,13.817734
5/3/2014,13.955217
5/4/2014,14.0927
5/5/2014,14.230184
5/6/2014,14.367667
5/7/2014,14.50515
5/8/2014,14.642633
5/9/2014,14.780116
5/10/2014,14.9176
5/11/2014,15.055083
5/12/2014,15.192566
5/13/2014,15.330049
5/14/2014,15.360544
5/15/2014,15.108844
5/16/2014,14.857143
5/17/2014,14.605442
5/18/2014,14.353741
5/19/2014,14.102041
