Date,Netflows_acft
10-Dec-01,3194.962303
11-Dec-01,2434.428898
12-Dec-01,2736.020073
13-Dec-01,2543.402387
14-Dec-01,2935.580008
15-Dec-01,1911.498958
16-Dec-01,1723.899527
17-Dec-01,2220.488587
18-Dec-01,1833.983778
19-Dec-01,1605.663091
20-Dec-01,1291.337846
21-Dec-01,1600.823351
22-Dec-01,1426.11667
23-Dec-01,1197.14143
24-Dec-01,1347.391555
25-Dec-01,1633.31308
26-Dec-01,1454.421216
27-Dec-01,1270.173901
28-Dec-01,1107.745085
29-Dec-01,452.7933857
30-Dec-01,872.8986857
31-Dec-01,1604.810186
1-Jan-02,1112.624495
2-Jan-02,2164.335466
3-Jan-02,1959.598828
4-Jan-02,1555.817731
5-Jan-02,732.6057255
6-Jan-02,1429.290266
7-Jan-02,1517.556016
8-Jan-02,701.6036203
9-Jan-02,854.5314701
10-Jan-02,402.7100056
11-Jan-02,803.7538706
12-Jan-02,359.4697051
13-Jan-02,934.8037155
14-Jan-02,1092.789491
15-Jan-02,3061.055914
16-Jan-02,3397.259462
17-Jan-02,2996.413946
18-Jan-02,3166.439567
19-Jan-02,3029.697076
20-Jan-02,2950.872786
21-Jan-02,2429.807336
22-Jan-02,2553.835591
23-Jan-02,1148.08947
24-Jan-02,1548.875196
25-Jan-02,807.3440056
26-Jan-02,846.7958202
27-Jan-02,938.1558303
28-Jan-02,747.9976851
29-Jan-02,1086.382786
30-Jan-02,862.4853055
31-Jan-02,1212.335035
1-Feb-02,498.9890956
2-Feb-02,654.2574753
3-Feb-02,522.8506004
4-Feb-02,405.1100399
5-Feb-02,491.9873401
6-Feb-02,627.6984101
7-Feb-02,616.3726257
8-Feb-02,329.0031448
9-Feb-02,321.3865051
10-Feb-02,916.7340309
11-Feb-02,6376.178937
12-Feb-02,5155.552873
13-Feb-02,3790.686687
14-Feb-02,3242.625802
15-Feb-02,1751.529676
16-Feb-02,1324.938331
17-Feb-02,1217.174776
18-Feb-02,1034.871291
19-Feb-02,1485.661336
20-Feb-02,1022.49425
21-Feb-02,603.4600403
22-Feb-02,829.6385454
23-Feb-02,2886.428625
24-Feb-02,2613.737291
25-Feb-02,1360.125621
26-Feb-02,638.4688155
27-Feb-02,359.8465704
28-Feb-02,431.5302602
1-Mar-02,657.9666205
2-Mar-02,1039.453176
3-Mar-02,585.5490353
4-Mar-02,592.7094703
5-Mar-02,208.4857206
6-Mar-02,435.2394336
7-Mar-02,865.1233604
8-Mar-02,1731.873191
9-Mar-02,885.1567108
10-Mar-02,992.7219158
11-Mar-02,488.7542578
12-Mar-02,682.2844108
13-Mar-02,627.1232998
14-Mar-02,572.7952266
15-Mar-02,384.9181041
16-Mar-02,708.1690952
17-Mar-02,906.598427
18-Mar-02,901.9967023
19-Mar-02,485.7592237
20-Mar-02,345.8828039
21-Mar-02,537.9649454
22-Mar-02,-14.06296776
23-Mar-02,357.168895
24-Mar-02,793.6182367
25-Mar-02,308.4938021
26-Mar-02,394.6572304
27-Mar-02,1706.167019
28-Mar-02,1974.732668
29-Mar-02,1727.429728
30-Mar-02,1183.375844
31-Mar-02,423.2391394
1-Apr-02,524.4372483
2-Apr-02,504.9990174
3-Apr-02,456.4429953
4-Apr-02,692.6381594
5-Apr-02,516.2055907
6-Apr-02,356.2166833
7-Apr-02,114.9438549
8-Apr-02,329.7569122
9-Apr-02,241.7291247
10-Apr-02,36.29805635
11-Apr-02,332.5335662
12-Apr-02,797.108822
13-Apr-02,556.331743
14-Apr-02,573.588222
15-Apr-02,1032.470932
16-Apr-02,1489.072671
17-Apr-02,1104.134864
18-Apr-02,1043.122359
19-Apr-02,723.8780221
20-Apr-02,963.5244929
21-Apr-02,746.6287797
22-Apr-02,283.8782516
23-Apr-02,-2.45983532
24-Apr-02,-391.067102
25-Apr-02,325.5912207
26-Apr-02,319.6804223
27-Apr-02,249.1074978
28-Apr-02,195.8504694
29-Apr-02,-171.0574166
30-Apr-02,150.3686954
1-May-02,360.9767622
2-May-02,-68.5104612
3-May-02,273.3259606
4-May-02,679.705285
5-May-02,82.21572862
6-May-02,-46.92996675
7-May-02,89.39603806
8-May-02,202.4157903
9-May-02,266.3836953
10-May-02,24.89257823
11-May-02,-31.67680555
12-May-02,171.1955699
13-May-02,288.1625848
14-May-02,39.7688417
15-May-02,-233.1409274
16-May-02,223.8772716
17-May-02,440.2969701
18-May-02,317.9349569
19-May-02,958.8037253
20-May-02,809.9817146
21-May-02,520.3312502
22-May-02,521.3427888
23-May-02,441.8242757
24-May-02,217.113454
25-May-02,184.227176
26-May-02,354.1535856
27-May-02,264.7771261
28-May-02,-104.8677819
29-May-02,239.5866132
30-May-02,27.11426858
31-May-02,262.9919989
1-Jun-02,469.1569332
2-Jun-02,226.1385571
3-Jun-02,30.54560109
4-Jun-02,135.8099658
5-Jun-02,212.6308976
6-Jun-02,163.6781684
7-Jun-02,209.5961652
8-Jun-02,672.2872744
9-Jun-02,588.4447217
10-Jun-02,791.5749746
11-Jun-02,1032.768517
12-Jun-02,1985.027025
13-Jun-02,2202.398731
14-Jun-02,2445.298208
15-Jun-02,2851.776797
16-Jun-02,2773.96412
17-Jun-02,3805.542725
18-Jun-02,3676.139236
19-Jun-02,4600.926252
20-Jun-02,3861.794899
21-Jun-02,7144.348417
22-Jun-02,8883.739074
23-Jun-02,9031.569349
24-Jun-02,11303.94621
25-Jun-02,18476.5599
26-Jun-02,20964.68174
27-Jun-02,18240.80085
28-Jun-02,19672.80872
29-Jun-02,19512.62134
30-Jun-02,19657.93256
1-Jul-02,23143.43777
2-Jul-02,24314.51611
3-Jul-02,27641.55973
4-Jul-02,26458.60037
5-Jul-02,25846.9485
6-Jul-02,25622.2179
7-Jul-02,27361.44989
8-Jul-02,27443.96327
9-Jul-02,25941.7
10-Jul-02,24542.53917
11-Jul-02,22738.66498
12-Jul-02,26727.46361
13-Jul-02,27056.28832
14-Jul-02,24370.84756
15-Jul-02,24532.34464
16-Jul-02,22969.58446
17-Jul-02,21146.76791
18-Jul-02,19868.12447
19-Jul-02,19049.57347
20-Jul-02,16384.7216
21-Jul-02,17285.11159
22-Jul-02,22825.00695
23-Jul-02,22176.24409
24-Jul-02,20452.32448
25-Jul-02,18287.63199
26-Jul-02,17424.23415
27-Jul-02,15494.50696
28-Jul-02,16295.1269
29-Jul-02,13592.96518
30-Jul-02,14070.07627
31-Jul-02,13656.55619
1-Aug-02,10436.81998
2-Aug-02,11260.56741
3-Aug-02,9234.64046
4-Aug-02,9592.602705
5-Aug-02,12907.84444
6-Aug-02,11940.1543
7-Aug-02,12028.34051
8-Aug-02,10718.02077
9-Aug-02,9044.38314
10-Aug-02,8008.99614
11-Aug-02,8473.849199
12-Aug-02,8627.272925
13-Aug-02,11188.94334
14-Aug-02,10143.02395
15-Aug-02,10205.54388
16-Aug-02,10531.9288
17-Aug-02,10510.74502
18-Aug-02,12791.74972
19-Aug-02,12378.9045
20-Aug-02,13230.4803
21-Aug-02,13899.87213
22-Aug-02,16047.07039
23-Aug-02,19135.57803
24-Aug-02,17050.88007
25-Aug-02,15995.32087
26-Aug-02,15540.16713
27-Aug-02,15783.85968
28-Aug-02,16111.97032
29-Aug-02,17066.86707
30-Aug-02,20577.74113
31-Aug-02,26478.23739
1-Sep-02,27059.99756
2-Sep-02,25621.46433
3-Sep-02,25899.13436
4-Sep-02,27255.76905
5-Sep-02,26506.08562
6-Sep-02,30178.67453
7-Sep-02,29263.50753
8-Sep-02,25032.50375
9-Sep-02,24823.62136
10-Sep-02,19659.46026
11-Sep-02,20613.16641
12-Sep-02,19678.08508
13-Sep-02,16701.74424
14-Sep-02,18274.91758
15-Sep-02,15067.10238
16-Sep-02,14668.24036
17-Sep-02,15438.39345
18-Sep-02,14614.26933
19-Sep-02,13049.28783
20-Sep-02,13475.50211
21-Sep-02,13181.62695
22-Sep-02,13315.61214
23-Sep-02,12336.21957
24-Sep-02,13591.83438
25-Sep-02,15998.75232
26-Sep-02,16704.08446
27-Sep-02,15451.1671
