Count,StartDate,EndDate,NetRF,S65E,Palmer,NetInf
139,28-Aug-10,3-Sep-10,-0.913397638,1805.757143,-1.93,-753.212287
140,4-Sep-10,10-Sep-10,0.303379921,1142.702857,-1.73,6554.194714
141,11-Sep-10,17-Sep-10,-0.80448819,846.0871429,-1.88,-1890.284557
142,18-Sep-10,24-Sep-10,-0.732226378,343.97,-2.18,-3365.553467
143,25-Sep-10,1-Oct-10,0.498911418,502.9742857,-2.24,2298.454103
144,2-Oct-10,8-Oct-10,-0.951669292,439.5114286,-2.84,-5151.642016
145,9-Oct-10,15-Oct-10,-0.832501968,203.3171429,-2.85,-2567.744291
146,16-Oct-10,22-Oct-10,-0.836874016,197.2114286,-2.84,-2114.100592
147,23-Oct-10,29-Oct-10,-0.878011811,124.5714286,-3.07,-2618.038787
148,30-Oct-10,5-Nov-10,-0.120295276,171.65,-2.3,-2079.039758
149,6-Nov-10,12-Nov-10,-0.854238845,105.4371429,-2.66,-3674.692938
150,13-Nov-10,19-Nov-10,-0.804251969,105.8914286,-2.56,-1715.899146
151,20-Nov-10,26-Nov-10,-0.665826772,137.0642857,-2.76,-1110.174593
152,27-Nov-10,3-Dec-10,-0.588641733,112.3028571,-2.77,-4124.765155
153,4-Dec-10,10-Dec-10,-0.407877953,87.32142857,-2.85,-1996.577022
154,11-Dec-10,17-Dec-10,-0.658216535,67.76857143,-2.93,-1815.067757
155,18-Dec-10,24-Dec-10,-0.347519685,165.4942857,-2.62,22.26371971
156,25-Dec-10,31-Dec-10,-0.526299213,87.23,-2.41,-1053.060088
157,1-Jan-11,7-Jan-11,0.203440945,158.3285714,-2.38,1324.592702
158,8-Jan-11,14-Jan-11,-0.633338583,113.2071429,-2.58,-2114.401517
159,15-Jan-11,21-Jan-11,-0.118572834,157.5942857,-2,1733.955391
160,22-Jan-11,28-Jan-11,0.42431496,224.8385714,-1.4,1111.813976
161,29-Jan-11,4-Feb-11,-0.669370078,216.6485714,-1.82,621.6697036
162,5-Feb-11,11-Feb-11,-0.361417322,205.0642857,-1.85,-1691.680513
163,12-Feb-11,18-Feb-11,-0.700468503,225.6642857,-2.23,-1247.374091
164,19-Feb-11,25-Feb-11,-0.716582677,209.4528571,-2.51,-557.5729319
165,26-Feb-11,4-Mar-11,-0.551673228,114.0485714,-2.4,-1668.750486
166,5-Mar-11,11-Mar-11,0.025267717,120.1771429,-2.32,-2367.054893
167,12-Mar-11,18-Mar-11,-0.960244093,98.71285714,-2.46,-545.2759478
168,19-Mar-11,25-Mar-11,-0.898137796,80.54285714,-2.71,-2895.310876
169,26-Mar-11,1-Apr-11,1.25327559,359.7971429,-0.17,3693.202269
170,2-Apr-11,8-Apr-11,-0.664494095,934.09,-0.64,-423.5161331
171,9-Apr-11,15-Apr-11,-1.044897638,1000.521429,-1.13,-2403.666162
172,16-Apr-11,22-Apr-11,-1.396220472,870.6614286,-1.28,-2724.249844
173,23-Apr-11,29-Apr-11,-1.114616142,984.1114286,-2.23,-2347.318617
174,30-Apr-11,6-May-11,-1.346555119,849.2,-2.23,-1969.706944
175,7-May-11,13-May-11,-1.55702756,716.7714286,-2.55,-2137.26497
176,14-May-11,20-May-11,-0.713442914,602.9357143,-3,-661.5159253
177,21-May-11,27-May-11,-1.362933071,334.8928571,-3.08,-2960.350813
178,28-May-11,3-Jun-11,-1.363767717,180.51,-3.2,-3979.065416
179,4-Jun-11,10-Jun-11,-1.149271652,74.42,-2.8,-3727.900427
180,11-Jun-11,17-Jun-11,-0.565137794,60.26857143,-2.32,-2107.612356
181,18-Jun-11,24-Jun-11,-0.370452755,0.042857143,-2.35,-2241.357867
182,25-Jun-11,1-Jul-11,1.715551181,55.49571429,-2.84,5001.674684
183,2-Jul-11,8-Jul-11,0.043374015,570.85,-3.13,3750.945299
184,9-Jul-11,15-Jul-11,-0.013342519,822.1257143,-3.13,2534.33685
185,16-Jul-11,22-Jul-11,-0.698469817,1471.72,-1.95,3921.495192
186,23-Jul-11,29-Jul-11,-0.632098426,632.4114286,-2.52,2078.864921
187,30-Jul-11,5-Aug-11,-0.524994094,385.0514286,-2.7,-324.547446
188,6-Aug-11,12-Aug-11,0.040507873,707.9457143,-2.68,1338.251609
189,13-Aug-11,19-Aug-11,0.462760124,705.7257143,-0.48,3100.621881
190,20-Aug-11,26-Aug-11,0.199543495,906.8485714,-0.16,3582.845443
191,27-Aug-11,2-Sep-11,-0.456476379,753.8171429,-0.11,3724.333995
192,3-Sep-11,9-Sep-11,-0.049954726,1077.507143,1.17,1756.762757
193,10-Sep-11,16-Sep-11,-0.672043309,1830.467143,0.78,2676.653823
194,17-Sep-11,23-Sep-11,-0.159027559,1412.017143,0.86,1275.114367
195,24-Sep-11,30-Sep-11,0.21323622,1368.592857,0.52,3260.334835
196,1-Oct-11,7-Oct-11,-0.930940945,2104.971429,0.57,-148.4120421
197,8-Oct-11,14-Oct-11,0.33143307,12902.37714,0.38,17285.29608
198,15-Oct-11,21-Oct-11,1.382986221,16599.80714,0.25,25243.89641
199,22-Oct-11,28-Oct-11,-0.025795275,12053.93286,-0.27,14066.96216
200,29-Oct-11,4-Nov-11,0.389062991,6265.83,-0.64,15081.27769
201,5-Nov-11,11-Nov-11,-0.673031497,3103.558571,-0.57,2231.968238
202,12-Nov-11,18-Nov-11,-0.66238189,1814.804286,-0.92,1914.369372
203,19-Nov-11,25-Nov-11,-0.409023622,1302.644286,-1.19,939.6313876
204,26-Nov-11,2-Dec-11,-0.529834646,739.9157143,-1.59,-2330.286558
205,3-Dec-11,9-Dec-11,-0.312596456,558.1728571,-1.93,-579.9622287
206,10-Dec-11,16-Dec-11,-0.144765748,604.3914286,-0.84,2173.077692
207,17-Dec-11,23-Dec-11,-0.5548563,486.8628571,-1.16,-106.1726903
208,24-Dec-11,30-Dec-11,-0.464437008,353.7957143,-1.68,-1194.281221
209,31-Dec-11,6-Jan-12,-0.711952756,456.16,-1.85,-2700.695719
210,7-Jan-12,13-Jan-12,-0.612913384,341.3485714,-1.89,-269.8575224
211,14-Jan-12,20-Jan-12,-0.717826772,572.0314286,-2.07,-1542.228219
212,21-Jan-12,27-Jan-12,-0.535767716,830.4828571,-2.26,95.85777101
213,28-Jan-12,3-Feb-12,-0.603515749,741.9671429,-2.47,-1064.68486
214,4-Feb-12,10-Feb-12,-0.32981496,736.4057143,-2.5,356.2250456
215,11-Feb-12,17-Feb-12,-0.654157481,794.8228571,-2.73,-1757.484773
216,18-Feb-12,24-Feb-12,-0.732755906,851.24,-2.87,-688.0808444
217,25-Feb-12,2-Mar-12,-0.69942126,790.17,-2.73,-567.0954549
218,3-Mar-12,9-Mar-12,0.092757873,594.6885714,-2.64,-1310.546355
219,10-Mar-12,16-Mar-12,-0.702622047,526.1171429,-2.72,-548.7535381
220,17-Mar-12,23-Mar-12,-0.917299212,267.3957143,-2.49,-2167.431308
221,24-Mar-12,30-Mar-12,-1.117198818,116.0414286,-2.78,-3740.264975
222,31-Mar-12,6-Apr-12,-1.058017717,91.90571429,-1.2,-3627.528128
223,7-Apr-12,13-Apr-12,-1.451653543,48.17714286,-1.36,-3383.718696
224,14-Apr-12,20-Apr-12,0.539311024,70.11142857,-1.67,-1399.221054
225,21-Apr-12,27-Apr-12,-0.85914042,378.0814286,0.2,271.0842761
226,28-Apr-12,4-May-12,-0.594580054,277.0485714,0.22,-215.070211
227,5-May-12,11-May-12,-0.185767717,122.7985714,-0.03,201.1277466
228,12-May-12,18-May-12,0.89228112,133.2814286,0.37,2921.741043
229,19-May-12,25-May-12,-0.504744563,485.5728571,0.09,623.7910259
230,26-May-12,1-Jun-12,-0.425748033,739.2928571,-0.59,-712.1644999
231,2-Jun-12,8-Jun-12,0.104028871,499.54,0.81,1033.933883
232,9-Jun-12,15-Jun-12,0.860482283,250.4857143,0.87,4297.833916
233,16-Jun-12,22-Jun-12,-0.384980317,203.3542857,1.17,-1022.831851
234,23-Jun-12,29-Jun-12,0.351358269,1103.368571,1.42,5265.151788
235,30-Jun-12,6-Jul-12,-1.162526248,1037.067143,1.14,409.6094205
236,7-Jul-12,13-Jul-12,-1.098057743,352.4714286,1.65,-1152.691579
237,14-Jul-12,20-Jul-12,0.113116797,474.4171429,1.05,3017.087112
238,21-Jul-12,27-Jul-12,-0.683753281,525.3185714,2.08,1167.632972
239,28-Jul-12,3-Aug-12,-0.790236221,288.7257143,1.97,-140.7522777
240,4-Aug-12,10-Aug-12,0.012585302,240.0685714,1.65,723.7902699
241,11-Aug-12,17-Aug-12,-0.180367454,284.6885714,1.68,284.0178504
242,18-Aug-12,24-Aug-12,0.784809711,742.3871429,1.67,6859.62455
243,25-Aug-12,31-Aug-12,7.086410761,7854.178571,1.16,45819.72704
244,1-Sep-12,7-Sep-12,0.665229659,7799.837143,-0.07,21913.64471
245,8-Sep-12,14-Sep-12,-0.148845144,5831.057143,-0.45,10790.20022
246,15-Sep-12,21-Sep-12,0.472998688,4331.151429,-0.56,9850.351868
247,22-Sep-12,28-Sep-12,-0.400013122,5539.68,-0.7,9707.752952
248,29-Sep-12,5-Oct-12,1.003024935,4463.238571,-0.28,10990.31377
249,6-Oct-12,12-Oct-12,-0.47456693,5300.291429,-0.42,9487.796643
250,13-Oct-12,19-Oct-12,-0.301545275,3095.242857,-0.44,5055.208615
251,20-Oct-12,26-Oct-12,-0.501371392,1564.307143,-0.36,-596.4813059
252,27-Oct-12,2-Nov-12,-1.043320208,860.3128571,-0.51,-376.1417683
253,3-Nov-12,9-Nov-12,-0.954094487,690.8842857,-0.73,-3029.447297
254,10-Nov-12,16-Nov-12,-0.253608924,257.3414286,-0.9,-692.7336458
255,17-Nov-12,23-Nov-12,-0.814954069,238.08,-1.08,-2980.374013
256,24-Nov-12,30-Nov-12,-0.808969817,350.3528571,-1.36,-1085.358716
257,1-Dec-12,7-Dec-12,-0.742591864,261.3114286,-1.34,-570.0742334
258,8-Dec-12,14-Dec-12,0.833379266,691.3014286,-1.56,4895.944656
259,15-Dec-12,21-Dec-12,-0.758930447,961.0442857,-1.62,-330.651878
260,22-Dec-12,28-Dec-12,-0.700879265,420.9157143,-1.72,-1700.123002
261,29-Dec-12,4-Jan-13,-0.713877951,315.45,-1.86,-956.7536934
262,5-Jan-13,11-Jan-13,0.126476378,314.3771429,-1.46,2819.677839
263,12-Jan-13,18-Jan-13,-0.686377952,213.6957143,-1.81,-2299.57948
264,19-Jan-13,25-Jan-13,-0.769199475,258.9085714,-1.72,-2859.194312
265,26-Jan-13,1-Feb-13,-0.860332303,276.8428571,-1.66,-2457.24906
266,2-Feb-13,8-Feb-13,-1.007349082,167.6585714,-0.37,-1866.918255
267,9-Feb-13,15-Feb-13,1.446148293,237.1142857,-0.37,4372.060322
268,16-Feb-13,22-Feb-13,-1.035748031,224.8757143,-0.74,-1898.075012
269,23-Feb-13,1-Mar-13,-0.706942258,215.3,-0.44,-1671.789297
270,2-Mar-13,8-Mar-13,-1.209793307,179.9928571,-0.85,-4415.347571
271,9-Mar-13,15-Mar-13,-1.086909449,157.6114286,1.01,-3064.658049
272,16-Mar-13,22-Mar-13,-0.373195538,211.3314286,1.06,833.7579407
273,23-Mar-13,29-Mar-13,-0.767401574,281.3857143,1.05,-2496.523239
274,30-Mar-13,5-Apr-13,-0.628720472,215.5628571,0.94,-325.4882376
275,6-Apr-13,12-Apr-13,-1.207841207,201.2971429,1.71,-1356.625676
276,13-Apr-13,19-Apr-13,-1.183372705,185.7028571,1.51,-1525.284162
277,20-Apr-13,26-Apr-13,-0.934822835,228.7957143,1.91,-1185.76307
278,27-Apr-13,3-May-13,0.960170602,400.72,2.12,3723.568658
279,4-May-13,10-May-13,-0.926509187,631.6471429,1.73,-1572.839541
280,11-May-13,17-May-13,-0.662952754,850.0285714,2.14,-224.0311646
281,18-May-13,24-May-13,0.361777277,838.8357143,1.18,1335.153259
282,25-May-13,31-May-13,-0.646006749,522.8385714,1.54,-1900.488835
283,1-Jun-13,7-Jun-13,2.913558774,773.7028571,1.32,11792.0315
284,8-Jun-13,14-Jun-13,-0.50523294,1810.854286,1.54,7160.253916
285,15-Jun-13,21-Jun-13,-1.207296588,1377.945714,0.96,954.8455043
286,22-Jun-13,28-Jun-13,-0.013930447,1843.621429,1.17,3531.328028
287,29-Jun-13,5-Jul-13,2.836548558,4329.227143,1.83,20919.16828
288,6-Jul-13,12-Jul-13,-0.739120735,5540.331429,0.39,12235.12028
289,13-Jul-13,19-Jul-13,1.492506562,6600.035714,0.17,20675.47466
290,20-Jul-13,26-Jul-13,0.665006561,7342.59,-0.35,18599.56736
291,27-Jul-13,2-Aug-13,-0.050216535,9183.371429,-0.38,18203.23747
292,3-Aug-13,9-Aug-13,0.341988189,7333.628571,-1,16203.42301
293,10-Aug-13,16-Aug-13,-1.028195538,5065.041429,-0.73,7003.343274
294,17-Aug-13,23-Aug-13,-0.216673229,3020.31,-0.85,2863.180389
295,24-Aug-13,30-Aug-13,-0.53124672,2763.761429,-0.75,5136.756953
296,31-Aug-13,6-Sep-13,-0.263740157,2918.464286,-1.13,4862.197457
297,7-Sep-13,13-Sep-13,-0.513812336,2939.834286,-1.27,4491.263683
298,14-Sep-13,20-Sep-13,1.122755906,2886.554286,-1.53,8537.086094
299,21-Sep-13,27-Sep-13,0.961423884,2145.422857,-1.1,11830.11364
300,28-Sep-13,4-Oct-13,-0.952631234,2548.201429,-0.96,1641.040479
301,5-Oct-13,11-Oct-13,-0.003287401,1184.672857,-1.09,2627.12502
302,12-Oct-13,18-Oct-13,-1.141968505,400.2228571,-1.43,-2060.173096
303,19-Oct-13,25-Oct-13,-0.736975065,403.8257143,-0.21,-3105.764104
304,26-Oct-13,1-Nov-13,-1.037053806,328.8157143,-0.13,-1874.437708
305,2-Nov-13,8-Nov-13,-0.813996063,276.2285714,0.03,-3107.472866
306,9-Nov-13,15-Nov-13,-0.660078741,275.03,-0.55,-2565.004979
307,16-Nov-13,22-Nov-13,-0.259146982,321.4942857,-0.74,1221.198906
308,23-Nov-13,29-Nov-13,-0.479501313,314.6714286,-0.81,-2703.180531
309,30-Nov-13,6-Dec-13,-0.532946194,222.8714286,-1.24,956.4445778
310,7-Dec-13,13-Dec-13,-0.607762467,210.3214286,-1.11,-597.9721444
311,14-Dec-13,20-Dec-13,-0.548300525,235.7585714,-0.96,-270.3001064
312,21-Dec-13,27-Dec-13,-0.278992781,231.0285714,-0.56,-186.1097514
313,28-Dec-13,3-Jan-14,-0.20902231,248.07,-0.63,-998.6924598
314,4-Jan-14,10-Jan-14,-0.09171916,241.9514286,-0.29,907.7701661
315,11-Jan-14,17-Jan-14,-0.4233563,277.75,0.38,-414.8460865
316,18-Jan-14,24-Jan-14,-0.61316273,279.8814286,0.48,-2172.982695
317,25-Jan-14,31-Jan-14,1.189822834,342.3485714,-0.51,6059.755173
318,1-Feb-14,7-Feb-14,0.084192913,649.4285714,0.14,3410.880281
319,8-Feb-14,14-Feb-14,0.053464567,1352.22,0.1,1889.643328
320,15-Feb-14,21-Feb-14,-0.746863518,1330.875714,-0.33,248.7538725
321,22-Feb-14,28-Feb-14,-0.391046587,1133.378571,0.31,-140.5429007
322,1-Mar-14,7-Mar-14,-0.242132547,1018.354286,0.42,-215.535927
323,8-Mar-14,14-Mar-14,-0.807290027,584.8142857,0.21,-2146.403955
324,15-Mar-14,21-Mar-14,-0.448851706,817.0585714,-0.57,112.6604592
325,22-Mar-14,28-Mar-14,0.535875984,1087.308571,-0.46,1465.868823
326,29-Mar-14,4-Apr-14,-0.818536745,1035.048571,-0.26,-668.0959706
327,5-Apr-14,11-Apr-14,-0.85371391,1285.564286,-0.27,-1472.254967
328,12-Apr-14,18-Apr-14,-0.320193569,1285.742857,-0.43,-410.1849511
329,19-Apr-14,25-Apr-14,-1.100426509,1162.615714,-0.2,69.30223615
330,26-Apr-14,2-May-14,-0.935098425,679.8042857,-0.31,-1325.971108
331,3-May-14,9-May-14,-0.166463255,1258.648571,-0.69,959.3015197
332,10-May-14,16-May-14,-0.530715222,1381.354286,-1.08,-364.5578613
333,17-May-14,23-May-14,-1.35711286,1081.612857,-0.79,-1920.965453
334,24-May-14,30-May-14,-0.648392388,487.2771429,-0.85,-1030.252171
335,31-May-14,6-Jun-14,-0.700124672,334.1614286,-0.59,-1657.500911
336,7-Jun-14,13-Jun-14,2.502979003,479.7685714,0.59,5027.030641
