Date,MIA,NNR,WPB,S2PMP,S3PMP
13-May-05,50.69,311,477.33,0,0
14-May-05,410.78,381,469.23,0,0
15-May-05,0,260,584.77,0,0
16-May-05,232.59,270,535.24,0,0
17-May-05,321.53,333,604.53,0,0
18-May-05,105.09,118,439.37,0,0
19-May-05,434.12,415,582.07,0,0
20-May-05,559.6,572,732.13,0,0
21-May-05,696.7,532,650.92,0,0
22-May-05,532.5,362,666.94,0,0
23-May-05,821.79,585,845.04,0,0
24-May-05,950.77,691,934.12,0,0
25-May-05,933.51,645,894.82,0,0
26-May-05,219,354,346.96,0,0
27-May-05,258.88,135,0,0,0
28-May-05,564.3,0,0,0,0
29-May-05,748.55,0,0,0,0
30-May-05,481.16,198,345.1,0,0
31-May-05,143.64,162,72.66,0,0
1-Jun-05,0,157,0,0,0
2-Jun-05,0,129,0,313.86,0
3-Jun-05,0,0,0,678.61,0
4-Jun-05,0,0,0,543.38,0
5-Jun-05,0,0,0,759.66,0
6-Jun-05,0,0,0,14.44,0
7-Jun-05,0,0,0,0,266.87
8-Jun-05,0,0,0,0,292.53
9-Jun-05,0,0,0,0,0
10-Jun-05,0,0,0,0,0
11-Jun-05,0,0,0,0,0
12-Jun-05,0,0,0,0,0
13-Jun-05,0,0,0,0,0
14-Jun-05,0,34,0,0,0
15-Jun-05,0,0,0,0,0
16-Jun-05,0,0,0,0,0
17-Jun-05,0,0,0,0,0
18-Jun-05,0,22,0,0,0
19-Jun-05,0,294,0,0,0
20-Jun-05,1.67,0,0,0,0
21-Jun-05,0,0,0,0,0
22-Jun-05,0,0,0,0,0
23-Jun-05,0,0,0,0,0
24-Jun-05,0,0,0,0,0
25-Jun-05,0,0,0,0,0
26-Jun-05,0,0,0,0,0
27-Jun-05,0,0,0,0,0
28-Jun-05,0,163,0,0,0
29-Jun-05,0,39,0,0,0
30-Jun-05,0,0,0,0,0
1-Jul-05,0,0,0,0,0
2-Jul-05,0,0,0,0,0
3-Jul-05,0,0,0,0,0
4-Jul-05,0,0,0,0,0
5-Jul-05,0,0,0,0,0
6-Jul-05,0,0,0,0,0
7-Jul-05,0,0,0,0,0
8-Jul-05,0,0,0,0,0
9-Jul-05,0,0,0,0,0
10-Jul-05,0,0,0,0,0
11-Jul-05,0,0,0,0,0
12-Jul-05,0,0,0,0,0
13-Jul-05,0,0,0,0,0
14-Jul-05,0,0,0,0,0
15-Jul-05,0,0,0,0,0
16-Jul-05,0,0,0,0,0
17-Jul-05,0,0,0,0,0
18-Jul-05,0,0,0,0,0
19-Jul-05,0,0,0,0,0
20-Jul-05,0,0,0,0,0
21-Jul-05,0,0,0,0,0
22-Jul-05,0,0,222.34,0,0
23-Jul-05,0,277,386.25,0,0
24-Jul-05,0,265,403.99,0,0
25-Jul-05,0,255,356.8,0,0
26-Jul-05,95.03,151,93.61,0,0
27-Jul-05,174.71,281,298.37,0,0
28-Jul-05,147.67,355,425.37,0,0
29-Jul-05,56.15,313,575,0,0
30-Jul-05,0,234,343.61,0,0
31-Jul-05,0,221,62.26,0,0
1-Aug-05,0,253,0,0,0
2-Aug-05,0,0,310.49,0,0
3-Aug-05,0,0,123.17,0,0
4-Aug-05,0,0,0,0,0
5-Aug-05,0,0,0,0,0
6-Aug-05,0,0,0,0,0
7-Aug-05,0,0,0,0,0
8-Aug-05,0,0,0,0,0
9-Aug-05,0,0,0,0,0
10-Aug-05,0,0,0,0,0
11-Aug-05,0,0,0,0,0
12-Aug-05,0,0,0,0,0
13-Aug-05,0,0,0,0,0
14-Aug-05,0,0,0,0,0
15-Aug-05,0,0,0,0,0
16-Aug-05,0,0,0,0,0
17-Aug-05,0,0,117.07,0,0
18-Aug-05,0,0,193.36,0,0
19-Aug-05,0,0,0,8.14,0
20-Aug-05,0,0,140.7,0,0
21-Aug-05,0,0,169.87,0,0
22-Aug-05,0,186,0,0,0
23-Aug-05,0,145,0,0,0
24-Aug-05,0,110,0,0,0
25-Aug-05,0,204,0,0,0
26-Aug-05,0,145,0,0,0
27-Aug-05,0,108,0,0,0
28-Aug-05,0,60,0,0,0
29-Aug-05,0,0,0,0,0
30-Aug-05,0,6.5,0,0,0
31-Aug-05,0,0,0,0,0
1-Sep-05,0,0,0,0,0
2-Sep-05,0,351,0,0,0
3-Sep-05,0,297,0,0,0
4-Sep-05,0,0,0,0,0
5-Sep-05,0,166,0,0,0
6-Sep-05,0,129,0,0,0
7-Sep-05,0,0,0,0,0
8-Sep-05,0,3.5,0,0,0
9-Sep-05,0,0,0,0,0
10-Sep-05,0,0,0,0,0
11-Sep-05,0,0,0,0,0
12-Sep-05,0,0,0,0,0
13-Sep-05,0,0,314,0,0
14-Sep-05,267.92,229,214.17,0,0
15-Sep-05,53.93,290,163.59,0,0
16-Sep-05,284.8,322,131.49,0,0
17-Sep-05,40.81,201,103.04,0,0
18-Sep-05,40.6,130,124.2,0,0
19-Sep-05,12.03,0,33.13,0,0
20-Sep-05,0.09,38,0,0,0
21-Sep-05,0,73,0,0,0
22-Sep-05,0,0,0,0,0
23-Sep-05,0,82,0,0,0
24-Sep-05,0,0,0,0,0
25-Sep-05,0,0,0,0,0
26-Sep-05,0,13,185.94,0,0
27-Sep-05,0,267,86.21,0,0
28-Sep-05,0,141,0,0,0
29-Sep-05,0,409,0,33.32,0
30-Sep-05,0,0,0,0,0
1-Oct-05,0,0,0,0,0
2-Oct-05,0,100,0,0,0
3-Oct-05,0,0,0,0,0
4-Oct-05,0,47,0,0,0
5-Oct-05,0,612,0,0,0
6-Oct-05,0,514,0,0,0
7-Oct-05,0,439,0,0,0
8-Oct-05,0,304,0,0,0
9-Oct-05,0,220,0,0,0
10-Oct-05,0,0,0,0,0
11-Oct-05,0,268,0,0,0
12-Oct-05,0,0,0,0,0
13-Oct-05,0,0,0,0,0
14-Oct-05,0,0,0,0,0
15-Oct-05,0,0,0,0,0
16-Oct-05,0,0,0,0,0
17-Oct-05,0,0,0,0,0
18-Oct-05,0,32,0,0,0
19-Oct-05,0,129,0,0,0
20-Oct-05,0,171,0,0,0
21-Oct-05,0,255,0,0,0
22-Oct-05,0,116,0,0,0
23-Oct-05,0,214,0,0,0
24-Oct-05,0,366,0,0,0
25-Oct-05,0,454,0,0,0
26-Oct-05,0,323,0,0,0
27-Oct-05,0,177,0,0,0
28-Oct-05,0,235,0,0,0
29-Oct-05,0,68,0,0,0
30-Oct-05,0,0,0,0,0
31-Oct-05,0,0,0,0,0
1-Nov-05,0,88,0,0,0
2-Nov-05,0,102,0,0,0
3-Nov-05,0,124,0,0,0
4-Nov-05,0,0,0,0,0
5-Nov-05,0,0,0,0,0
6-Nov-05,0,32,0,0,0
7-Nov-05,0,63,0,0,0
8-Nov-05,0,0,0,0,0
9-Nov-05,0,0,0,0,0
10-Nov-05,0,0,0,0,0
11-Nov-05,0,0,0,0,0
12-Nov-05,0,0,0,0,0
13-Nov-05,0,94,0,0,0
14-Nov-05,157.24,257,135.68,0,0
15-Nov-05,0,280,0,0,0
16-Nov-05,0,181,0,0,0
17-Nov-05,0,163,0,0,0
18-Nov-05,0,189,0,0,0
19-Nov-05,0,0,0,0,0
20-Nov-05,0,303,0,0,0
21-Nov-05,0,84,0,0,0
22-Nov-05,0,0,0,0,0
23-Nov-05,0,128,0,0,0
24-Nov-05,0,0,0,0,0
25-Nov-05,0,90,0,0,0
26-Nov-05,0,197,0,0,0
27-Nov-05,0,100,0,0,0
28-Nov-05,551.82,252,200.29,0,0
29-Nov-05,231.31,147,81.9,0,0
30-Nov-05,0,41,0,0,0
1-Dec-05,0,48,0,0,0
2-Dec-05,0,126,0,0,0
3-Dec-05,0,291,0,0,0
4-Dec-05,0,255,0,0,0
5-Dec-05,0,74,0,0,0
6-Dec-05,0,24,0,0,0
7-Dec-05,33.85,280,0,0,0
8-Dec-05,0,175,0,0,0
9-Dec-05,0,134,0,0,0
10-Dec-05,0,99,0,0,0
11-Dec-05,0,84,0,0,0
12-Dec-05,0,180,114.71,0,0
13-Dec-05,150.52,344,252.8,0,0
14-Dec-05,236.1,301,151.55,0,0
15-Dec-05,119.31,266,110.94,0,0
16-Dec-05,214.65,225,110.35,0,0
17-Dec-05,280.03,128,193.39,0,0
18-Dec-05,279.88,110,209.56,0,0
19-Dec-05,271.21,225,197.71,0,0
20-Dec-05,87.4,198,138.06,0,0
21-Dec-05,0,125,43.84,0,0
22-Dec-05,0,41,0,0,0
23-Dec-05,0,12,0,0,0
24-Dec-05,0,94,0,0,0
25-Dec-05,71.35,87,0,0,0
26-Dec-05,274.46,164,55.92,0,0
27-Dec-05,275.62,197,144.13,0,0
28-Dec-05,270,211,147.39,0,0
29-Dec-05,266.13,70,135.9,0,0
30-Dec-05,97.51,42,217.31,0,0
31-Dec-05,143.64,285,370.02,0,0
1-Jan-06,158.4,297,373.41,0,0
2-Jan-06,28.89,253,253.94,0,0
3-Jan-06,199.81,244,146.01,0,0
4-Jan-06,623.63,320,228.6,104.84,0
5-Jan-06,1369.75,682,483.22,0,21.16
6-Jan-06,1726.09,1140,498.89,0,0
7-Jan-06,831.81,729,198.4,0,0
8-Jan-06,665.29,511,407.44,0,0
9-Jan-06,1103.65,739,251.82,7.46,0
10-Jan-06,1650.48,754,98.53,0,0
11-Jan-06,1290.68,794,65.26,0,0
12-Jan-06,1243.48,940,8.33,0,0
13-Jan-06,921.14,791,0,0,0
14-Jan-06,741.22,353,268.11,0,0
15-Jan-06,673.23,190,0,0,0
16-Jan-06,576.58,330,226.04,0,0
17-Jan-06,1171.93,836,166.14,7.56,0
18-Jan-06,1081.75,950,318.58,0,0
19-Jan-06,883.06,854,88.66,0,0
20-Jan-06,860.46,850,182.28,0,0
21-Jan-06,159.6,551,270.7,0,0
22-Jan-06,17.32,361,69.87,0,0
23-Jan-06,822.07,762,0,0,0
24-Jan-06,825.98,875,27.21,0,0
25-Jan-06,698.45,762,124.3,0,0
26-Jan-06,387.54,538,115.48,0,0
27-Jan-06,339.66,474,97.02,0,0
28-Jan-06,0,202,83.29,0,0
29-Jan-06,0,195,72.97,0,0
30-Jan-06,346.31,322,63.28,0,0
31-Jan-06,199.82,336,33.55,0,0
1-Feb-06,0,167,0,0,0
2-Feb-06,108.32,231,0,0,0
3-Feb-06,48.64,78,0,0,0
4-Feb-06,0,0,0,757.97,306.3
5-Feb-06,0,0,0,1519.22,145.66
6-Feb-06,0,73,0,582,0
7-Feb-06,0,241,0,0,0
8-Feb-06,0,0,0,0,0
9-Feb-06,0,0,0,0,0
10-Feb-06,0,0,0,0,0
11-Feb-06,163.91,0,0,0,0
12-Feb-06,52.1,309,336.04,0,0
13-Feb-06,140.5,465,354.41,0,0
14-Feb-06,0,129,42.85,0,0
15-Feb-06,0,228,0,0,0
16-Feb-06,0,166,0,0,0
17-Feb-06,0,141,0,0,0
18-Feb-06,0,300,0,0,0
19-Feb-06,0,282,0,0,0
20-Feb-06,0,265,0,0,0
21-Feb-06,10.46,300,47.16,0,0
22-Feb-06,43.68,362,487.75,0,0
23-Feb-06,43.56,275,254.74,0,0
24-Feb-06,21.77,100,26.14,0,0
25-Feb-06,0,0,0,0,0
26-Feb-06,0,20,0,0,0
27-Feb-06,358.64,0,0,0,0
28-Feb-06,60.96,169,231.25,0,0
1-Mar-06,0.5,28,91.11,0,0
2-Mar-06,198.4,320,273.6,0,0
3-Mar-06,0,364,145.23,0,0
4-Mar-06,104.7,376,285.32,0,0
5-Mar-06,108.11,226,80.84,0,0
6-Mar-06,74.7,209,55.34,0,0
7-Mar-06,513.07,455,492.41,0,0
8-Mar-06,199.52,254,486.18,0,0
9-Mar-06,457.99,464,393.55,0,0
10-Mar-06,719.27,627,397.01,0,0
11-Mar-06,640.79,597,255.52,0,0
12-Mar-06,424.61,482,74.02,0,0
13-Mar-06,277.57,427,0,0,0
14-Mar-06,285.58,370,150.05,0,0
15-Mar-06,294.45,398,301.68,0,0
16-Mar-06,282.68,396,380.54,0,0
17-Mar-06,445.42,488,393.65,0,0
18-Mar-06,365.66,342,358.28,0,0
19-Mar-06,204.86,312,320.18,0,0
20-Mar-06,134.01,251,157.34,0,0
21-Mar-06,182.72,516,374.85,0,0
22-Mar-06,61.54,0,115.52,0,0
23-Mar-06,0,0,0,0,0
24-Mar-06,0,246,0,0,0
25-Mar-06,0,381,0,0,0
26-Mar-06,0,0,0,0,0
27-Mar-06,0,0,0,0,0
28-Mar-06,184.63,0,0,0,0
29-Mar-06,570.3,183,410.41,0,0
30-Mar-06,176.46,280,177.47,0,0
31-Mar-06,122.85,217,28.38,0,0
1-Apr-06,147.13,286,126.46,0,0
2-Apr-06,424.1,286,92.56,0,0
3-Apr-06,262.26,335,67.26,0,0
4-Apr-06,1012.01,586,642.59,0,0
5-Apr-06,851,612,680.73,0,0
6-Apr-06,534.69,476,615.76,0,0
7-Apr-06,205.91,240,462.63,0,0
8-Apr-06,247.22,342,339.19,0,0
9-Apr-06,0,31,0,0,0
10-Apr-06,588.83,216,100.32,0,0
11-Apr-06,832.72,252,269,0,0
12-Apr-06,884,387,235.39,0,0
13-Apr-06,861.58,611,520.48,0,0
14-Apr-06,872.74,559,478.98,0,0
15-Apr-06,823.92,456,441.38,0,0
16-Apr-06,716.18,363,359.64,0,0
17-Apr-06,690.36,369,313.86,0,0
18-Apr-06,1023.12,590,600.18,0,0
19-Apr-06,747.04,339,519.46,0,0
20-Apr-06,1131.35,661,712.08,0,0
21-Apr-06,1147.49,658,661.16,0,0
22-Apr-06,939.79,518,537.85,0,0
23-Apr-06,210.21,95,88.69,0,0
24-Apr-06,807.37,686,356.03,0,0
25-Apr-06,481.09,628,125.84,0,0
26-Apr-06,355.89,730,307.13,0,0
27-Apr-06,635.49,763,283.64,0,0
28-Apr-06,967.54,880,451.11,0,0
29-Apr-06,1125.58,857,688.99,0,0
30-Apr-06,984.04,820,610.54,0,0
1-May-06,937.98,736,587.08,0,0
2-May-06,1067.15,707,652,0,0
3-May-06,1237.7,947,708.33,0,0
4-May-06,1321.61,1170,807.81,0,0
5-May-06,1306.14,916,778.48,0,0
6-May-06,1184.97,696,736.09,0,0
7-May-06,1071.54,530,678.29,0,0
8-May-06,1105.39,626,703.09,42.47,0
9-May-06,1069.41,739,683.03,0,0
10-May-06,759.26,868,630.49,0,0
11-May-06,535.04,811,637.23,0,0
12-May-06,570.46,731,498.02,0,0
13-May-06,587.14,756,462.77,0,0
14-May-06,583.56,826,427.66,0,0
15-May-06,219.92,240,159.18,0,0
16-May-06,0,209,0,0,0
17-May-06,0,367,0,0,0
18-May-06,0,162,0,0,0
19-May-06,0,0,0,0,0
20-May-06,0,0,0,0,0
21-May-06,0,0,0,0,0
22-May-06,0,0,0,0,0
23-May-06,253.18,27,0,0,0
24-May-06,831.04,530,614.65,0,0
25-May-06,452.9,0,251.41,0,0
26-May-06,340.84,328,290.91,0,0
27-May-06,0,20,0,0,0
28-May-06,0,0,0,0,0
29-May-06,0,0,0,0,0
30-May-06,336.1,490,337.41,0,0
31-May-06,346.47,173,146.65,0,0
1-Jun-06,426.01,0,0,0,0
2-Jun-06,0,46,0,0,0
3-Jun-06,25.04,0,29.83,0,0
4-Jun-06,515.14,386,554.59,0,0
5-Jun-06,669.61,598,655.54,0,0
6-Jun-06,719.31,725,421.04,0,0
7-Jun-06,949.4,488,471.82,0,0
8-Jun-06,1073.69,798,759.77,0,0
9-Jun-06,887.73,671,711.07,0,0
10-Jun-06,257.02,73,325.65,0,0
11-Jun-06,0,0,0,0,0
12-Jun-06,0,0,0,0,0
13-Jun-06,434.31,486,380.06,0,0
14-Jun-06,726.33,965,653.83,0,0
15-Jun-06,1210.88,1080,810.77,0,0
16-Jun-06,1427.76,1190,812.69,0,0
17-Jun-06,1247.29,1170,769.56,0,0
18-Jun-06,324.72,267,267.81,0,0
19-Jun-06,995.86,610,315.88,0,0
20-Jun-06,865.62,452,190.06,0,0
21-Jun-06,628.39,279,58.47,0,0
22-Jun-06,1000.32,674,364.9,0,0
23-Jun-06,979.14,658,260.72,44.98,0
24-Jun-06,640.83,361,59.77,0,0
25-Jun-06,107.63,42,0,0,0
26-Jun-06,221.9,50,0,0,0
27-Jun-06,0,289,0,0,0
28-Jun-06,0,409,0,0,0
29-Jun-06,92.27,398,0,0,0
30-Jun-06,105.18,0,0,0,0
1-Jul-06,71.35,185,0,0,0
2-Jul-06,246.4,182,0,0,0
3-Jul-06,0,203,0,0,0
4-Jul-06,0,128,0,0,0
5-Jul-06,0,13,0,0,0
6-Jul-06,0,0,0,0,0
7-Jul-06,0,0,0,49.78,35.53
8-Jul-06,0,0,0,0,0
9-Jul-06,0,522,0,0,0
10-Jul-06,0,346,0,0,0
11-Jul-06,0,273,0,0,0
12-Jul-06,0,266,0,0,0
13-Jul-06,0,439,0,0,0
14-Jul-06,0,325,0,45.8,0
15-Jul-06,0,0,0,0,0
16-Jul-06,0,0,0,0,0
17-Jul-06,0,10,0,0,0
18-Jul-06,0,197,0,0,0
19-Jul-06,0,89,0,0,0
20-Jul-06,0,190,0,0,0
21-Jul-06,0,344,0,38.75,0
22-Jul-06,0,392,0,0,0
23-Jul-06,0,274,0,0,0
24-Jul-06,0,141,0,0,0
25-Jul-06,0,0,0,0,0
26-Jul-06,0,0,0,0,0
27-Jul-06,0,0,0,0,0
28-Jul-06,0,292,0,45.01,33.37
29-Jul-06,0,271,0,0,0
30-Jul-06,64.83,242,0,0,0
31-Jul-06,330.17,99,0,0,0
1-Aug-06,171.17,47,0,0,0
2-Aug-06,169.52,0,0,0,0
3-Aug-06,257.66,87,0,42.29,4.81
4-Aug-06,364.92,0,0,0,0
5-Aug-06,251.04,0,0,0,0
6-Aug-06,329.17,0,0,0,0
7-Aug-06,465.84,191,12.7,0,0
8-Aug-06,716.22,186,165.76,0,0
9-Aug-06,703.41,182,276.59,0,0
10-Aug-06,945.31,547,532.99,0,0
11-Aug-06,952.13,711,620.42,0,0
12-Aug-06,580.41,548,555.74,0,0
13-Aug-06,520.82,502,474.68,0,0
14-Aug-06,196.16,214,125.6,0,0
15-Aug-06,79.56,77,0,0,0
16-Aug-06,153.69,131,0,48.56,0
17-Aug-06,0,378,0,0,0
18-Aug-06,0,247,0,0,0
19-Aug-06,0,177,0,0,0
20-Aug-06,0,471,0,0,0
21-Aug-06,0,612,0,0,0
22-Aug-06,0,540,0,0,0
23-Aug-06,0,514,0,0,0
24-Aug-06,0,438,0,0,0
25-Aug-06,0,232,0,41.22,0
26-Aug-06,0,401,0,0,0
27-Aug-06,0,398,0,0,0
28-Aug-06,0,328,0,0,0
29-Aug-06,0,55,0,0,0
30-Aug-06,0,118,0,0,0
31-Aug-06,0,303,0,0,0
1-Sep-06,0,158,0,0,0
2-Sep-06,0,0,0,0,0
3-Sep-06,0,134,0,0,0
4-Sep-06,0,329,0,0,0
5-Sep-06,0,370,0,0,0
6-Sep-06,0,45,0,453.13,0
7-Sep-06,0,0,0,864.6,0
8-Sep-06,0,353,0,0,0
9-Sep-06,0,193,0,0,0
10-Sep-06,0,130,0,0,0
11-Sep-06,0,634,0,0,0
12-Sep-06,0,715,0,0,0
13-Sep-06,0,524,0,0,0
14-Sep-06,0,280,0,0,0
15-Sep-06,0,217,0,47.09,0
16-Sep-06,0,0,0,0,0
17-Sep-06,0,240,0,0,0
18-Sep-06,0,193,0,0,0
19-Sep-06,0,87,0,0,0
20-Sep-06,0,315,0,0,0
21-Sep-06,0,492,0,0,0
22-Sep-06,0,0,0,0,0
23-Sep-06,0,0,0,0,0
24-Sep-06,0,0,0,0,0
25-Sep-06,0.03,0,0,0,0
26-Sep-06,0,0,0,0,0
27-Sep-06,0,56,0,0,0
28-Sep-06,0,0,0,0,0
29-Sep-06,0,0,0,36.26,16.02
30-Sep-06,178.04,0,0,0,0
1-Oct-06,341.94,0,0,0,0
2-Oct-06,98.63,0,462.46,0,0
3-Oct-06,0,0,340.86,0,0
4-Oct-06,0,0,192.31,0,0
5-Oct-06,0,0,0,0,0
6-Oct-06,0,0,0,38.17,0
7-Oct-06,0,0,29.54,0,0
8-Oct-06,0,0,95.9,0,0
9-Oct-06,0,0,0,0,0
10-Oct-06,0,0,0,0,0
11-Oct-06,0,0,0,0,0
12-Oct-06,0,0,0,0,0
13-Oct-06,36.77,0,0,35.79,0
14-Oct-06,60.08,0,0,0,0
15-Oct-06,59.06,0,0,0,0
16-Oct-06,96.47,194,116.57,0,0
17-Oct-06,266.67,274,376.7,0,0
18-Oct-06,248.52,318,472.08,0,0
19-Oct-06,493.47,359,567.2,0,0
20-Oct-06,535.9,340,551.72,32.63,30.44
21-Oct-06,434.52,328,499.17,0,0
22-Oct-06,430.52,241,469.06,0,0
23-Oct-06,691.3,408,513.68,0,0
24-Oct-06,703.49,393,538.09,0,0
25-Oct-06,632.26,432,543.75,0,0
26-Oct-06,526.45,630,525.92,0,0
27-Oct-06,127.36,88,309.92,40.97,0
28-Oct-06,0,0,0,0,0
29-Oct-06,0,0,0,0,0
30-Oct-06,414.21,270,405.02,0,0
31-Oct-06,262.59,183,581.69,0,0
1-Nov-06,0,0,178.85,0,0
2-Nov-06,0,0,0,0,0
3-Nov-06,0,0,0,39.02,0
4-Nov-06,0,0,0,0,0
5-Nov-06,0,0,345.23,0,0
6-Nov-06,0.15,0,234.53,0,0
7-Nov-06,0,0,48.46,0,0
8-Nov-06,245.88,36,430.16,0,0
9-Nov-06,355.88,297,529.82,37.53,38.45
10-Nov-06,143.98,88,505.97,0,0
11-Nov-06,0,4.7,534.19,0,0
12-Nov-06,0,68,519.03,0,0
13-Nov-06,0,134,483.48,0,0
14-Nov-06,0,6.1,455.79,0,0
15-Nov-06,0,0,366.4,0,0
16-Nov-06,0,0,0,0,0
17-Nov-06,0,0,323.48,0,0
18-Nov-06,0,0,310.54,0,0
19-Nov-06,0,0,56.44,0,0
20-Nov-06,99.62,0,246.71,0,0
21-Nov-06,217.6,485,344.02,0,0
22-Nov-06,0,223,242.54,0,0
23-Nov-06,0,345,356.33,0,0
24-Nov-06,188.44,377,334.72,0,0
25-Nov-06,0,0,0,0,0
26-Nov-06,0,0,0,0,0
27-Nov-06,0,261,402.82,0,0
28-Nov-06,0,317,282.77,0,0
29-Nov-06,303.78,304,520.5,0,0
30-Nov-06,293.98,294,177.11,0,0
1-Dec-06,288.7,274,220.85,0,0
2-Dec-06,133.62,48,0,0,0
3-Dec-06,0,0,0,0,0
4-Dec-06,299.23,323,82.81,0,0
5-Dec-06,172.06,304,200.84,0,0
6-Dec-06,302.42,353,215.35,0,0
7-Dec-06,298.31,312,109.54,0,0
8-Dec-06,287.18,255,183.14,0,0
9-Dec-06,0,0,0.6,0,0
10-Dec-06,0,16,0,0,0
11-Dec-06,296.24,264,221.01,0,0
12-Dec-06,272.5,204,341.03,0,0
13-Dec-06,261.73,221,328.22,0,0
14-Dec-06,169.97,232,53.69,0,0
15-Dec-06,0,113,0,0,0
16-Dec-06,0,0,0,0,0
17-Dec-06,0,0,0,0,0
18-Dec-06,0,172,0,0,0
19-Dec-06,34.06,240,0,0,0
20-Dec-06,0,149,0,0,0
21-Dec-06,0,64,0,146.29,72.9
22-Dec-06,0,11,0,0,3.46
23-Dec-06,0,27,0,0,0
24-Dec-06,0,176,0,0,0
25-Dec-06,0,28,0,0,0
26-Dec-06,0,358,0,0,0
27-Dec-06,0,210,0,0,0
28-Dec-06,0,27,0,0,0
29-Dec-06,0,0,0,0,0
30-Dec-06,0,0,0,0,0
31-Dec-06,0,5.6,0,0,0
1-Jan-07,0,31,0,0,0
2-Jan-07,0,0,0,0,0
3-Jan-07,0,22,0,0,0
4-Jan-07,0,0,0,0,0
5-Jan-07,0,0,0,0,0
6-Jan-07,0,0,0,0,0
7-Jan-07,0,0,0,0,0
8-Jan-07,0,18,0,0,0
9-Jan-07,45.81,0,0.55,0,0
10-Jan-07,265.17,117,336.97,0,0
11-Jan-07,0,0,318.84,0,0
12-Jan-07,264.43,0,245.63,0,0
13-Jan-07,0,0,0.61,0,0
14-Jan-07,0,33,0.07,0,0
15-Jan-07,260.83,23,293.14,0,0
16-Jan-07,266.83,0,254.22,0,0
17-Jan-07,243.54,148,263.61,0,0
18-Jan-07,239.15,336,249.91,0,0
19-Jan-07,239.45,292,249.84,0,0
20-Jan-07,0,0,0,0,0
21-Jan-07,0,32,0,0,0
22-Jan-07,241.78,282,343.23,0,0
23-Jan-07,230.65,173,340.76,0,0
24-Jan-07,192.36,112,0,0,0
25-Jan-07,228.23,284,302.52,0,0
26-Jan-07,259.05,359,101.6,0,0
27-Jan-07,0,99,0.09,0,0
28-Jan-07,0.05,21,0.04,0,0
29-Jan-07,900.38,828,534.13,0,0
30-Jan-07,410.27,218,179.49,0,0
31-Jan-07,249.53,290,311.02,0,0
1-Feb-07,253.03,179,327.21,0,0
2-Feb-07,256.62,244,293.53,0,0
3-Feb-07,0,0,0,0,0
4-Feb-07,0,8.4,0,0,0
5-Feb-07,238.24,208,0,0,0
6-Feb-07,132.74,234,0,0,0
7-Feb-07,240.89,312,182.26,0,0
8-Feb-07,195.93,237,131.82,0,0
9-Feb-07,237.62,332,301.2,0,0
10-Feb-07,0,148,0,0,0
11-Feb-07,0,33,0,0,0
12-Feb-07,164.49,0,0,0,0
13-Feb-07,199.43,114,50.5,0,0
14-Feb-07,274.19,355,280.67,18.56,0
15-Feb-07,259.11,243,308.45,0,0
16-Feb-07,844.35,734,547.74,0,0
17-Feb-07,465.13,471,303.59,0,0
18-Feb-07,6.94,20,0,0,0
19-Feb-07,177.34,213,60.29,0,0
20-Feb-07,218.95,56,76.15,0,0
21-Feb-07,253.55,250,127.74,0,0
22-Feb-07,212.4,322,128.06,0,17.75
23-Feb-07,378.27,446,226.41,0,0
24-Feb-07,0,52,0.63,0,0
25-Feb-07,0,0,0,0,0
26-Feb-07,321.23,332,185.35,0,0
27-Feb-07,315.37,170,66,0,0
28-Feb-07,317.76,345,86.24,0,0
1-Mar-07,223.8,156,199.39,0,0
2-Mar-07,316.29,289,194.46,0,0
3-Mar-07,0,5.9,0,0,0
4-Mar-07,0.01,23,0.06,0,0
5-Mar-07,332.79,454,214.52,0,0
6-Mar-07,359.34,223,275.21,0,0
7-Mar-07,413.7,252,371.51,0,0
8-Mar-07,332.14,226,391.54,0,0
9-Mar-07,330.08,396,382.28,0,0
10-Mar-07,0,21,1.67,0,0
11-Mar-07,15.34,0,7.82,0,0
12-Mar-07,382.18,421,321.01,0,0
13-Mar-07,347.65,365,390.62,0,0
14-Mar-07,380.88,388,366.97,0,0
15-Mar-07,376.58,386,319.97,0,0
16-Mar-07,380.41,441,369.95,0,0
17-Mar-07,1055.98,326,418.83,0,0
18-Mar-07,1142.5,642,610.52,0,0
19-Mar-07,751.21,565,489.2,0,0
20-Mar-07,773.66,439,448.34,0,0
21-Mar-07,809.39,416,408.83,0,0
22-Mar-07,627.43,292,219.37,0,0
23-Mar-07,813.39,365,274.62,0,0
24-Mar-07,0,256,0,0,0
25-Mar-07,3.06,149,11.57,0,0
26-Mar-07,528.52,173,289.52,0,0
27-Mar-07,530.96,259,308.97,0,0
28-Mar-07,518.79,470,322.14,0,0
29-Mar-07,561.44,449,246.71,0,0
30-Mar-07,555.88,213,286.57,0,0
31-Mar-07,0,71,244.49,0,0
1-Apr-07,0,0,338.97,0,0
2-Apr-07,520.27,308,384.82,0,0
3-Apr-07,590.42,473,275.14,0,0
4-Apr-07,643.45,453,437.57,0,0
5-Apr-07,623.9,419,81.54,0,0
6-Apr-07,610.25,260,0,0,0
7-Apr-07,670.88,0,0,0,0
8-Apr-07,101.61,0,0,0,0
9-Apr-07,778.68,309,0,0,0
10-Apr-07,819.53,391,0,0,0
11-Apr-07,0,225,0,0,0
12-Apr-07,95.86,30,0,0,0
13-Apr-07,0,110,0,0,0
14-Apr-07,0,233,0,0,0
