Date,INDUST_cms,INDUST_cmd
6/6/2010,0,0
6/7/2010,0,0
6/8/2010,0,0
6/9/2010,0,0
6/10/2010,0.073623801,6361.096406
6/11/2010,0,0
6/12/2010,0.481386392,41591.78427
6/13/2010,0.877822245,75843.84197
6/14/2010,0,0
6/15/2010,1.387525484,119882.2018
6/16/2010,0,0
6/17/2010,1.868911876,161473.9861
6/18/2010,1.783961336,154134.2594
6/19/2010,1.359208637,117435.6262
6/20/2010,1.302574944,112542.4752
6/21/2010,1.047723325,90523.29528
6/22/2010,1.868911876,161473.9861
6/23/2010,1.84059503,159027.4106
6/24/2010,2.237030882,193279.4682
6/25/2010,2.435248808,210405.497
6/26/2010,1.387525484,119882.2018
6/27/2010,0.147247602,12722.19281
6/28/2010,1.75564449,151687.6839
6/29/2010,3.17148682,274016.4612
6/30/2010,3.766140599,325394.5478
7/1/2010,2.378615115,205512.3459
7/2/2010,0.311485313,26912.33104
7/3/2010,0.311485313,26912.33104
7/4/2010,0,0
7/5/2010,0,0
7/6/2010,0,0
7/7/2010,0,0
7/8/2010,0,0
7/9/2010,0,0
7/10/2010,0,0
7/11/2010,0.622970625,53824.662
7/12/2010,0.009910896,856.3014144
7/13/2010,0,0
7/14/2010,0,0
7/15/2010,0.189722872,16392.05614
7/16/2010,0.566336932,48931.51092
7/17/2010,1.387525484,119882.2018
7/18/2010,1.953862416,168813.7127
7/19/2010,1.019406478,88076.7197
7/20/2010,1.812278183,156580.835
7/21/2010,1.699010797,146794.5329
7/22/2010,0.906139091,78290.41746
7/23/2010,0,0
7/24/2010,0,0
7/25/2010,0.424752699,36698.63319
7/26/2010,0.651287472,56271.23758
7/27/2010,0.821188552,70950.69089
7/28/2010,0.396435853,34252.0577
7/29/2010,1.359208637,117435.6262
7/30/2010,1.75564449,151687.6839
7/31/2010,1.50079287,129668.504
8/1/2010,1.444159177,124775.3529
8/2/2010,0.792871705,68504.11531
8/3/2010,0.594653779,51378.08651
8/4/2010,1.160990711,100309.5974
8/5/2010,1.444159177,124775.3529
8/6/2010,0.622970625,53824.662
8/7/2010,0.107604017,9296.987069
8/8/2010,0.424752699,36698.63319
8/9/2010,0,0
8/10/2010,0,0
8/11/2010,0,0
8/12/2010,0,0
8/13/2010,0,0
8/14/2010,0,0
8/15/2010,0.186891188,16147.39864
8/16/2010,0.005380201,464.8493664
8/17/2010,0,0
8/18/2010,0,0
8/19/2010,0,0
8/20/2010,0,0
8/21/2010,0.141584233,12232.87773
8/22/2010,0,0
8/23/2010,0,0
8/24/2010,0.062297063,5382.466243
8/25/2010,0,0
8/26/2010,0,0
8/27/2010,0,0
8/28/2010,0,0
8/29/2010,0.220871404,19083.28931
8/30/2010,0.566336932,48931.51092
8/31/2010,0.339802159,29358.90654
9/1/2010,0.158574341,13700.82306
9/2/2010,0,0
9/3/2010,0,0
9/4/2010,0.21237635,18349.31664
9/5/2010,0.277505097,23976.44038
9/6/2010,0,0
9/7/2010,0,0
9/8/2010,0,0
9/9/2010,0,0
9/10/2010,0,0
9/11/2010,0,0
9/12/2010,0,0
9/13/2010,0.21237635,18349.31664
9/14/2010,0.339802159,29358.90654
9/15/2010,0.311485313,26912.33104
9/16/2010,0.424752699,36698.63319
9/17/2010,0.962772785,83183.56862
9/18/2010,0.877822245,75843.84197
9/19/2010,0.849505398,73397.26639
9/20/2010,1.189307558,102756.173
9/21/2010,2.916635201,251997.2814
9/22/2010,1.75564449,151687.6839
9/23/2010,0,0
9/24/2010,0,0
9/25/2010,0,0
9/26/2010,0.424752699,36698.63319
9/27/2010,0.368119006,31805.48212
9/28/2010,0,0
9/29/2010,0,0
9/30/2010,0,0
10/1/2010,0,0
10/2/2010,0.118930756,10275.61732
10/3/2010,0.368119006,31805.48212
10/4/2010,0,0
10/5/2010,2.237030882,193279.4682
10/6/2010,7.503964351,648342.5199
10/7/2010,3.992675372,344967.1521
10/8/2010,3.029902587,261783.5835
10/9/2010,2.973268894,256890.4324
10/10/2010,1.444159177,124775.3529
10/11/2010,1.529109717,132115.0795
10/12/2010,1.557426564,134561.6551
10/13/2010,4.898814463,423257.5696
10/14/2010,6.6827758,577391.8291
10/15/2010,1.897228723,163920.5617
10/16/2010,3.766140599,325394.5478
10/17/2010,1.50079287,129668.504
10/18/2010,1.699010797,146794.5329
10/19/2010,2.237030882,193279.4682
10/20/2010,2.321981422,200619.1949
10/21/2010,0.622970625,53824.662
10/22/2010,1.925545569,166367.1372
10/23/2010,2.463565655,212852.0726
10/24/2010,1.812278183,156580.835
10/25/2010,1.274258097,110095.8996
10/26/2010,1.953862416,168813.7127
10/27/2010,2.350298269,203065.7704
10/28/2010,1.699010797,146794.5329
10/29/2010,1.41584233,122328.7773
10/30/2010,0.099108963,8563.014403
10/31/2010,0.481386392,41591.78427
11/1/2010,0.764554858,66057.53973
11/2/2010,0.339802159,29358.90654
11/3/2010,0.229366458,19817.26197
11/4/2010,0.107604017,9296.987069
11/5/2010,0.566336932,48931.51092
11/6/2010,0.339802159,29358.90654
11/7/2010,0.934455938,80736.99304
11/8/2010,1.217624404,105202.7485
11/9/2010,1.58574341,137008.2306
11/10/2010,1.104357018,95416.44636
11/11/2010,1.019406478,88076.7197
11/12/2010,1.953862416,168813.7127
11/13/2010,0.679604319,58717.81316
11/14/2010,1.783961336,154134.2594
11/15/2010,2.152080342,185939.7415
11/16/2010,2.152080342,185939.7415
11/17/2010,2.463565655,212852.0726
11/18/2010,2.916635201,251997.2814
11/19/2010,1.727327643,149241.1084
11/20/2010,2.293664575,198172.6193
11/21/2010,1.699010797,146794.5329
11/22/2010,0.594653779,51378.08651
11/23/2010,0.651287472,56271.23758
11/24/2010,0.223703088,19327.9468
11/25/2010,0.124594125,10764.9324
11/26/2010,0.155742656,13456.16548
11/27/2010,0.218039719,18838.63172
11/28/2010,1.444159177,124775.3529
11/29/2010,1.245941251,107649.3241
11/30/2010,1.189307558,102756.173
12/1/2010,1.217624404,105202.7485
12/2/2010,0.849505398,73397.26639
12/3/2010,0.08495054,7339.726656
12/4/2010,1.84059503,159027.4106
12/5/2010,1.642377103,141901.3817
12/6/2010,1.387525484,119882.2018
12/7/2010,2.321981422,200619.1949
12/8/2010,2.321981422,200619.1949
12/9/2010,0.962772785,83183.56862
12/10/2010,0.198217926,17126.02881
12/11/2010,0.110435702,9541.644653
12/12/2010,0.101940648,8807.671987
12/13/2010,5.295250316,457509.6273
12/14/2010,12.06297666,1042241.183
12/15/2010,9.401193074,812263.0816
12/16/2010,5.266933469,455063.0517
12/17/2010,2.775050968,239764.4036
12/18/2010,0.039643585,3425.205744
12/19/2010,0.424752699,36698.63319
12/20/2010,0.934455938,80736.99304
12/21/2010,0,0
12/22/2010,0,0
12/23/2010,2.548516195,220191.7992
12/24/2010,0.707921165,61164.38866
12/25/2010,0,0
12/26/2010,2.378615115,205512.3459
12/27/2010,5.125349236,442830.174
12/28/2010,7.022577959,606750.7357
12/29/2010,5.295250316,457509.6273
12/30/2010,4.134259605,357200.0299
12/31/2010,3.284754207,283802.7635
1/1/2011,2.860001508,247104.1303
1/2/2011,0.849505398,73397.26639
1/3/2011,2.491882502,215298.6482
1/4/2011,2.973268894,256890.4324
1/5/2011,0.254851619,22019.17988
1/6/2011,0.201049611,17370.68639
1/7/2011,0,0
1/8/2011,0,0
1/9/2011,0,0
1/10/2011,0,0
1/11/2011,0,0
1/12/2011,1.529109717,132115.0795
1/13/2011,2.010496109,173706.8638
1/14/2011,0.12176244,10520.27482
1/15/2011,0,0
1/16/2011,0,0
1/17/2011,0,0
1/18/2011,0,0
1/19/2011,0,0
1/20/2011,0,0
1/21/2011,0.396435853,34252.0577
1/22/2011,0.962772785,83183.56862
1/23/2011,2.095446649,181046.5905
1/24/2011,0,0
1/25/2011,0,0
1/26/2011,0,0
1/27/2011,0,0
1/28/2011,0,0
1/29/2011,0.566336932,48931.51092
1/30/2011,0.736238012,63610.96424
1/31/2011,0,0
2/1/2011,0,0
2/2/2011,0.651287472,56271.23758
2/3/2011,0.679604319,58717.81316
2/4/2011,1.642377103,141901.3817
2/5/2011,4.530695457,391452.0875
2/6/2011,4.983765003,430597.2963
2/7/2011,2.237030882,193279.4682
2/8/2011,6.654458953,574945.2535
2/9/2011,5.210299776,450169.9006
2/10/2011,4.672279691,403684.9653
2/11/2011,1.217624404,105202.7485
2/12/2011,1.330891791,114989.0507
2/13/2011,0.651287472,56271.23758
2/14/2011,1.614060257,139454.8062
2/15/2011,4.870497617,420810.9941
2/16/2011,6.031488328,521120.5915
2/17/2011,6.059805174,523567.167
2/18/2011,6.286339947,543139.7714
2/19/2011,6.796043186,587178.1313
2/20/2011,2.378615115,205512.3459
2/21/2011,3.567922673,308268.5189
2/22/2011,5.210299776,450169.9006
2/23/2011,5.210299776,450169.9006
2/24/2011,5.380200856,464849.354
2/25/2011,4.84218077,418364.4185
2/26/2011,3.851091139,332734.2744
2/27/2011,2.775050968,239764.4036
2/28/2011,1.245941251,107649.3241
3/1/2011,1.642377103,141901.3817
3/2/2011,0.010477233,905.2329312
3/3/2011,0,0
3/4/2011,1.614060257,139454.8062
3/5/2011,2.718417274,234871.2525
3/6/2011,1.614060257,139454.8062
3/7/2011,3.454655286,298482.2167
3/8/2011,3.029902587,261783.5835
3/9/2011,2.888318354,249550.7058
3/10/2011,0,0
3/11/2011,0,0
3/12/2011,0,0
3/13/2011,0,0
3/14/2011,1.925545569,166367.1372
3/15/2011,2.973268894,256890.4324
3/16/2011,2.944952047,254443.8569
3/17/2011,5.861587248,506441.1382
3/18/2011,4.190893298,362093.1809
3/19/2011,4.417428071,381665.7853
3/20/2011,6.965944266,601857.5846
3/21/2011,6.229706254,538246.6203
3/22/2011,6.116438868,528460.3182
3/23/2011,6.371290487,550479.4981
3/24/2011,6.569508413,567605.5269
3/25/2011,7.107528499,614090.4623
3/26/2011,2.435248808,210405.497
3/27/2011,0.12176244,10520.27482
3/28/2011,1.387525484,119882.2018
3/29/2011,0,0
3/30/2011,0,0
3/31/2011,0,0
4/1/2011,0,0
4/2/2011,0,0
4/3/2011,0.934455938,80736.99304
4/4/2011,0,0
4/5/2011,1.897228723,163920.5617
4/6/2011,2.350298269,203065.7704
4/7/2011,3.766140599,325394.5478
4/8/2011,5.266933469,455063.0517
4/9/2011,1.132673864,97863.02185
4/10/2011,0,0
4/11/2011,4.672279691,403684.9653
4/12/2011,7.107528499,614090.4623
4/13/2011,8.26851921,714400.0597
4/14/2011,7.730499124,667915.1243
4/15/2011,7.985350744,689934.3043
4/16/2011,2.888318354,249550.7058
4/17/2011,1.245941251,107649.3241
4/18/2011,3.42633844,296035.6412
4/19/2011,8.35346975,721739.7864
4/20/2011,8.01366759,692380.8798
4/21/2011,6.965944266,601857.5846
4/22/2011,5.578418782,481975.3828
4/23/2011,2.010496109,173706.8638
4/24/2011,0.192554557,16636.71372
4/25/2011,3.794457446,327841.1233
4/26/2011,5.351884009,462402.7784
4/27/2011,3.199803667,276463.0368
4/28/2011,5.09703239,440383.5985
4/29/2011,3.709506906,320501.3967
4/30/2011,0,0
5/1/2011,0.178396134,15413.42598
5/2/2011,2.435248808,210405.497
5/3/2011,2.944952047,254443.8569
5/4/2011,5.833270402,503994.5627
5/5/2011,4.615645997,398791.8141
5/6/2011,0.453069546,39145.20877
5/7/2011,0,0
5/8/2011,0,0
5/9/2011,0,0
5/10/2011,0,0
5/11/2011,0.849505398,73397.26639
5/12/2011,1.868911876,161473.9861
5/13/2011,2.605149888,225084.9503
5/14/2011,0.424752699,36698.63319
5/15/2011,0,0
5/16/2011,0,0
5/17/2011,1.217624404,105202.7485
5/18/2011,3.596239519,310715.0944
5/19/2011,3.822774292,330287.6988
5/20/2011,4.587329151,396345.2386
5/21/2011,2.123763496,183493.1661
5/22/2011,0.566336932,48931.51092
5/23/2011,4.020992219,347413.7277
5/24/2011,5.946537788,513780.8649
5/25/2011,4.332477531,374326.0587
5/26/2011,3.624556366,313161.67
5/27/2011,3.539605826,305821.9434
5/28/2011,0,0
5/29/2011,0.481386392,41591.78427
5/30/2011,4.219210145,364539.7565
5/31/2011,4.75723023,411024.6919
6/1/2011,2.944952047,254443.8569
6/2/2011,1.727327643,149241.1084
6/3/2011,1.529109717,132115.0795
6/4/2011,0.311485313,26912.33104
6/5/2011,0,0
6/6/2011,2.605149888,225084.9503
6/7/2011,4.700596537,406131.5408
6/8/2011,4.275843838,369432.9076
6/9/2011,2.038812956,176153.4394
6/10/2011,1.783961336,154134.2594
6/11/2011,0,0
6/12/2011,0,0
6/13/2011,1.699010797,146794.5329
6/14/2011,2.208714036,190832.8927
6/15/2011,2.803367814,242210.9791
6/16/2011,2.491882502,215298.6482
6/17/2011,1.274258097,110095.8996
6/18/2011,0.028316847,2446.575581
6/19/2011,0,0
6/20/2011,1.359208637,117435.6262
6/21/2011,2.293664575,198172.6193
6/22/2011,1.897228723,163920.5617
6/23/2011,0.21237635,18349.31664
6/24/2011,0,0
6/25/2011,0,0
6/26/2011,0,0
6/27/2011,0,0
6/28/2011,0,0
6/29/2011,0,0
6/30/2011,0,0
7/1/2011,0,0
7/2/2011,0,0
7/3/2011,0,0
7/4/2011,0,0
7/5/2011,0,0
7/6/2011,0,0
7/7/2011,0,0
7/8/2011,0,0
7/9/2011,0,0
7/10/2011,0,0
7/11/2011,0,0
7/12/2011,0,0
7/13/2011,0,0
7/14/2011,0,0
7/15/2011,0,0
7/16/2011,0,0
7/17/2011,0,0
7/18/2011,0,0
7/19/2011,0,0
7/20/2011,0,0
7/21/2011,0,0
7/22/2011,0,0
7/23/2011,0,0
7/24/2011,0,0
7/25/2011,0,0
7/26/2011,0,0
7/27/2011,0,0
7/28/2011,0,0
7/29/2011,0,0
7/30/2011,0,0
7/31/2011,0,0
8/1/2011,0,0
8/2/2011,0,0
8/3/2011,0.025485162,2201.917997
8/4/2011,0,0
8/5/2011,0,0
8/6/2011,0,0
8/7/2011,0,0
8/8/2011,0,0
8/9/2011,0.311485313,26912.33104
8/10/2011,0,0
8/11/2011,0,0
8/12/2011,0,0
8/13/2011,0,0
8/14/2011,0,0
8/15/2011,0,0
8/16/2011,0,0
8/17/2011,0,0
8/18/2011,0,0
8/19/2011,0,0
8/20/2011,0,0
8/21/2011,0,0
8/22/2011,0,0
8/23/2011,0,0
8/24/2011,0,0
8/25/2011,0,0
8/26/2011,0,0
8/27/2011,0,0
8/28/2011,0,0
8/29/2011,0,0
8/30/2011,0,0
8/31/2011,0,0
9/1/2011,0,0
9/2/2011,0,0
9/3/2011,0,0
9/4/2011,0,0
9/5/2011,0,0
9/6/2011,0,0
9/7/2011,0,0
9/8/2011,0,0
9/9/2011,0,0
9/10/2011,0,0
9/11/2011,0,0
9/12/2011,0,0
9/13/2011,0,0
9/14/2011,0,0
9/15/2011,0,0
9/16/2011,0,0
9/17/2011,0,0
9/18/2011,0,0
9/19/2011,0,0
9/20/2011,0,0
9/21/2011,0,0
9/22/2011,0,0
9/23/2011,0,0
9/24/2011,0,0
9/25/2011,0,0
9/26/2011,0,0
9/27/2011,0,0
9/28/2011,0,0
9/29/2011,0,0
9/30/2011,0,0
10/1/2011,0.821188552,70950.69089
10/2/2011,0,0
10/3/2011,0.260514989,22508.49505
10/4/2011,0.934455938,80736.99304
10/5/2011,1.897228723,163920.5617
10/6/2011,1.217624404,105202.7485
10/7/2011,0.311485313,26912.33104
10/8/2011,0,0
10/9/2011,0,0
10/10/2011,0,0
10/11/2011,0,0
10/12/2011,1.58574341,137008.2306
10/13/2011,0,0
10/14/2011,0,0
10/15/2011,0.594653779,51378.08651
10/16/2011,0,0
10/17/2011,0,0
10/18/2011,0,0
10/19/2011,0,0
10/20/2011,0,0
10/21/2011,0,0
10/22/2011,0.396435853,34252.0577
10/23/2011,0,0
10/24/2011,0.16990108,14679.45331
10/25/2011,0,0
10/26/2011,0.260514989,22508.49505
10/27/2011,0.311485313,26912.33104
10/28/2011,0.220871404,19083.28931
10/29/2011,0,0
10/30/2011,0,0
10/31/2011,0,0
11/1/2011,0,0
11/2/2011,0,0
11/3/2011,0,0
11/4/2011,0.396435853,34252.0577
11/5/2011,0.453069546,39145.20877
11/6/2011,0.090613909,7829.041738
11/7/2011,0,0
11/8/2011,0.339802159,29358.90654
11/9/2011,0.155742656,13456.16548
11/10/2011,0.090613909,7829.041738
11/11/2011,0.707921165,61164.38866
11/12/2011,0.192554557,16636.71372
11/13/2011,0.283168466,24465.75546
11/14/2011,0.877822245,75843.84197
11/15/2011,0.792871705,68504.11531
11/16/2011,1.330891791,114989.0507
11/17/2011,1.868911876,161473.9861
11/18/2011,1.359208637,117435.6262
11/19/2011,0.566336932,48931.51092
11/20/2011,0.198217926,17126.02881
11/21/2011,0.209544665,18104.65906
11/22/2011,0.311485313,26912.33104
11/23/2011,0.509703239,44038.35985
11/24/2011,0.962772785,83183.56862
11/25/2011,1.160990711,100309.5974
11/26/2011,1.189307558,102756.173
11/27/2011,0.368119006,31805.48212
11/28/2011,1.387525484,119882.2018
11/29/2011,3.766140599,325394.5478
11/30/2011,3.199803667,276463.0368
12/1/2011,2.576833041,222638.3747
12/2/2011,2.095446649,181046.5905
12/3/2011,1.047723325,90523.29528
12/4/2011,0.215208034,18593.97414
12/5/2011,0.792871705,68504.11531
12/6/2011,1.699010797,146794.5329
12/7/2011,2.435248808,210405.497
12/8/2011,2.010496109,173706.8638
12/9/2011,1.387525484,119882.2018
12/10/2011,0,0
12/11/2011,0,0
12/12/2011,0.096277278,8318.356819
12/13/2011,0.002831685,244.657584
12/14/2011,0.104772332,9052.329485
12/15/2011,0.229366458,19817.26197
12/16/2011,0.101940648,8807.671987
12/17/2011,0.226534773,19572.60439
12/18/2011,0.566336932,48931.51092
12/19/2011,0.203881296,17615.34397
12/20/2011,1.330891791,114989.0507
12/21/2011,1.104357018,95416.44636
12/22/2011,0.849505398,73397.26639
12/23/2011,0.736238012,63610.96424
12/24/2011,0.21237635,18349.31664
12/25/2011,0.424752699,36698.63319
12/26/2011,1.132673864,97863.02185
12/27/2011,0.991089631,85630.14412
12/28/2011,0.849505398,73397.26639
12/29/2011,0.821188552,70950.69089
12/30/2011,1.387525484,119882.2018
12/31/2011,1.189307558,102756.173
1/1/2012,0.453069546,39145.20877
1/2/2012,2.860001508,247104.1303
1/3/2012,5.408517702,467295.9295
1/4/2012,3.539605826,305821.9434
1/5/2012,1.925545569,166367.1372
1/6/2012,0.651287472,56271.23758
1/7/2012,0.339802159,29358.90654
1/8/2012,0.651287472,56271.23758
1/9/2012,0.906139091,78290.41746
1/10/2012,0.107604017,9296.987069
1/11/2012,0.237861512,20551.23464
1/12/2012,0.962772785,83183.56862
1/13/2012,1.444159177,124775.3529
1/14/2012,0.424752699,36698.63319
1/15/2012,0.181227818,15658.08348
1/16/2012,1.472476024,127221.9285
1/17/2012,1.529109717,132115.0795
1/18/2012,2.123763496,183493.1661
1/19/2012,2.095446649,181046.5905
1/20/2012,1.75564449,151687.6839
1/21/2012,1.189307558,102756.173
1/22/2012,0.269010043,23242.46772
1/23/2012,0.566336932,48931.51092
1/24/2012,1.812278183,156580.835
1/25/2012,2.321981422,200619.1949
1/26/2012,1.330891791,114989.0507
1/27/2012,0.269010043,23242.46772
1/28/2012,0.218039719,18838.63172
1/29/2012,0.339802159,29358.90654
1/30/2012,1.274258097,110095.8996
1/31/2012,1.359208637,117435.6262
2/1/2012,2.463565655,212852.0726
2/2/2012,2.378615115,205512.3459
2/3/2012,0.934455938,80736.99304
2/4/2012,1.189307558,102756.173
2/5/2012,0.453069546,39145.20877
2/6/2012,0,0
2/7/2012,0.651287472,56271.23758
2/8/2012,0.076455486,6605.75399
2/9/2012,0,0
2/10/2012,0,0
2/11/2012,0.481386392,41591.78427
2/12/2012,0.651287472,56271.23758
2/13/2012,0.962772785,83183.56862
2/14/2012,1.953862416,168813.7127
2/15/2012,2.690100428,232424.677
2/16/2012,2.944952047,254443.8569
2/17/2012,2.321981422,200619.1949
2/18/2012,0.962772785,83183.56862
2/19/2012,0.566336932,48931.51092
2/20/2012,2.010496109,173706.8638
2/21/2012,3.08653628,266676.7346
2/22/2012,3.42633844,296035.6412
2/23/2012,1.783961336,154134.2594
2/24/2012,2.152080342,185939.7415
2/25/2012,1.982179263,171260.2883
2/26/2012,0.736238012,63610.96424
2/27/2012,1.614060257,139454.8062
2/28/2012,1.472476024,127221.9285
2/29/2012,1.529109717,132115.0795
3/1/2012,1.076040171,92969.87077
3/2/2012,1.217624404,105202.7485
3/3/2012,0.764554858,66057.53973
3/4/2012,0.707921165,61164.38866
3/5/2012,0.059465378,5137.808659
3/6/2012,0.707921165,61164.38866
3/7/2012,1.076040171,92969.87077
3/8/2012,1.019406478,88076.7197
3/9/2012,0.189722872,16392.05614
3/10/2012,0.368119006,31805.48212
3/11/2012,0.093445594,8073.699322
3/12/2012,0.821188552,70950.69089
3/13/2012,1.50079287,129668.504
3/14/2012,2.180397189,188386.3171
3/15/2012,1.727327643,149241.1084
3/16/2012,1.104357018,95416.44636
3/17/2012,0.538020086,46484.93543
3/18/2012,0.934455938,80736.99304
3/19/2012,0.036811901,3180.548246
3/20/2012,0,0
3/21/2012,0,0
3/22/2012,0.048138639,4159.17841
3/23/2012,0.849505398,73397.26639
3/24/2012,1.557426564,134561.6551
3/25/2012,0.991089631,85630.14412
3/26/2012,1.444159177,124775.3529
3/27/2012,2.067129802,178600.0149
3/28/2012,1.925545569,166367.1372
3/29/2012,1.897228723,163920.5617
3/30/2012,2.293664575,198172.6193
3/31/2012,2.321981422,200619.1949
4/1/2012,1.75564449,151687.6839
4/2/2012,6.258023101,540693.1959
4/3/2012,6.201389407,535800.0448
4/4/2012,7.334063272,633663.0667
4/5/2012,6.144755714,530906.8937
4/6/2012,6.144755714,530906.8937
4/7/2012,4.983765003,430597.2963
4/8/2012,2.491882502,215298.6482
4/9/2012,4.955448157,428150.7208
4/10/2012,6.824360033,589624.7069
4/11/2012,8.410103443,726632.9375
4/12/2012,9.514460461,822049.3838
4/13/2012,8.01366759,692380.8798
4/14/2012,6.116438868,528460.3182
4/15/2012,4.417428071,381665.7853
4/16/2012,5.380200856,464849.354
4/17/2012,7.532281198,650789.0955
4/18/2012,7.928717051,685041.1532
4/19/2012,5.550101935,479528.8072
4/20/2012,1.387525484,119882.2018
4/21/2012,0,0
4/22/2012,0,0
4/23/2012,0,0
4/24/2012,2.831684661,244657.5547
4/25/2012,0.934455938,80736.99304
4/26/2012,3.992675372,344967.1521
4/27/2012,6.003171481,518674.016
4/28/2012,3.058219434,264230.1591
4/29/2012,0.481386392,41591.78427
4/30/2012,1.529109717,132115.0795
5/1/2012,0.906139091,78290.41746
5/2/2012,1.217624404,105202.7485
5/3/2012,6.314656794,545586.347
5/4/2012,5.720003015,494208.2605
5/5/2012,4.502378611,389005.512
5/6/2012,3.029902587,261783.5835
5/7/2012,3.936041679,340074.0011
5/8/2012,3.681190059,318054.8211
5/9/2012,0,0
5/10/2012,0,0
5/11/2012,0,0
5/12/2012,0,0
5/13/2012,0,0
5/14/2012,0,0
5/15/2012,0,0
5/16/2012,0,0
5/17/2012,0,0
5/18/2012,0,0
5/19/2012,0,0
5/20/2012,0,0
5/21/2012,0,0
5/22/2012,0,0
5/23/2012,0,0
5/24/2012,0,0
5/25/2012,0,0
5/26/2012,0,0
5/27/2012,0,0
5/28/2012,0.509703239,44038.35985
5/29/2012,0.339802159,29358.90654
5/30/2012,0.283168466,24465.75546
5/31/2012,0.736238012,63610.96424
6/1/2012,0,0
6/2/2012,0,0
6/3/2012,0.087782224,7584.384154
6/4/2012,1.217624404,105202.7485
6/5/2012,5.040398696,435490.4473
6/6/2012,0.906139091,78290.41746
6/7/2012,0.175564449,15168.76839
6/8/2012,0,0
6/9/2012,0,0
6/10/2012,0,0
6/11/2012,0,0
6/12/2012,0,0
6/13/2012,1.217624404,105202.7485
6/14/2012,0,0
6/15/2012,0,0
6/16/2012,0,0
6/17/2012,0,0
6/18/2012,0.707921165,61164.38866
6/19/2012,0.962772785,83183.56862
6/20/2012,0,0
6/21/2012,0,0
6/22/2012,0,0
6/23/2012,0,0
6/24/2012,0,0
6/25/2012,0,0
6/26/2012,0,0
6/27/2012,0,0
6/28/2012,0,0
6/29/2012,0,0
6/30/2012,0.16423771,14190.13814
7/1/2012,0,0
7/2/2012,2.775050968,239764.4036
7/3/2012,0.622970625,53824.662
7/4/2012,0.906139091,78290.41746
7/5/2012,1.274258097,110095.8996
7/6/2012,0.906139091,78290.41746
7/7/2012,1.50079287,129668.504
7/8/2012,2.605149888,225084.9503
7/9/2012,3.681190059,318054.8211
7/10/2012,3.3413879,288695.9146
7/11/2012,3.964358525,342520.5766
7/12/2012,1.189307558,102756.173
7/13/2012,0.622970625,53824.662
7/14/2012,0.073623801,6361.096406
7/15/2012,0,0
7/16/2012,0,0
7/17/2012,0,0
7/18/2012,0,0
7/19/2012,0,0
7/20/2012,0,0
7/21/2012,0.070792117,6116.438909
7/22/2012,0.172732764,14924.11081
7/23/2012,0,0
7/24/2012,0,0
7/25/2012,0,0
7/26/2012,0,0
7/27/2012,1.699010797,146794.5329
7/28/2012,2.491882502,215298.6482
7/29/2012,0.339802159,29358.90654
7/30/2012,0,0
7/31/2012,0,0
8/1/2012,0.223703088,19327.9468
8/2/2012,0,0
8/3/2012,0,0
8/4/2012,0,0
8/5/2012,0.087782224,7584.384154
8/6/2012,0.226534773,19572.60439
8/7/2012,0,0
8/8/2012,0.12176244,10520.27482
8/9/2012,1.444159177,124775.3529
8/10/2012,1.472476024,127221.9285
8/11/2012,0,0
8/12/2012,0,0
8/13/2012,0,0
8/14/2012,0,0
8/15/2012,0.509703239,44038.35985
8/16/2012,1.132673864,97863.02185
8/17/2012,0.764554858,66057.53973
8/18/2012,1.019406478,88076.7197
8/19/2012,0.368119006,31805.48212
8/20/2012,2.831684661,244657.5547
8/21/2012,4.502378611,389005.512
8/22/2012,3.907724832,337627.4255
8/23/2012,0.004247527,366.9863328
8/24/2012,0,0
8/25/2012,0,0
8/26/2012,0,0
8/27/2012,0,0
8/28/2012,0,0
8/29/2012,0,0
8/30/2012,0,0
8/31/2012,0,0
9/1/2012,0.277505097,23976.44038
9/2/2012,0.053802009,4648.493578
9/3/2012,0,0
9/4/2012,0.280336781,24221.09788
9/5/2012,0,0
9/6/2012,0,0
9/7/2012,0,0
9/8/2012,0,0
9/9/2012,0,0
9/10/2012,0,0
9/11/2012,0.031148531,2691.233078
9/12/2012,0.107604017,9296.987069
9/13/2012,0.368119006,31805.48212
9/14/2012,0,0
9/15/2012,0,0
9/16/2012,0,0
9/17/2012,0.246356566,21285.2073
9/18/2012,0,0
9/19/2012,0,0
9/20/2012,0,0
9/21/2012,0.311485313,26912.33104
9/22/2012,0,0
9/23/2012,0,0
9/24/2012,0,0
9/25/2012,0.201049611,17370.68639
9/26/2012,0,0
9/27/2012,0,0
9/28/2012,0.022370309,1932.794698
9/29/2012,0.189722872,16392.05614
9/30/2012,0.141584233,12232.87773
10/1/2012,0.339802159,29358.90654
10/2/2012,0.257683304,22263.83747
10/3/2012,0.118930756,10275.61732
10/4/2012,0,0
10/5/2012,0.056633693,4893.151075
10/6/2012,0.107604017,9296.987069
10/7/2012,0.16423771,14190.13814
10/8/2012,0.232198142,20061.91947
10/9/2012,0,0
10/10/2012,0.133089179,11498.90507
10/11/2012,0.175564449,15168.76839
10/12/2012,0.20671298,17860.00147
10/13/2012,0.229366458,19817.26197
10/14/2012,0,0
10/15/2012,0,0
10/16/2012,0.152910972,13211.50798
10/17/2012,0.283168466,24465.75546
10/18/2012,0.039643585,3425.205744
10/19/2012,0.135920864,11743.56265
10/20/2012,0.059465378,5137.808659
10/21/2012,0.396435853,34252.0577
10/22/2012,0.110435702,9541.644653
